# freq_THz  G_total_s  G_Ga_s  G_S_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
1.4770507812e+01 1.6992899446e-02 7.2843260661e-03 9.7085733800e-03
1.4831542969e+01 1.6717792286e-02 7.1686502272e-03 9.5491420589e-03
1.4892578125e+01 1.6460916787e-02 7.0641609340e-03 9.3967558532e-03
1.4953613281e+01 1.6212860396e-02 6.9661667133e-03 9.2466936822e-03
1.5014648438e+01 1.5962978238e-02 6.8667139342e-03 9.0962643035e-03
1.5075683594e+01 1.5704637852e-02 6.7611777861e-03 8.9434600656e-03
1.5136718750e+01 1.5440220226e-02 6.6515084389e-03 8.7887117875e-03
1.5197753906e+01 1.5175953964e-02 6.5428773186e-03 8.6330766456e-03
1.5258789062e+01 1.4911822146e-02 6.4371845368e-03 8.4746376087e-03
1.5319824219e+01 1.4641850232e-02 6.3309770302e-03 8.3108732017e-03
1.5380859375e+01 1.4360967359e-02 6.2191156909e-03 8.1418516685e-03
1.5441894531e+01 1.4063902342e-02 6.0979788432e-03 7.9659234989e-03
1.5502929688e+01 1.3741614483e-02 5.9651935695e-03 7.7764209136e-03
1.5563964844e+01 1.3386254458e-02 5.8191344233e-03 7.5671200349e-03
1.5625000000e+01 1.2999204613e-02 5.6610146844e-03 7.3381899291e-03
1.5686035156e+01 1.2594275220e-02 5.4973145607e-03 7.0969606594e-03
1.5747070312e+01 1.2193235957e-02 5.3379740465e-03 6.8552619104e-03
1.5808105469e+01 1.1812104066e-02 5.1896122088e-03 6.6224918571e-03
1.5869140625e+01 1.1448563159e-02 5.0497266999e-03 6.3988364595e-03
1.5930175781e+01 1.1086702247e-02 4.9092259038e-03 6.1774763428e-03
1.5991210938e+01 1.0714268495e-02 4.7613670400e-03 5.9529014551e-03
1.6052246094e+01 1.0332842784e-02 4.6071504557e-03 5.7256923285e-03
1.6113281250e+01 9.9534756613e-03 4.4524510800e-03 5.5010245813e-03
1.6174316406e+01 9.5859622637e-03 4.3017628712e-03 5.2841993925e-03
1.6235351562e+01 9.2342592860e-03 4.1558818805e-03 5.0783774055e-03
1.6296386719e+01 8.9014216099e-03 4.0150600736e-03 4.8863615364e-03
1.6357421875e+01 8.5931848449e-03 3.8817355445e-03 4.7114493004e-03
1.6418457031e+01 8.3129149231e-03 3.7584459276e-03 4.5544689955e-03
1.6479492188e+01 8.0586579102e-03 3.6452480867e-03 4.4134098235e-03
1.6540527344e+01 7.8319048892e-03 3.5422604327e-03 4.2896444565e-03
1.6601562500e+01 7.6454458475e-03 3.4534910138e-03 4.1919548337e-03
1.6662597656e+01 7.5145138015e-03 3.3842850071e-03 4.1302287945e-03
1.6723632812e+01 7.4424153293e-03 3.3357519150e-03 4.1066634143e-03
1.6784667969e+01 7.4218780462e-03 3.3052501411e-03 4.1166279051e-03
1.6845703125e+01 7.4466067751e-03 3.2906709048e-03 4.1559358703e-03
1.6906738281e+01 7.5128271435e-03 3.2906237785e-03 4.2222033649e-03
1.6967773438e+01 7.6103838433e-03 3.3015997504e-03 4.3087840930e-03
1.7028808594e+01 7.7182788916e-03 3.3173736901e-03 4.4009052015e-03
1.7089843750e+01 7.8105905087e-03 3.3309226360e-03 4.4796678727e-03
1.7150878906e+01 7.8656092024e-03 3.3361617861e-03 4.5294474163e-03
1.7211914062e+01 7.8695395518e-03 3.3281829546e-03 4.5413565972e-03
1.7272949219e+01 7.8149916503e-03 3.3033237820e-03 4.5116678683e-03
1.7333984375e+01 7.7001132213e-03 3.2603701927e-03 4.4397430286e-03
1.7395019531e+01 7.5283062426e-03 3.2008310228e-03 4.3274752198e-03
1.7456054688e+01 7.3058977303e-03 3.1268639214e-03 4.1790338090e-03
1.7517089844e+01 7.0411194684e-03 3.0398895026e-03 4.0012299658e-03
1.7578125000e+01 6.7462647097e-03 2.9419079532e-03 3.8043567565e-03
1.7639160156e+01 6.4385663286e-03 2.8370490250e-03 3.6015173035e-03
1.7700195312e+01 6.1380683160e-03 2.7316638193e-03 3.4064044966e-03
1.7761230469e+01 5.8651556719e-03 2.6338587418e-03 3.2312969301e-03
1.7822265625e+01 5.6361482738e-03 2.5510781508e-03 3.0850701230e-03
1.7883300781e+01 5.4565299522e-03 2.4856831588e-03 2.9708467934e-03
1.7944335938e+01 5.3208668710e-03 2.4346408940e-03 2.8862259769e-03
1.8005371094e+01 5.2219010904e-03 2.3945094209e-03 2.8273916695e-03
1.8066406250e+01 5.1568157272e-03 2.3640210046e-03 2.7927947227e-03
1.8127441406e+01 5.1255778488e-03 2.3423799641e-03 2.7831978847e-03
1.8188476562e+01 5.1289292549e-03 2.3286334534e-03 2.8002958015e-03
1.8249511719e+01 5.1698836399e-03 2.3230855531e-03 2.8467980868e-03
1.8310546875e+01 5.2554318529e-03 2.3279763112e-03 2.9274555417e-03
1.8371582031e+01 5.3944117926e-03 2.3462812476e-03 3.0481305451e-03
1.8432617188e+01 5.5908293780e-03 2.3790909070e-03 3.2117384711e-03
1.8493652344e+01 5.8388469985e-03 2.4239564021e-03 3.4148905964e-03
1.8554687500e+01 6.1267458219e-03 2.4769045294e-03 3.6498412925e-03
1.8615722656e+01 6.4460373987e-03 2.5362513411e-03 3.9097860576e-03
1.8676757812e+01 6.7955625366e-03 2.6036725454e-03 4.1918899912e-03
1.8737792969e+01 7.1769780802e-03 2.6812369612e-03 4.4957411190e-03
1.8798828125e+01 7.5866391226e-03 2.7674992955e-03 4.8191398271e-03
1.8859863281e+01 8.0127706888e-03 2.8571606776e-03 5.1556100112e-03
1.8920898438e+01 8.4406517111e-03 2.9445204163e-03 5.4961312947e-03
1.8981933594e+01 8.8592467541e-03 3.0264431185e-03 5.8328036356e-03
1.9042968750e+01 9.2646935412e-03 3.1028839904e-03 6.1618095508e-03
1.9104003906e+01 9.6608384027e-03 3.1765194006e-03 6.4843190020e-03
1.9165039062e+01 1.0054482265e-02 3.2514762239e-03 6.8030060413e-03
1.9226074219e+01 1.0448697327e-02 3.3306242454e-03 7.1180730821e-03
1.9287109375e+01 1.0843739752e-02 3.4139292314e-03 7.4298105210e-03
1.9348144531e+01 1.1238785634e-02 3.4985558124e-03 7.7402298216e-03
1.9409179688e+01 1.1624820341e-02 3.5791017749e-03 8.0457185664e-03
1.9470214844e+01 1.1983370103e-02 3.6498726974e-03 8.3334974056e-03
