# freq_THz  G_total  G_Ga  G_S
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
6.0180664062e+01 1.7067672766e-06 4.7616218525e-07 1.2306050914e-06
6.0241699219e+01 1.6944883092e-06 4.7526214258e-07 1.2192261666e-06
6.0302734375e+01 1.6894213483e-06 4.7412671473e-07 1.2152946336e-06
6.0363769531e+01 1.6681522268e-06 4.6720700528e-07 1.2009452215e-06
6.0424804688e+01 1.6442573394e-06 4.6081498218e-07 1.1834423572e-06
6.0485839844e+01 1.6419903682e-06 4.5892765103e-07 1.1830627171e-06
6.0546875000e+01 1.6322988814e-06 4.5772321186e-07 1.1745756695e-06
6.0607910156e+01 1.6382488553e-06 4.5860119316e-07 1.1796476621e-06
6.0668945312e+01 1.6187274494e-06 4.5391008039e-07 1.1648173690e-06
6.0729980469e+01 1.5931571814e-06 4.4771636448e-07 1.1454408170e-06
6.0791015625e+01 1.5879831998e-06 4.4711713102e-07 1.1408660688e-06
6.0852050781e+01 1.5769927913e-06 4.4299065833e-07 1.1340021330e-06
6.0913085938e+01 1.5722150114e-06 4.4095507316e-07 1.1312599382e-06
6.0974121094e+01 1.5658363992e-06 4.3720285566e-07 1.1286335436e-06
6.1035156250e+01 1.5521671717e-06 4.3385442148e-07 1.1183127502e-06
6.1096191406e+01 1.5363564880e-06 4.3051615167e-07 1.1058403364e-06
6.1157226562e+01 1.5186742309e-06 4.2512708928e-07 1.0935471416e-06
6.1218261719e+01 1.5012384111e-06 4.2011302341e-07 1.0811253877e-06
6.1279296875e+01 1.5064126369e-06 4.2103043045e-07 1.0853822065e-06
6.1340332031e+01 1.5023988322e-06 4.2015669505e-07 1.0822421372e-06
6.1401367188e+01 1.4843456775e-06 4.1546202095e-07 1.0688836566e-06
6.1462402344e+01 1.4823748641e-06 4.1431976666e-07 1.0680550975e-06
6.1523437500e+01 1.4720620116e-06 4.1056877944e-07 1.0614932321e-06
6.1584472656e+01 1.4438676976e-06 4.0272806931e-07 1.0411396283e-06
6.1645507812e+01 1.4315597483e-06 4.0011942023e-07 1.0314403281e-06
6.1706542969e+01 1.4311106509e-06 3.9859380161e-07 1.0325168493e-06
6.1767578125e+01 1.4126761680e-06 3.9475834424e-07 1.0179178238e-06
6.1828613281e+01 1.4002644947e-06 3.9193715250e-07 1.0083273422e-06
6.1889648438e+01 1.3922542019e-06 3.8833563363e-07 1.0039185683e-06
6.1950683594e+01 1.4024892234e-06 3.9077726519e-07 1.0117119582e-06
6.2011718750e+01 1.3868206374e-06 3.8680280343e-07 1.0000178339e-06
6.2072753906e+01 1.3742999609e-06 3.8431641516e-07 9.8998354577e-07
6.2133789062e+01 1.3557003595e-06 3.7863503345e-07 9.7706532606e-07
6.2194824219e+01 1.3537940585e-06 3.7791619575e-07 9.7587786272e-07
6.2255859375e+01 1.3577924677e-06 3.7894332535e-07 9.7884914231e-07
6.2316894531e+01 1.3347129785e-06 3.7287711655e-07 9.6183586193e-07
6.2377929688e+01 1.3298904970e-06 3.7137315194e-07 9.5851734501e-07
6.2438964844e+01 1.3309772388e-06 3.7102825377e-07 9.5994898504e-07
6.2500000000e+01 1.3111517924e-06 3.6596713735e-07 9.4518465501e-07
6.2561035156e+01 1.2995194576e-06 3.6201858396e-07 9.3750087364e-07
6.2622070312e+01 1.2880028304e-06 3.5808813966e-07 9.2991469073e-07
6.2683105469e+01 1.2793953293e-06 3.5700429633e-07 9.2239103295e-07
6.2744140625e+01 1.2698029553e-06 3.5395116419e-07 9.1585179116e-07
6.2805175781e+01 1.2637075292e-06 3.5145459380e-07 9.1225293543e-07
6.2866210938e+01 1.2598747767e-06 3.5082595240e-07 9.0904882432e-07
6.2927246094e+01 1.2453946489e-06 3.4645283504e-07 8.9894181382e-07
6.2988281250e+01 1.2384430785e-06 3.4269425609e-07 8.9574882242e-07
6.3049316406e+01 1.2370000700e-06 3.4231178440e-07 8.9468828558e-07
6.3110351562e+01 1.2388201363e-06 3.4371908234e-07 8.9510105397e-07
6.3171386719e+01 1.2215130747e-06 3.3836187568e-07 8.8315119897e-07
6.3232421875e+01 1.2113637410e-06 3.3538086214e-07 8.7598287883e-07
6.3293457031e+01 1.2051945250e-06 3.3490544718e-07 8.7028907784e-07
6.3354492188e+01 1.1897317210e-06 3.2998754464e-07 8.5974417631e-07
6.3415527344e+01 1.1879889132e-06 3.2890620013e-07 8.5908271305e-07
6.3476562500e+01 1.1781877932e-06 3.2598341236e-07 8.5220438086e-07
6.3537597656e+01 1.1692042400e-06 3.2385493543e-07 8.4534930455e-07
6.3598632812e+01 1.1617281217e-06 3.2221024421e-07 8.3951787746e-07
6.3659667969e+01 1.1550074945e-06 3.2061614867e-07 8.3439134584e-07
6.3720703125e+01 1.1443464007e-06 3.1651834915e-07 8.2782805156e-07
6.3781738281e+01 1.1404952008e-06 3.1441813365e-07 8.2607706717e-07
6.3842773438e+01 1.1353275121e-06 3.1270565847e-07 8.2262185362e-07
6.3903808594e+01 1.1231708244e-06 3.1095489130e-07 8.1221593315e-07
6.3964843750e+01 1.1180609128e-06 3.0854652984e-07 8.0951438297e-07
6.4025878906e+01 1.1180794978e-06 3.0685420114e-07 8.1122529663e-07
6.4086914062e+01 1.1129379656e-06 3.0547958130e-07 8.0745838429e-07
6.4147949219e+01 1.0928036828e-06 3.0020585624e-07 7.9259782655e-07
6.4208984375e+01 1.0909224430e-06 2.9992997747e-07 7.9099246558e-07
6.4270019531e+01 1.0853263961e-06 2.9795793079e-07 7.8736846533e-07
6.4331054688e+01 1.0812315082e-06 2.9676575042e-07 7.8446575777e-07
6.4392089844e+01 1.0738754125e-06 2.9514189380e-07 7.7873351874e-07
6.4453125000e+01 1.0653930217e-06 2.9251051237e-07 7.7288250929e-07
6.4514160156e+01 1.0698730333e-06 2.9362392483e-07 7.7624910845e-07
6.4575195312e+01 1.0642740856e-06 2.9099605727e-07 7.7327802828e-07
6.4636230469e+01 1.0491326224e-06 2.8798074486e-07 7.6115187757e-07
6.4697265625e+01 1.0422480558e-06 2.8673062033e-07 7.5551743549e-07
6.4758300781e+01 1.0218711086e-06 2.8066284958e-07 7.4120825903e-07
6.4819335938e+01 1.0226551216e-06 2.8068177084e-07 7.4197335074e-07
6.4880371094e+01 1.0235329842e-06 2.8088629811e-07 7.4264668607e-07
6.4941406250e+01 1.0214796110e-06 2.8033985499e-07 7.4113975604e-07
6.5002441406e+01 1.0257468093e-06 2.8161808859e-07 7.4412872067e-07
6.5063476562e+01 1.0127778304e-06 2.7723895988e-07 7.3553887048e-07
6.5124511719e+01 1.0056535917e-06 2.7473288814e-07 7.3092070355e-07
6.5185546875e+01 9.9961903788e-07 2.7370413491e-07 7.2591490297e-07
6.5246582031e+01 1.0000267574e-06 2.7450734427e-07 7.2551941317e-07
6.5307617188e+01 9.9494349623e-07 2.7330310285e-07 7.2164039338e-07
6.5368652344e+01 9.8020897932e-07 2.6856320575e-07 7.1164577357e-07
6.5429687500e+01 9.7844239640e-07 2.6807642865e-07 7.1036596776e-07
6.5490722656e+01 9.6968040782e-07 2.6559722653e-07 7.0408318129e-07
6.5551757812e+01 9.6255586890e-07 2.6365471548e-07 6.9890115342e-07
6.5612792969e+01 9.5595747199e-07 2.6107849413e-07 6.9487897786e-07
6.5673828125e+01 9.5797309938e-07 2.6092830269e-07 6.9704479669e-07
6.5734863281e+01 9.5135713441e-07 2.5863764425e-07 6.9271949017e-07
6.5795898438e+01 9.4243450008e-07 2.5583234582e-07 6.8660215426e-07
6.5856933594e+01 9.3480960931e-07 2.5418569031e-07 6.8062391900e-07
6.5917968750e+01 9.3118205856e-07 2.5336858732e-07 6.7781347124e-07
6.5979003906e+01 9.2686687162e-07 2.5173559728e-07 6.7513127434e-07
6.6040039062e+01 9.1373838928e-07 2.4837117431e-07 6.6536721497e-07
6.6101074219e+01 9.0738638016e-07 2.4640597364e-07 6.6098040652e-07
6.6162109375e+01 9.0874067592e-07 2.4690122500e-07 6.6183945092e-07
6.6223144531e+01 9.0665530811e-07 2.4647177298e-07 6.6018353513e-07
6.6284179688e+01 9.0529733038e-07 2.4600056258e-07 6.5929676780e-07
6.6345214844e+01 9.0464244141e-07 2.4600566385e-07 6.5863677756e-07
6.6406250000e+01 8.9501286661e-07 2.4292591442e-07 6.5208695219e-07
6.6467285156e+01 8.8838004536e-07 2.4112020688e-07 6.4725983848e-07
6.6528320312e+01 8.8779825671e-07 2.4093540445e-07 6.4686285226e-07
6.6589355469e+01 8.7837706610e-07 2.3849361590e-07 6.3988345020e-07
6.6650390625e+01 8.6557886752e-07 2.3514256690e-07 6.3043630062e-07
6.6711425781e+01 8.7063786819e-07 2.3608023760e-07 6.3455763059e-07
6.6772460938e+01 8.6996898402e-07 2.3624398779e-07 6.3372499623e-07
6.6833496094e+01 8.5109609116e-07 2.3104062577e-07 6.2005546538e-07
6.6894531250e+01 8.4417125636e-07 2.2953333133e-07 6.1463792502e-07
6.6955566406e+01 8.4289235612e-07 2.2918162239e-07 6.1371073373e-07
6.7016601562e+01 8.4034553600e-07 2.2836371130e-07 6.1198182470e-07
6.7077636719e+01 8.3412911675e-07 2.2662015314e-07 6.0750896361e-07
6.7138671875e+01 8.2404530482e-07 2.2353772593e-07 6.0050757888e-07
6.7199707031e+01 8.1997301889e-07 2.2195447645e-07 5.9801854244e-07
6.7260742188e+01 8.2018099645e-07 2.2160508010e-07 5.9857591635e-07
6.7321777344e+01 8.1217138859e-07 2.1988112405e-07 5.9229026454e-07
6.7382812500e+01 7.9787364763e-07 2.1629527903e-07 5.8157836861e-07
6.7443847656e+01 7.9474847500e-07 2.1438176526e-07 5.8036670974e-07
6.7504882812e+01 7.9411652878e-07 2.1455259904e-07 5.7956392974e-07
6.7565917969e+01 7.8725168861e-07 2.1220714571e-07 5.7504454290e-07
6.7626953125e+01 7.7542101872e-07 2.0950048673e-07 5.6592053199e-07
6.7687988281e+01 7.6878059533e-07 2.0782384876e-07 5.6095674656e-07
6.7749023438e+01 7.6493466987e-07 2.0672105796e-07 5.5821361191e-07
6.7810058594e+01 7.6865931341e-07 2.0762215495e-07 5.6103715846e-07
6.7871093750e+01 7.6557039226e-07 2.0719829065e-07 5.5837210161e-07
6.7932128906e+01 7.4881072775e-07 2.0271286535e-07 5.4609786240e-07
6.7993164062e+01 7.4494565240e-07 2.0082475333e-07 5.4412089907e-07
6.8054199219e+01 7.4008738074e-07 1.9951784454e-07 5.4056953621e-07
6.8115234375e+01 7.3119101475e-07 1.9790323534e-07 5.3328777940e-07
6.8176269531e+01 7.2336663697e-07 1.9626583329e-07 5.2710080367e-07
6.8237304688e+01 7.2140952259e-07 1.9589705590e-07 5.2551246668e-07
6.8298339844e+01 7.1131445793e-07 1.9248908075e-07 5.1882537717e-07
6.8359375000e+01 7.0534357267e-07 1.9086361027e-07 5.1447996240e-07
6.8420410156e+01 7.0198795765e-07 1.8971381063e-07 5.1227414701e-07
6.8481445312e+01 6.9048418717e-07 1.8698105654e-07 5.0350313063e-07
6.8542480469e+01 6.8677343701e-07 1.8637287007e-07 5.0040056695e-07
6.8603515625e+01 6.8114304033e-07 1.8413393980e-07 4.9700910052e-07
6.8664550781e+01 6.7819619957e-07 1.8292446970e-07 4.9527172987e-07
6.8725585938e+01 6.7231609139e-07 1.8102215736e-07 4.9129393404e-07
6.8786621094e+01 6.6899482092e-07 1.8038210267e-07 4.8861271825e-07
6.8847656250e+01 6.6816660559e-07 1.8005633731e-07 4.8811026828e-07
6.8908691406e+01 6.5968144882e-07 1.7769157256e-07 4.8198987626e-07
6.8969726562e+01 6.5148354945e-07 1.7524931637e-07 4.7623423308e-07
6.9030761719e+01 6.5044130492e-07 1.7556530275e-07 4.7487600217e-07
6.9091796875e+01 6.4087757502e-07 1.7318769829e-07 4.6768987673e-07
6.9152832031e+01 6.3445646236e-07 1.7098113402e-07 4.6347532833e-07
6.9213867188e+01 6.2842638962e-07 1.6945260580e-07 4.5897378382e-07
6.9274902344e+01 6.2561541420e-07 1.6886014274e-07 4.5675527146e-07
6.9335937500e+01 6.2673089794e-07 1.6899652011e-07 4.5773437783e-07
6.9396972656e+01 6.1813716884e-07 1.6657012429e-07 4.5156704455e-07
6.9458007812e+01 6.0982444384e-07 1.6467111877e-07 4.4515332507e-07
6.9519042969e+01 6.0624106078e-07 1.6347899306e-07 4.4276206772e-07
6.9580078125e+01 6.0206800202e-07 1.6177817672e-07 4.4028982529e-07
6.9641113281e+01 5.9790813797e-07 1.6090555730e-07 4.3700258067e-07
6.9702148438e+01 5.8852418902e-07 1.5848364374e-07 4.3004054528e-07
6.9763183594e+01 5.8802354339e-07 1.5817718638e-07 4.2984635701e-07
6.9824218750e+01 5.8010789986e-07 1.5620311904e-07 4.2390478082e-07
6.9885253906e+01 5.7674996724e-07 1.5500350809e-07 4.2174645915e-07
6.9946289062e+01 5.7890918970e-07 1.5549664806e-07 4.2341254164e-07
7.0007324219e+01 5.7915066610e-07 1.5586629462e-07 4.2328437148e-07
7.0068359375e+01 5.7324509433e-07 1.5418728349e-07 4.1905781085e-07
7.0129394531e+01 5.6812103008e-07 1.5316358887e-07 4.1495744121e-07
7.0190429688e+01 5.5655649601e-07 1.5071912578e-07 4.0583737023e-07
7.0251464844e+01 5.5107733884e-07 1.4865818302e-07 4.0241915582e-07
7.0312500000e+01 5.5069629433e-07 1.4762765549e-07 4.0306863884e-07
7.0373535156e+01 5.4626420554e-07 1.4653076061e-07 3.9973344493e-07
7.0434570312e+01 5.3654569101e-07 1.4425347354e-07 3.9229221746e-07
7.0495605469e+01 5.3078606891e-07 1.4252868759e-07 3.8825738132e-07
7.0556640625e+01 5.2438715377e-07 1.4111610178e-07 3.8327105199e-07
7.0617675781e+01 5.1966227511e-07 1.4012665811e-07 3.7953561700e-07
7.0678710938e+01 5.1779772467e-07 1.3959985499e-07 3.7819786968e-07
7.0739746094e+01 5.1710609072e-07 1.3890110459e-07 3.7820498614e-07
7.0800781250e+01 5.0608765462e-07 1.3598319976e-07 3.7010445486e-07
7.0861816406e+01 5.0000364877e-07 1.3468818509e-07 3.6531546367e-07
7.0922851562e+01 4.9611553400e-07 1.3353167212e-07 3.6258386188e-07
7.0983886719e+01 4.9093689694e-07 1.3210961309e-07 3.5882728385e-07
7.1044921875e+01 4.8783900434e-07 1.3168184961e-07 3.5615715472e-07
7.1105957031e+01 4.8175838392e-07 1.2971362919e-07 3.5204475472e-07
7.1166992188e+01 4.7740922228e-07 1.2863165461e-07 3.4877756767e-07
7.1228027344e+01 4.7592807257e-07 1.2824294861e-07 3.4768512395e-07
7.1289062500e+01 4.7159915502e-07 1.2653541677e-07 3.4506373825e-07
7.1350097656e+01 4.6729980011e-07 1.2520230221e-07 3.4209749790e-07
7.1411132812e+01 4.6302904186e-07 1.2425734887e-07 3.3877169300e-07
7.1472167969e+01 4.6071555213e-07 1.2354215789e-07 3.3717339424e-07
7.1533203125e+01 4.5806127697e-07 1.2243131796e-07 3.3562995901e-07
7.1594238281e+01 4.5419310245e-07 1.2123597929e-07 3.3295712316e-07
7.1655273438e+01 4.5528467897e-07 1.2164011299e-07 3.3364456598e-07
7.1716308594e+01 4.5661403334e-07 1.2190729291e-07 3.3470674043e-07
7.1777343750e+01 4.5200580230e-07 1.2047991153e-07 3.3152589077e-07
7.1838378906e+01 4.4368944441e-07 1.1813205916e-07 3.2555738525e-07
7.1899414062e+01 4.3979056383e-07 1.1751812311e-07 3.2227244072e-07
7.1960449219e+01 4.3742781422e-07 1.1690332259e-07 3.2052449163e-07
7.2021484375e+01 4.3544082759e-07 1.1614864238e-07 3.1929218522e-07
7.2082519531e+01 4.3226758247e-07 1.1518876764e-07 3.1707881484e-07
7.2143554688e+01 4.3169536750e-07 1.1475993866e-07 3.1693542884e-07
7.2204589844e+01 4.2890114341e-07 1.1393765185e-07 3.1496349156e-07
7.2265625000e+01 4.2843536010e-07 1.1348674133e-07 3.1494861876e-07
7.2326660156e+01 4.2330662155e-07 1.1246126628e-07 3.1084535527e-07
7.2387695312e+01 4.2179969169e-07 1.1255983861e-07 3.0923985308e-07
7.2448730469e+01 4.1855978667e-07 1.1128600987e-07 3.0727377681e-07
7.2509765625e+01 4.1786369833e-07 1.1149428182e-07 3.0636941651e-07
7.2570800781e+01 4.1081716699e-07 1.0939233521e-07 3.0142483178e-07
7.2631835938e+01 4.0531343961e-07 1.0735121808e-07 2.9796222153e-07
7.2692871094e+01 4.0344798402e-07 1.0687453347e-07 2.9657345055e-07
7.2753906250e+01 4.0207357202e-07 1.0688872784e-07 2.9518484418e-07
7.2814941406e+01 4.0079028694e-07 1.0678603221e-07 2.9400425474e-07
7.2875976562e+01 3.9522239616e-07 1.0550159357e-07 2.8972080260e-07
7.2937011719e+01 3.9147726372e-07 1.0446224603e-07 2.8701501770e-07
7.2998046875e+01 3.8743586353e-07 1.0310145351e-07 2.8433441002e-07
7.3059082031e+01 3.8673982666e-07 1.0306004817e-07 2.8367977849e-07
7.3120117188e+01 3.8488332924e-07 1.0239593721e-07 2.8248739203e-07
7.3181152344e+01 3.8264352964e-07 1.0136021755e-07 2.8128331210e-07
7.3242187500e+01 3.7988221010e-07 1.0092662634e-07 2.7895558377e-07
7.3303222656e+01 3.7168721326e-07 9.8628791280e-08 2.7305842198e-07
7.3364257812e+01 3.6783183599e-07 9.7960408871e-08 2.6987142712e-07
7.3425292969e+01 3.6794664689e-07 9.7937164869e-08 2.7000948202e-07
7.3486328125e+01 3.6644796209e-07 9.7163524404e-08 2.6928443769e-07
7.3547363281e+01 3.6255883805e-07 9.6158071284e-08 2.6640076677e-07
7.3608398438e+01 3.6039484659e-07 9.5853388478e-08 2.6454145811e-07
7.3669433594e+01 3.5796766838e-07 9.5123360859e-08 2.6284430752e-07
7.3730468750e+01 3.5451672891e-07 9.4296583466e-08 2.6022014545e-07
7.3791503906e+01 3.5357827664e-07 9.4148103598e-08 2.5943017305e-07
7.3852539062e+01 3.4689677658e-07 9.2146176694e-08 2.5475059989e-07
7.3913574219e+01 3.4527716789e-07 9.1208043970e-08 2.5406912392e-07
7.3974609375e+01 3.4290685141e-07 9.0555398545e-08 2.5235145287e-07
7.4035644531e+01 3.3459096184e-07 8.8479563562e-08 2.4611139828e-07
7.4096679688e+01 3.3425284274e-07 8.8467977964e-08 2.4578486478e-07
7.4157714844e+01 3.3387293613e-07 8.8488925945e-08 2.4538401018e-07
7.4218750000e+01 3.2843496893e-07 8.7078430216e-08 2.4135653871e-07
7.4279785156e+01 3.2731257115e-07 8.6767180847e-08 2.4054539031e-07
7.4340820312e+01 3.2674205929e-07 8.6637672956e-08 2.4010438633e-07
7.4401855469e+01 3.2240778079e-07 8.5625809722e-08 2.3678197107e-07
7.4462890625e+01 3.1639125738e-07 8.4195799734e-08 2.3219545764e-07
7.4523925781e+01 3.1776739109e-07 8.4237077239e-08 2.3353031385e-07
7.4584960938e+01 3.1421063409e-07 8.3243855879e-08 2.3096677821e-07
7.4645996094e+01 3.0981103699e-07 8.2041526134e-08 2.2776951085e-07
7.4707031250e+01 3.0742898835e-07 8.1620136484e-08 2.2580885186e-07
7.4768066406e+01 3.0455070878e-07 8.0771270603e-08 2.2377943818e-07
7.4829101562e+01 3.0124436259e-07 8.0212232280e-08 2.2103213031e-07
7.4890136719e+01 2.9610874779e-07 7.9209982007e-08 2.1689876578e-07
7.4951171875e+01 2.9235166749e-07 7.7879451364e-08 2.1447221613e-07
7.5012207031e+01 2.9374769002e-07 7.8008560336e-08 2.1573912969e-07
7.5073242188e+01 2.9291100926e-07 7.7591420999e-08 2.1531958826e-07
7.5134277344e+01 2.9180797955e-07 7.7742820149e-08 2.1406515940e-07
7.5195312500e+01 2.8646667064e-07 7.6383969361e-08 2.1008270128e-07
7.5256347656e+01 2.8302571521e-07 7.5578484230e-08 2.0744723098e-07
7.5317382812e+01 2.7881065364e-07 7.4477129961e-08 2.0433352368e-07
7.5378417969e+01 2.7568180330e-07 7.3437215477e-08 2.0224458783e-07
7.5439453125e+01 2.7450380414e-07 7.3036185967e-08 2.0146761818e-07
7.5500488281e+01 2.7216641913e-07 7.2185003657e-08 1.9998141547e-07
7.5561523438e+01 2.7071059887e-07 7.1950929101e-08 1.9875966977e-07
7.5622558594e+01 2.6648425123e-07 7.0980621879e-08 1.9550362935e-07
7.5683593750e+01 2.6455522482e-07 7.0362780303e-08 1.9419244452e-07
7.5744628906e+01 2.6299745324e-07 6.9925154231e-08 1.9307229900e-07
7.5805664062e+01 2.6257017313e-07 7.0160140894e-08 1.9241003223e-07
7.5866699219e+01 2.6114805178e-07 6.9899271857e-08 1.9124877992e-07
7.5927734375e+01 2.5652138142e-07 6.8526715036e-08 1.8799466638e-07
7.5988769531e+01 2.5461139841e-07 6.7780034167e-08 1.8683136424e-07
7.6049804688e+01 2.5107468543e-07 6.6796711415e-08 1.8427797402e-07
7.6110839844e+01 2.4755074512e-07 6.5905755212e-08 1.8164498990e-07
7.6171875000e+01 2.4502067533e-07 6.5151530017e-08 1.7986914531e-07
7.6232910156e+01 2.4462997527e-07 6.4936687480e-08 1.7969328779e-07
7.6293945312e+01 2.4450025637e-07 6.4912953050e-08 1.7958730332e-07
7.6354980469e+01 2.4505789445e-07 6.5101374566e-08 1.7995651988e-07
7.6416015625e+01 2.4293869284e-07 6.4569225412e-08 1.7836946742e-07
7.6477050781e+01 2.4126637938e-07 6.3985041398e-08 1.7728133798e-07
7.6538085938e+01 2.4043224467e-07 6.3639331079e-08 1.7679291359e-07
7.6599121094e+01 2.3923478597e-07 6.3484483490e-08 1.7575030248e-07
7.6660156250e+01 2.3670394112e-07 6.2751634572e-08 1.7395230655e-07
7.6721191406e+01 2.3488668715e-07 6.2081232809e-08 1.7280545434e-07
7.6782226562e+01 2.3329983304e-07 6.1872539913e-08 1.7142729313e-07
7.6843261719e+01 2.2955585301e-07 6.0985473392e-08 1.6857037962e-07
7.6904296875e+01 2.2664066138e-07 6.0086508601e-08 1.6655415278e-07
7.6965332031e+01 2.2592874991e-07 5.9788898872e-08 1.6613985104e-07
7.7026367188e+01 2.2397825692e-07 5.9220272391e-08 1.6475798453e-07
7.7087402344e+01 2.2385594573e-07 5.9020228822e-08 1.6483571691e-07
7.7148437500e+01 2.2313332356e-07 5.8540449908e-08 1.6459287365e-07
7.7209472656e+01 2.2123182565e-07 5.8229297042e-08 1.6300252861e-07
7.7270507812e+01 2.2131340084e-07 5.8106046623e-08 1.6320735422e-07
7.7331542969e+01 2.1921256247e-07 5.7550530604e-08 1.6166203187e-07
7.7392578125e+01 2.1744466282e-07 5.7268246078e-08 1.6017641675e-07
7.7453613281e+01 2.1572352120e-07 5.6644639521e-08 1.5907888168e-07
7.7514648438e+01 2.1385711328e-07 5.6204936224e-08 1.5765217706e-07
7.7575683594e+01 2.1444776289e-07 5.6583005256e-08 1.5786475763e-07
7.7636718750e+01 2.1468188939e-07 5.6522426944e-08 1.5815946245e-07
7.7697753906e+01 2.1301329189e-07 5.6071156788e-08 1.5694213510e-07
7.7758789062e+01 2.1040130798e-07 5.5436121421e-08 1.5496518656e-07
7.7819824219e+01 2.0847293435e-07 5.4979556242e-08 1.5349337811e-07
7.7880859375e+01 2.0897404669e-07 5.5049776712e-08 1.5392426998e-07
7.7941894531e+01 2.0752050130e-07 5.4535130256e-08 1.5298537104e-07
7.8002929688e+01 2.0596906526e-07 5.4181501740e-08 1.5178756352e-07
7.8063964844e+01 2.0274161630e-07 5.3384930651e-08 1.4935668565e-07
7.8125000000e+01 2.0313852000e-07 5.3274405667e-08 1.4986411433e-07
7.8186035156e+01 2.0134040591e-07 5.2757432218e-08 1.4858297369e-07
7.8247070312e+01 1.9876544218e-07 5.2145196517e-08 1.4662024566e-07
7.8308105469e+01 1.9660944822e-07 5.1630447491e-08 1.4497900073e-07
7.8369140625e+01 1.9691967087e-07 5.1450053507e-08 1.4546961737e-07
7.8430175781e+01 1.9827277662e-07 5.1835729227e-08 1.4643704739e-07
7.8491210938e+01 1.9543562830e-07 5.1304107587e-08 1.4413152072e-07
7.8552246094e+01 1.9357435300e-07 5.0675997864e-08 1.4289835514e-07
7.8613281250e+01 1.9386885051e-07 5.0584801798e-08 1.4328404871e-07
7.8674316406e+01 1.9092819270e-07 4.9804665755e-08 1.4112352694e-07
7.8735351562e+01 1.8890313374e-07 4.9543740215e-08 1.3935939353e-07
7.8796386719e+01 1.8669730102e-07 4.9122816403e-08 1.3757448462e-07
7.8857421875e+01 1.8388513740e-07 4.8213200489e-08 1.3567193691e-07
7.8918457031e+01 1.8402272901e-07 4.8115856451e-08 1.3590687256e-07
7.8979492188e+01 1.8240875130e-07 4.7644644825e-08 1.3476410648e-07
7.9040527344e+01 1.8053068284e-07 4.7064214909e-08 1.3346646793e-07
7.9101562500e+01 1.7733586956e-07 4.6305810529e-08 1.3103005903e-07
7.9162597656e+01 1.7645838904e-07 4.6157365851e-08 1.3030102319e-07
7.9223632812e+01 1.7595634491e-07 4.5984983614e-08 1.2997136130e-07
7.9284667969e+01 1.7495213652e-07 4.5715755638e-08 1.2923638088e-07
7.9345703125e+01 1.7458444343e-07 4.5589874272e-08 1.2899456916e-07
7.9406738281e+01 1.7121643692e-07 4.4696910394e-08 1.2651952653e-07
7.9467773438e+01 1.7097588608e-07 4.4548755296e-08 1.2642713078e-07
7.9528808594e+01 1.6993684859e-07 4.4214845892e-08 1.2572200270e-07
7.9589843750e+01 1.6845223748e-07 4.3849538550e-08 1.2460269893e-07
7.9650878906e+01 1.6725719274e-07 4.3574670322e-08 1.2368252242e-07
7.9711914062e+01 1.6535432035e-07 4.3219523755e-08 1.2213479660e-07
7.9772949219e+01 1.6447023006e-07 4.2963767402e-08 1.2150646266e-07
7.9833984375e+01 1.6144682060e-07 4.2186472439e-08 1.1926034816e-07
7.9895019531e+01 1.6043291400e-07 4.1919322577e-08 1.1851359142e-07
7.9956054688e+01 1.5819709918e-07 4.1363568077e-08 1.1683353110e-07
8.0017089844e+01 1.5900224158e-07 4.1546682472e-08 1.1745555910e-07
8.0078125000e+01 1.5813325977e-07 4.1533884529e-08 1.1659937524e-07
8.0139160156e+01 1.5622646339e-07 4.1031952105e-08 1.1519451129e-07
8.0200195312e+01 1.5582670477e-07 4.0816029896e-08 1.1501067488e-07
8.0261230469e+01 1.5399761516e-07 4.0398544612e-08 1.1359907055e-07
8.0322265625e+01 1.5403455843e-07 4.0452838103e-08 1.1358172032e-07
8.0383300781e+01 1.5268208486e-07 4.0142741772e-08 1.1253934309e-07
8.0444335938e+01 1.5157668136e-07 3.9953999534e-08 1.1162268183e-07
8.0505371094e+01 1.5097169167e-07 3.9618505375e-08 1.1135318630e-07
8.0566406250e+01 1.4796954892e-07 3.8962479192e-08 1.0900706973e-07
8.0627441406e+01 1.4616322135e-07 3.8555702705e-08 1.0760751864e-07
8.0688476562e+01 1.4735813224e-07 3.8772585865e-08 1.0858554638e-07
8.0749511719e+01 1.4769777031e-07 3.8806196855e-08 1.0889157346e-07
8.0810546875e+01 1.4650036538e-07 3.8583029163e-08 1.0791733621e-07
8.0871582031e+01 1.4358366455e-07 3.7792223312e-08 1.0579144124e-07
8.0932617188e+01 1.4128336711e-07 3.7188519732e-08 1.0409484738e-07
8.0993652344e+01 1.4057085393e-07 3.6948927714e-08 1.0362192622e-07
8.1054687500e+01 1.4032275909e-07 3.6773608602e-08 1.0354915049e-07
8.1115722656e+01 1.3953874545e-07 3.6615345892e-08 1.0292339956e-07
8.1176757812e+01 1.3847386293e-07 3.6396894477e-08 1.0207696846e-07
8.1237792969e+01 1.3722340722e-07 3.6110903929e-08 1.0111250329e-07
