# freq_THz  G_total_s  G_Ga_s  G_S_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
8.0200195312e+01 1.7182684193e-07 4.6022889115e-08 1.2580395281e-07
8.0261230469e+01 1.7110796156e-07 4.5785042629e-08 1.2532291893e-07
8.0322265625e+01 1.7029626674e-07 4.5551538063e-08 1.2474472867e-07
8.0383300781e+01 1.6928352178e-07 4.5293018088e-08 1.2399050370e-07
8.0444335938e+01 1.6812023977e-07 4.5017432203e-08 1.2310280757e-07
8.0505371094e+01 1.6698990095e-07 4.4763196836e-08 1.2222670411e-07
8.0566406250e+01 1.6605865500e-07 4.4552765129e-08 1.2150588987e-07
8.0627441406e+01 1.6533583505e-07 4.4364436734e-08 1.2097139832e-07
8.0688476562e+01 1.6467466650e-07 4.4151118448e-08 1.2052354805e-07
8.0749511719e+01 1.6388685000e-07 4.3879510905e-08 1.2000733909e-07
8.0810546875e+01 1.6285583209e-07 4.3549286946e-08 1.1930654515e-07
8.0871582031e+01 1.6159228733e-07 4.3183463538e-08 1.1840882379e-07
8.0932617188e+01 1.6023438009e-07 4.2814077014e-08 1.1742030308e-07
8.0993652344e+01 1.5894184357e-07 4.2464547623e-08 1.1647729595e-07
8.1054687500e+01 1.5773306085e-07 4.2127947449e-08 1.1560511340e-07
8.1115722656e+01 1.5647645326e-07 4.1772946218e-08 1.1470350704e-07
8.1176757812e+01 1.5506977727e-07 4.1381147856e-08 1.1368862941e-07
8.1237792969e+01 1.5359384628e-07 4.0978614510e-08 1.1261523177e-07
8.1298828125e+01 1.5227413528e-07 4.0628431430e-08 1.1164570385e-07
8.1359863281e+01 1.5127741277e-07 4.0377897303e-08 1.1089951546e-07
8.1420898438e+01 1.5054937791e-07 4.0208322958e-08 1.1034105495e-07
8.1481933594e+01 1.4987864624e-07 4.0049384122e-08 1.0982926212e-07
8.1542968750e+01 1.4909775771e-07 3.9840585785e-08 1.0925717192e-07
8.1604003906e+01 1.4818592824e-07 3.9569306123e-08 1.0861662212e-07
8.1665039062e+01 1.4719662092e-07 3.9256713399e-08 1.0793990753e-07
8.1726074219e+01 1.4612838780e-07 3.8918264440e-08 1.0721012336e-07
8.1787109375e+01 1.4492255660e-07 3.8550650640e-08 1.0637190596e-07
8.1848144531e+01 1.4360109320e-07 3.8160919357e-08 1.0544017384e-07
8.1909179688e+01 1.4229714952e-07 3.7779058572e-08 1.0451809095e-07
8.1970214844e+01 1.4109796508e-07 3.7426688310e-08 1.0367127677e-07
8.2031250000e+01 1.3995586683e-07 3.7096275124e-08 1.0285959170e-07
8.2092285156e+01 1.3877396128e-07 3.6765211698e-08 1.0200874958e-07
8.2153320312e+01 1.3751952071e-07 3.6419997013e-08 1.0109952369e-07
8.2214355469e+01 1.3625337303e-07 3.6072666103e-08 1.0018070693e-07
8.2275390625e+01 1.3506688508e-07 3.5755089575e-08 9.9311795502e-08
8.2336425781e+01 1.3400591273e-07 3.5491226539e-08 9.8514686193e-08
8.2397460938e+01 1.3304681480e-07 3.5272521611e-08 9.7774293193e-08
8.2458496094e+01 1.3212251085e-07 3.5064477018e-08 9.7058033833e-08
8.2519531250e+01 1.3119660073e-07 3.4844085342e-08 9.6352515385e-08
8.2580566406e+01 1.3033252733e-07 3.4625311130e-08 9.5707216200e-08
8.2641601562e+01 1.2966425474e-07 3.4440786836e-08 9.5223467904e-08
8.2702636719e+01 1.2928095243e-07 3.4309413864e-08 9.4971538570e-08
8.2763671875e+01 1.2914566521e-07 3.4228465299e-08 9.4917199906e-08
8.2824707031e+01 1.2911580634e-07 3.4179486736e-08 9.4936319600e-08
8.2885742188e+01 1.2902050736e-07 3.4128660464e-08 9.4891846897e-08
8.2946777344e+01 1.2875888942e-07 3.4041681510e-08 9.4717207912e-08
8.3007812500e+01 1.2839612600e-07 3.3920883884e-08 9.4475242115e-08
8.3068847656e+01 1.2813156470e-07 3.3811174066e-08 9.4320390638e-08
8.3129882812e+01 1.2809995035e-07 3.3749421079e-08 9.4350529268e-08
8.3190917969e+01 1.2820422397e-07 3.3719482442e-08 9.4484741533e-08
8.3251953125e+01 1.2815978984e-07 3.3665905027e-08 9.4493884813e-08
8.3312988281e+01 1.2773963659e-07 3.3549348004e-08 9.4190288590e-08
8.3374023438e+01 1.2700402786e-07 3.3386782335e-08 9.3617245527e-08
8.3435058594e+01 1.2622747765e-07 3.3229602757e-08 9.2997874893e-08
8.3496093750e+01 1.2557472625e-07 3.3102641249e-08 9.2472085003e-08
8.3557128906e+01 1.2491382774e-07 3.2972817305e-08 9.1941010433e-08
8.3618164062e+01 1.2396656763e-07 3.2777713517e-08 9.1188854114e-08
8.3679199219e+01 1.2259581400e-07 3.2481217696e-08 9.0114596306e-08
8.3740234375e+01 1.2092048868e-07 3.2099527924e-08 8.8820960756e-08
8.3801269531e+01 1.1920624912e-07 3.1685440121e-08 8.7520808998e-08
8.3862304688e+01 1.1770047876e-07 3.1301034697e-08 8.6399444062e-08
8.3923339844e+01 1.1649880720e-07 3.0986231645e-08 8.5512575551e-08
8.3984375000e+01 1.1548692690e-07 3.0732172091e-08 8.4754754813e-08
8.4045410156e+01 1.1444392608e-07 3.0492195159e-08 8.3951730917e-08
8.4106445312e+01 1.1323772070e-07 3.0223202055e-08 8.3014518650e-08
8.4167480469e+01 1.1194000124e-07 2.9920485912e-08 8.2019515330e-08
8.4228515625e+01 1.1077501720e-07 2.9623246585e-08 8.1151770616e-08
8.4289550781e+01 1.0990872323e-07 2.9376144827e-08 8.0532578400e-08
8.4350585938e+01 1.0926904284e-07 2.9179161942e-08 8.0089880899e-08
8.4411621094e+01 1.0862692537e-07 2.8991316765e-08 7.9635608604e-08
8.4472656250e+01 1.0783449566e-07 2.8780411044e-08 7.9054084618e-08
8.4533691406e+01 1.0694059448e-07 2.8551682061e-08 7.8388912415e-08
8.4594726562e+01 1.0610834875e-07 2.8333767107e-08 7.7774581646e-08
8.4655761719e+01 1.0544974448e-07 2.8148967683e-08 7.7300776798e-08
8.4716796875e+01 1.0491020422e-07 2.7988234187e-08 7.6921970034e-08
8.4777832031e+01 1.0428353788e-07 2.7805931207e-08 7.6477606669e-08
8.4838867188e+01 1.0336623954e-07 2.7554229508e-08 7.5812010029e-08
8.4899902344e+01 1.0214424666e-07 2.7234733480e-08 7.4909513182e-08
8.4960937500e+01 1.0082972715e-07 2.6903836640e-08 7.3925890509e-08
8.5021972656e+01 9.9681443762e-08 2.6617979073e-08 7.3063464688e-08
8.5083007812e+01 9.8767289043e-08 2.6379946286e-08 7.2387342757e-08
8.5144042969e+01 9.7924845873e-08 2.6144963239e-08 7.1779882634e-08
8.5205078125e+01 9.6973577532e-08 2.5877130125e-08 7.1096447406e-08
8.5266113281e+01 9.5918830229e-08 2.5590249454e-08 7.0328580775e-08
8.5327148438e+01 9.4930198510e-08 2.5330958905e-08 6.9599239604e-08
8.5388183594e+01 9.4179804931e-08 2.5134950974e-08 6.9044853957e-08
8.5449218750e+01 9.3708616531e-08 2.5003159495e-08 6.8705457036e-08
8.5510253906e+01 9.3392328809e-08 2.4904272501e-08 6.8488056308e-08
8.5571289062e+01 9.3029743654e-08 2.4794866119e-08 6.8234877535e-08
8.5632324219e+01 9.2508842837e-08 2.4652671693e-08 6.7856171144e-08
8.5693359375e+01 9.1897451061e-08 2.4495895699e-08 6.7401555361e-08
8.5754394531e+01 9.1355152432e-08 2.4361550254e-08 6.6993602178e-08
8.5815429688e+01 9.0977885904e-08 2.4270022314e-08 6.6707863590e-08
8.5876464844e+01 9.0734380056e-08 2.4213364037e-08 6.6521016019e-08
8.5937500000e+01 9.0493704632e-08 2.4158722942e-08 6.6334981690e-08
8.5998535156e+01 9.0102115568e-08 2.4064382099e-08 6.6037733469e-08
8.6059570312e+01 8.9494616055e-08 2.3916312661e-08 6.5578303395e-08
8.6120605469e+01 8.8755708736e-08 2.3745945597e-08 6.5009763139e-08
8.6181640625e+01 8.8053359546e-08 2.3598774834e-08 6.4454584711e-08
8.6242675781e+01 8.7490919948e-08 2.3490503960e-08 6.4000415988e-08
8.6303710938e+01 8.7021609895e-08 2.3398840144e-08 6.3622769751e-08
8.6364746094e+01 8.6520826966e-08 2.3290662659e-08 6.3230164307e-08
8.6425781250e+01 8.5909690998e-08 2.3145994066e-08 6.2763696932e-08
8.6486816406e+01 8.5201714641e-08 2.2964030342e-08 6.2237684299e-08
8.6547851562e+01 8.4496734217e-08 2.2766627417e-08 6.1730106800e-08
8.6608886719e+01 8.3926305059e-08 2.2589557755e-08 6.1336747304e-08
8.6669921875e+01 8.3526180981e-08 2.2449913047e-08 6.1076267934e-08
8.6730957031e+01 8.3155983402e-08 2.2322298986e-08 6.0833684416e-08
8.6791992188e+01 8.2610735052e-08 2.2158504043e-08 6.0452231009e-08
8.6853027344e+01 8.1837966451e-08 2.1935431962e-08 5.9902534489e-08
8.6914062500e+01 8.0995687142e-08 2.1677493027e-08 5.9318194114e-08
8.6975097656e+01 8.0273492276e-08 2.1427002114e-08 5.8846490162e-08
8.7036132812e+01 7.9708738406e-08 2.1201718345e-08 5.8507020061e-08
8.7097167969e+01 7.9190861626e-08 2.0987178838e-08 5.8203682788e-08
8.7158203125e+01 7.8600951711e-08 2.0764239591e-08 5.7836712121e-08
8.7219238281e+01 7.7931077629e-08 2.0536810616e-08 5.7394267013e-08
8.7280273438e+01 7.7276226677e-08 2.0329688521e-08 5.6946538155e-08
8.7341308594e+01 7.6734325366e-08 2.0166199068e-08 5.6568126298e-08
8.7402343750e+01 7.6316782308e-08 2.0048834130e-08 5.6267948178e-08
8.7463378906e+01 7.5919188516e-08 1.9950057434e-08 5.5969131081e-08
8.7524414062e+01 7.5397276463e-08 1.9828865213e-08 5.5568411251e-08
8.7585449219e+01 7.4712018456e-08 1.9669431025e-08 5.5042587430e-08
8.7646484375e+01 7.3981899482e-08 1.9496784182e-08 5.4485115300e-08
8.7707519531e+01 7.3387214560e-08 1.9352854305e-08 5.4034360256e-08
8.7768554688e+01 7.3038885389e-08 1.9265395263e-08 5.3773490126e-08
8.7829589844e+01 7.2919385483e-08 1.9236153976e-08 5.3683231506e-08
8.7890625000e+01 7.2905670592e-08 1.9242779905e-08 5.3662890687e-08
8.7951660156e+01 7.2839755997e-08 1.9246773471e-08 5.3592982525e-08
8.8012695312e+01 7.2647618990e-08 1.9221129076e-08 5.3426489913e-08
8.8073730469e+01 7.2414124513e-08 1.9178587344e-08 5.3235537169e-08
8.8134765625e+01 7.2266887145e-08 1.9150105064e-08 5.3116782081e-08
8.8195800781e+01 7.2204600010e-08 1.9138694835e-08 5.3065905175e-08
8.8256835938e+01 7.2119555305e-08 1.9119497470e-08 5.3000057834e-08
8.8317871094e+01 7.1955380822e-08 1.9080111925e-08 5.2875268897e-08
8.8378906250e+01 7.1772185585e-08 1.9039513003e-08 5.2732672582e-08
8.8439941406e+01 7.1655228752e-08 1.9021454144e-08 5.2633774608e-08
8.8500976562e+01 7.1618255608e-08 1.9024790980e-08 5.2593464628e-08
8.8562011719e+01 7.1632944631e-08 1.9034931997e-08 5.2598012633e-08
8.8623046875e+01 7.1683284687e-08 1.9046912879e-08 5.2636371808e-08
8.8684082031e+01 7.1739250962e-08 1.9058785228e-08 5.2680465734e-08
8.8745117188e+01 7.1745698048e-08 1.9059813517e-08 5.2685884531e-08
8.8806152344e+01 7.1675042302e-08 1.9039733331e-08 5.2635308971e-08
8.8867187500e+01 7.1545347942e-08 1.8998825098e-08 5.2546522844e-08
8.8928222656e+01 7.1380562850e-08 1.8944085332e-08 5.2436477518e-08
8.8989257812e+01 7.1186931847e-08 1.8883488209e-08 5.2303443639e-08
8.9050292969e+01 7.0961951985e-08 1.8822522006e-08 5.2139429980e-08
8.9111328125e+01 7.0701299293e-08 1.8759096543e-08 5.1942202751e-08
8.9172363281e+01 7.0407376251e-08 1.8686858599e-08 5.1720517652e-08
8.9233398438e+01 7.0091585572e-08 1.8604373930e-08 5.1487211642e-08
8.9294433594e+01 6.9734541965e-08 1.8508708014e-08 5.1225833951e-08
8.9355468750e+01 6.9269075417e-08 1.8385927412e-08 5.0883148005e-08
8.9416503906e+01 6.8660381441e-08 1.8226786450e-08 5.0433594991e-08
8.9477539062e+01 6.7975519638e-08 1.8047491150e-08 4.9928028488e-08
8.9538574219e+01 6.7330046300e-08 1.7881071809e-08 4.9448974492e-08
8.9599609375e+01 6.6791266435e-08 1.7749568954e-08 4.9041697481e-08
8.9660644531e+01 6.6353525672e-08 1.7650284308e-08 4.8703241364e-08
8.9721679688e+01 6.5977119027e-08 1.7565926485e-08 4.8411192542e-08
8.9782714844e+01 6.5615403490e-08 1.7478532108e-08 4.8136871382e-08
8.9843750000e+01 6.5220415175e-08 1.7374501974e-08 4.7845913201e-08
8.9904785156e+01 6.4774223329e-08 1.7251023091e-08 4.7523200237e-08
8.9965820312e+01 6.4310236537e-08 1.7119439790e-08 4.7190796747e-08
9.0026855469e+01 6.3858813846e-08 1.6990558345e-08 4.6868255501e-08
9.0087890625e+01 6.3389631555e-08 1.6860073913e-08 4.6529557642e-08
9.0148925781e+01 6.2849301643e-08 1.6718318291e-08 4.6130983352e-08
9.0209960938e+01 6.2236855698e-08 1.6566897888e-08 4.5669957809e-08
9.0270996094e+01 6.1610957341e-08 1.6416399310e-08 4.5194558032e-08
9.0332031250e+01 6.1029881573e-08 1.6272719658e-08 4.4757161915e-08
9.0393066406e+01 6.0493928407e-08 1.6130030914e-08 4.4363897493e-08
9.0454101562e+01 5.9945392178e-08 1.5975253011e-08 4.3970139167e-08
9.0515136719e+01 5.9326793058e-08 1.5800296323e-08 4.3526496734e-08
9.0576171875e+01 5.8626857006e-08 1.5608211973e-08 4.3018645033e-08
9.0637207031e+01 5.7875456980e-08 1.5407632255e-08 4.2467824724e-08
9.0698242188e+01 5.7132530341e-08 1.5209989223e-08 4.1922541117e-08
9.0759277344e+01 5.6466805113e-08 1.5029338310e-08 4.1437466803e-08
9.0820312500e+01 5.5905788935e-08 1.4874606872e-08 4.1031182063e-08
9.0881347656e+01 5.5421668850e-08 1.4743780454e-08 4.0677888395e-08
9.0942382812e+01 5.4972236371e-08 1.4627820531e-08 4.0344415840e-08
9.1003417969e+01 5.4538020113e-08 1.4518552534e-08 4.0019467579e-08
9.1064453125e+01 5.4124666719e-08 1.4414003962e-08 3.9710662757e-08
9.1125488281e+01 5.3737097485e-08 1.4315876583e-08 3.9421220903e-08
9.1186523438e+01 5.3359112669e-08 1.4222834287e-08 3.9136278382e-08
9.1247558594e+01 5.2963356207e-08 1.4128340800e-08 3.8835015407e-08
9.1308593750e+01 5.2533985526e-08 1.4025474479e-08 3.8508511047e-08
9.1369628906e+01 5.2088780462e-08 1.3916258296e-08 3.8172522166e-08
9.1430664062e+01 5.1674582711e-08 1.3811440712e-08 3.7863141999e-08
9.1491699219e+01 5.1314091242e-08 1.3714348307e-08 3.7599742934e-08
9.1552734375e+01 5.0969770118e-08 1.3612787271e-08 3.7356982847e-08
9.1613769531e+01 5.0574651660e-08 1.3491246559e-08 3.7083405101e-08
9.1674804688e+01 5.0091685812e-08 1.3346417891e-08 3.6745267921e-08
9.1735839844e+01 4.9551618633e-08 1.3192491805e-08 3.6359126828e-08
9.1796875000e+01 4.9024220639e-08 1.3049504860e-08 3.5974715779e-08
9.1857910156e+01 4.8554771614e-08 1.2926096146e-08 3.5628675468e-08
9.1918945312e+01 4.8153613244e-08 1.2820240198e-08 3.5333373046e-08
9.1979980469e+01 4.7814532977e-08 1.2729160480e-08 3.5085372497e-08
9.2041015625e+01 4.7510653501e-08 1.2649104528e-08 3.4861548974e-08
9.2102050781e+01 4.7204950257e-08 1.2573363586e-08 3.4631586670e-08
9.2163085938e+01 4.6882571574e-08 1.2497281483e-08 3.4385290091e-08
9.2224121094e+01 4.6561088757e-08 1.2422004793e-08 3.4139083964e-08
9.2285156250e+01 4.6266254940e-08 1.2349948487e-08 3.3916306453e-08
9.2346191406e+01 4.6001650143e-08 1.2279332189e-08 3.3722317954e-08
9.2407226562e+01 4.5752511760e-08 1.2207770427e-08 3.3544741333e-08
9.2468261719e+01 4.5515707349e-08 1.2137444453e-08 3.3378262896e-08
9.2529296875e+01 4.5312963498e-08 1.2073675143e-08 3.3239288355e-08
9.2590332031e+01 4.5171684440e-08 1.2022046551e-08 3.3149637889e-08
9.2651367188e+01 4.5086065706e-08 1.1984594358e-08 3.3101471349e-08
9.2712402344e+01 4.5004687938e-08 1.1955602268e-08 3.3049085671e-08
9.2773437500e+01 4.4865743462e-08 1.1922592695e-08 3.2943150766e-08
9.2834472656e+01 4.4630316833e-08 1.1871474860e-08 3.2758841972e-08
9.2895507812e+01 4.4298308511e-08 1.1796035897e-08 3.2502272614e-08
9.2956542969e+01 4.3924270288e-08 1.1708435899e-08 3.2215834390e-08
9.3017578125e+01 4.3593268191e-08 1.1633185767e-08 3.1960082425e-08
9.3078613281e+01 4.3349239619e-08 1.1583059910e-08 3.1766179710e-08
9.3139648438e+01 4.3160727546e-08 1.1546242561e-08 3.1614484985e-08
9.3200683594e+01 4.2968992898e-08 1.1502021203e-08 3.1466971695e-08
9.3261718750e+01 4.2752878596e-08 1.1443416717e-08 3.1309461878e-08
9.3322753906e+01 4.2535201371e-08 1.1380255779e-08 3.1154945592e-08
9.3383789062e+01 4.2339825496e-08 1.1324663939e-08 3.1015161557e-08
9.3444824219e+01 4.2159374830e-08 1.1278044154e-08 3.0881330676e-08
9.3505859375e+01 4.1961518868e-08 1.1230677631e-08 3.0730841237e-08
9.3566894531e+01 4.1716383030e-08 1.1170573603e-08 3.0545809426e-08
9.3627929688e+01 4.1419115695e-08 1.1092757182e-08 3.0326358513e-08
9.3688964844e+01 4.1093625731e-08 1.1003309148e-08 3.0090316582e-08
9.3750000000e+01 4.0778311548e-08 1.0916178163e-08 2.9862133384e-08
9.3811035156e+01 4.0503871611e-08 1.0843948381e-08 2.9659923230e-08
9.3872070312e+01 4.0277193678e-08 1.0789255452e-08 2.9487938226e-08
9.3933105469e+01 4.0079247003e-08 1.0743623155e-08 2.9335623848e-08
9.3994140625e+01 3.9875946432e-08 1.0693306536e-08 2.9182639896e-08
9.4055175781e+01 3.9637978210e-08 1.0627792217e-08 2.9010185993e-08
9.4116210938e+01 3.9353326951e-08 1.0545004143e-08 2.8808322808e-08
9.4177246094e+01 3.9023464596e-08 1.0449720629e-08 2.8573743967e-08
9.4238281250e+01 3.8663805673e-08 1.0350358397e-08 2.8313447275e-08
9.4299316406e+01 3.8314005464e-08 1.0258478557e-08 2.8055526907e-08
9.4360351562e+01 3.8030274490e-08 1.0187006511e-08 2.7843267979e-08
9.4421386719e+01 3.7849071031e-08 1.0143594467e-08 2.7705476564e-08
9.4482421875e+01 3.7751429679e-08 1.0122389163e-08 2.7629040516e-08
9.4543457031e+01 3.7665377526e-08 1.0102608274e-08 2.7562769252e-08
9.4604492188e+01 3.7512424955e-08 1.0060643069e-08 2.7451781886e-08
9.4665527344e+01 3.7265945114e-08 9.9895721258e-09 2.7276372988e-08
9.4726562500e+01 3.6972030316e-08 9.9060354275e-09 2.7065994889e-08
9.4787597656e+01 3.6703731835e-08 9.8331013345e-09 2.6870630501e-08
9.4848632812e+01 3.6489965888e-08 9.7773534816e-09 2.6712612407e-08
9.4909667969e+01 3.6294318701e-08 9.7253180227e-09 2.6569000678e-08
9.4970703125e+01 3.6054920811e-08 9.6583368225e-09 2.6396583988e-08
9.5031738281e+01 3.5740316257e-08 9.5687863834e-09 2.6171529873e-08
9.5092773438e+01 3.5379658109e-08 9.4661675228e-09 2.5913490586e-08
9.5153808594e+01 3.5046837324e-08 9.3710314538e-09 2.5675805870e-08
9.5214843750e+01 3.4805404104e-08 9.3004113617e-09 2.5504992742e-08
9.5275878906e+01 3.4649617168e-08 9.2525514000e-09 2.5397065768e-08
9.5336914062e+01 3.4500170695e-08 9.2053198765e-09 2.5294850818e-08
9.5397949219e+01 3.4276678559e-08 9.1360775677e-09 2.5140600992e-08
9.5458984375e+01 3.3971722469e-08 9.0437994861e-09 2.4927922983e-08
9.5520019531e+01 3.3646588479e-08 8.9482772391e-09 2.4698311240e-08
9.5581054688e+01 3.3370651087e-08 8.8704823289e-09 2.4500168759e-08
9.5642089844e+01 3.3172443556e-08 8.8165005951e-09 2.4355942961e-08
9.5703125000e+01 3.3038837028e-08 8.7785729168e-09 2.4260264111e-08
9.5764160156e+01 3.2945690489e-08 8.7473566686e-09 2.4198333821e-08
9.5825195312e+01 3.2871783529e-08 8.7179796169e-09 2.4153803912e-08
9.5886230469e+01 3.2790058545e-08 8.6859408319e-09 2.4104117713e-08
9.5947265625e+01 3.2671991857e-08 8.6450018399e-09 2.4026990017e-08
9.6008300781e+01 3.2509714687e-08 8.5926465391e-09 2.3917068148e-08
9.6069335938e+01 3.2328173863e-08 8.5355621921e-09 2.3792611671e-08
9.6130371094e+01 3.2166608452e-08 8.4853234561e-09 2.3681284995e-08
9.6191406250e+01 3.2041882398e-08 8.4463592107e-09 2.3595523188e-08
9.6252441406e+01 3.1936210686e-08 8.4110088863e-09 2.3525201800e-08
9.6313476562e+01 3.1822327297e-08 8.3681737142e-09 2.3454153583e-08
9.6374511719e+01 3.1692925005e-08 8.3153945205e-09 2.3377530484e-08
9.6435546875e+01 3.1562666468e-08 8.2613352166e-09 2.3301331251e-08
9.6496582031e+01 3.1442670109e-08 8.2158412636e-09 2.3226828846e-08
9.6557617188e+01 3.1326111619e-08 8.1805929661e-09 2.3145518653e-08
9.6618652344e+01 3.1209169012e-08 8.1525500689e-09 2.3056618943e-08
9.6679687500e+01 3.1106349223e-08 8.1312777400e-09 2.2975071483e-08
9.6740722656e+01 3.1027823595e-08 8.1173956743e-09 2.2910427921e-08
9.6801757812e+01 3.0955822228e-08 8.1072627469e-09 2.2848559481e-08
9.6862792969e+01 3.0855751126e-08 8.0933570535e-09 2.2762394073e-08
9.6923828125e+01 3.0703239442e-08 8.0686694966e-09 2.2634569945e-08
9.6984863281e+01 3.0500975614e-08 8.0310499397e-09 2.2469925675e-08
9.7045898438e+01 3.0281384679e-08 7.9864959629e-09 2.2294888716e-08
9.7106933594e+01 3.0087193228e-08 7.9463930560e-09 2.2140800172e-08
9.7167968750e+01 2.9931690228e-08 7.9165457415e-09 2.2015144487e-08
9.7229003906e+01 2.9781559698e-08 7.8899269941e-09 2.1891632704e-08
9.7290039062e+01 2.9594526135e-08 7.8547551133e-09 2.1739771022e-08
9.7351074219e+01 2.9370707050e-08 7.8088516975e-09 2.1561855352e-08
9.7412109375e+01 2.9153304161e-08 7.7618147817e-09 2.1391489380e-08
9.7473144531e+01 2.8983348324e-08 7.7243334162e-09 2.1259014908e-08
9.7534179688e+01 2.8867122839e-08 7.6996564345e-09 2.1167466405e-08
9.7595214844e+01 2.8781054126e-08 7.6835674062e-09 2.1097486719e-08
9.7656250000e+01 2.8694700157e-08 7.6684436570e-09 2.1026256500e-08
9.7717285156e+01 2.8595213919e-08 7.6489297502e-09 2.0946284169e-08
9.7778320312e+01 2.8502487071e-08 7.6272859126e-09 2.0875201159e-08
9.7839355469e+01 2.8456516728e-08 7.6122967123e-09 2.0844220016e-08
9.7900390625e+01 2.8479455903e-08 7.6104835955e-09 2.0868972308e-08
9.7961425781e+01 2.8550812364e-08 7.6189664027e-09 2.0931845962e-08
9.8022460938e+01 2.8617738254e-08 7.6268047596e-09 2.0990933494e-08
9.8083496094e+01 2.8623906461e-08 7.6220265572e-09 2.1001879904e-08
9.8144531250e+01 2.8542749580e-08 7.5999685109e-09 2.0942781069e-08
9.8205566406e+01 2.8400232447e-08 7.5677404977e-09 2.0832491950e-08
9.8266601562e+01 2.8255029029e-08 7.5378307293e-09 2.0717198300e-08
9.8327636719e+01 2.8145771430e-08 7.5155447834e-09 2.0630226647e-08
9.8388671875e+01 2.8069376844e-08 7.4966938640e-09 2.0572682980e-08
9.8449707031e+01 2.8004256349e-08 7.4763088011e-09 2.0527947548e-08
9.8510742188e+01 2.7928495730e-08 7.4521639270e-09 2.0476331803e-08
9.8571777344e+01 2.7821154896e-08 7.4210642968e-09 2.0400090599e-08
9.8632812500e+01 2.7673124057e-08 7.3803347383e-09 2.0292789318e-08
9.8693847656e+01 2.7497783499e-08 7.3333569657e-09 2.0164426533e-08
9.8754882812e+01 2.7316134816e-08 7.2870564007e-09 2.0029078415e-08
9.8815917969e+01 2.7135565955e-08 7.2437677919e-09 1.9891798163e-08
9.8876953125e+01 2.6952916412e-08 7.2000596981e-09 1.9752856714e-08
9.8937988281e+01 2.6769836062e-08 7.1532320977e-09 1.9616603964e-08
9.8999023438e+01 2.6594418539e-08 7.1052618896e-09 1.9489156649e-08
9.9060058594e+01 2.6432176940e-08 7.0595247897e-09 1.9372652150e-08
9.9121093750e+01 2.6281788681e-08 7.0164675707e-09 1.9265321110e-08
9.9182128906e+01 2.6135352748e-08 6.9737467229e-09 1.9161606025e-08
9.9243164062e+01 2.5979474619e-08 6.9284923934e-09 1.9050982226e-08
9.9304199219e+01 2.5804096785e-08 6.8793051773e-09 1.8924791607e-08
9.9365234375e+01 2.5615759541e-08 6.8281398879e-09 1.8787619654e-08
9.9426269531e+01 2.5433748258e-08 6.7793832661e-09 1.8654364992e-08
9.9487304688e+01 2.5267462866e-08 6.7351325998e-09 1.8532330266e-08
9.9548339844e+01 2.5108224349e-08 6.6930326701e-09 1.8415191679e-08
9.9609375000e+01 2.4947700300e-08 6.6501124345e-09 1.8297587866e-08
9.9670410156e+01 2.4791931087e-08 6.6067656169e-09 1.8185165470e-08
9.9731445312e+01 2.4654288693e-08 6.5664183894e-09 1.8087870304e-08
9.9792480469e+01 2.4540502734e-08 6.5319066441e-09 1.8008596090e-08
9.9853515625e+01 2.4438505301e-08 6.5016904208e-09 1.7936814881e-08
9.9914550781e+01 2.4322597641e-08 6.4702672300e-09 1.7852330411e-08
9.9975585938e+01 2.4171361339e-08 6.4327797435e-09 1.7738581595e-08
1.0003662109e+02 2.3982396850e-08 6.3885807731e-09 1.7593816077e-08
1.0009765625e+02 2.3768628310e-08 6.3401852498e-09 1.7428443060e-08
1.0015869141e+02 2.3540221543e-08 6.2889032886e-09 1.7251318255e-08
1.0021972656e+02 2.3294684160e-08 6.2324945856e-09 1.7062189574e-08
1.0028076172e+02 2.3025708596e-08 6.1679798137e-09 1.6857728782e-08
1.0034179688e+02 2.2733997839e-08 6.0953605355e-09 1.6638637303e-08
1.0040283203e+02 2.2427643623e-08 6.0174949048e-09 1.6410148718e-08
1.0046386719e+02 2.2116911668e-08 5.9372097326e-09 1.6179701936e-08
1.0052490234e+02 2.1810494058e-08 5.8558532676e-09 1.5954640790e-08
1.0058593750e+02 2.1517442735e-08 5.7753109816e-09 1.5742131753e-08
1.0064697266e+02 2.1246532557e-08 5.6988569745e-09 1.5547675582e-08
1.0070800781e+02 2.0997218301e-08 5.6278959753e-09 1.5369322326e-08
1.0076904297e+02 2.0759992387e-08 5.5608726168e-09 1.5199119770e-08
1.0083007812e+02 2.0531842716e-08 5.4969518702e-09 1.5034890846e-08
1.0089111328e+02 2.0323927518e-08 5.4382840046e-09 1.4885643513e-08
1.0095214844e+02 2.0150622345e-08 5.3877437870e-09 1.4762878558e-08
1.0101318359e+02 2.0015169845e-08 5.3456404207e-09 1.4669529424e-08
1.0107421875e+02 1.9907792429e-08 5.3093239077e-09 1.4598468521e-08
1.0113525391e+02 1.9815275461e-08 5.2757002293e-09 1.4539575232e-08
1.0119628906e+02 1.9729929465e-08 5.2434259303e-09 1.4486503535e-08
1.0125732422e+02 1.9650460811e-08 5.2128123405e-09 1.4437648471e-08
