# freq_THz  G_total_s  G_In_s  G_Se_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
1.3775634766e+02 1.7837573143e-11 8.5030871591e-12 9.3344859843e-12
1.3781738281e+02 1.7592999725e-11 8.3951836338e-12 9.1978160911e-12
1.3787841797e+02 1.7310207424e-11 8.2656431601e-12 9.0445642641e-12
1.3793945312e+02 1.7004790807e-11 8.1208151009e-12 8.8839757065e-12
1.3800048828e+02 1.6696572070e-11 7.9696720758e-12 8.7268999938e-12
1.3806152344e+02 1.6403993920e-11 7.8217534975e-12 8.5822404221e-12
1.3812255859e+02 1.6138491459e-11 7.6833715991e-12 8.4551198603e-12
1.3818359375e+02 1.5902328820e-11 7.5558595672e-12 8.3464692526e-12
1.3824462891e+02 1.5690266016e-11 7.4371662997e-12 8.2530997160e-12
1.3830566406e+02 1.5492201372e-11 7.3235906189e-12 8.1686107532e-12
1.3836669922e+02 1.5295464847e-11 7.2098863573e-12 8.0855784897e-12
1.3842773438e+02 1.5088994985e-11 7.0903950747e-12 7.9985999107e-12
1.3848876953e+02 1.4868719300e-11 6.9623419613e-12 7.9063773386e-12
1.3854980469e+02 1.4639508172e-11 6.8280616503e-12 7.8114465220e-12
1.3861083984e+02 1.4412638617e-11 6.6938419914e-12 7.7187966251e-12
1.3867187500e+02 1.4201426175e-11 6.5667671818e-12 7.6346589930e-12
1.3873291016e+02 1.4017578750e-11 6.4524023651e-12 7.5651763853e-12
1.3879394531e+02 1.3869550755e-11 6.3546927139e-12 7.5148580411e-12
1.3885498047e+02 1.3761594194e-11 6.2763465196e-12 7.4852476745e-12
1.3891601562e+02 1.3691959470e-11 6.2175748827e-12 7.4743845874e-12
1.3897705078e+02 1.3651872204e-11 6.1746748365e-12 7.4771973677e-12
1.3903808594e+02 1.3628018718e-11 6.1414027541e-12 7.4866159642e-12
1.3909912109e+02 1.3607467982e-11 6.1120551050e-12 7.4954128773e-12
1.3916015625e+02 1.3580817386e-11 6.0827221727e-12 7.4980952135e-12
1.3922119141e+02 1.3542975019e-11 6.0510485422e-12 7.4919264769e-12
1.3928222656e+02 1.3494105584e-11 6.0169606614e-12 7.4771449225e-12
1.3934326172e+02 1.3440222806e-11 5.9835234360e-12 7.4566993696e-12
1.3940429688e+02 1.3391341564e-11 5.9559131990e-12 7.4354283652e-12
1.3946533203e+02 1.3357570360e-11 5.9390825156e-12 7.4184878445e-12
1.3952636719e+02 1.3345371833e-11 5.9359008354e-12 7.4094709981e-12
1.3958740234e+02 1.3355619131e-11 5.9464228959e-12 7.4091962348e-12
1.3964843750e+02 1.3383669860e-11 5.9682311723e-12 7.4154386879e-12
1.3970947266e+02 1.3420530560e-11 5.9972902964e-12 7.4232402633e-12
1.3977050781e+02 1.3454086067e-11 6.0282728524e-12 7.4258132146e-12
1.3983154297e+02 1.3471586565e-11 6.0551080593e-12 7.4164785059e-12
1.3989257812e+02 1.3464305332e-11 6.0731604422e-12 7.3911448902e-12
1.3995361328e+02 1.3430846296e-11 6.0813300372e-12 7.3495162590e-12
1.4001464844e+02 1.3375873054e-11 6.0816007429e-12 7.2942723112e-12
1.4007568359e+02 1.3306950104e-11 6.0771187557e-12 7.2298313482e-12
1.4013671875e+02 1.3233322243e-11 6.0713486864e-12 7.1619735570e-12
1.4019775391e+02 1.3165096498e-11 6.0681357561e-12 7.0969607420e-12
1.4025878906e+02 1.3110033333e-11 6.0708452245e-12 7.0391881083e-12
1.4031982422e+02 1.3070056958e-11 6.0805993139e-12 6.9894576442e-12
1.4038085938e+02 1.3040806516e-11 6.0952663468e-12 6.9455401696e-12
1.4044189453e+02 1.3013927861e-11 6.1101409528e-12 6.9037869080e-12
1.4050292969e+02 1.2980114068e-11 6.1199059205e-12 6.8602081472e-12
1.4056396484e+02 1.2931347228e-11 6.1203622481e-12 6.8109849794e-12
1.4062500000e+02 1.2862144235e-11 6.1088032917e-12 6.7533409432e-12
1.4068603516e+02 1.2771299578e-11 6.0842192990e-12 6.6870802790e-12
1.4074707031e+02 1.2663680960e-11 6.0483378784e-12 6.6153430817e-12
1.4080810547e+02 1.2548913498e-11 6.0055666704e-12 6.5433468276e-12
1.4086914062e+02 1.2437155714e-11 5.9608247890e-12 6.4763309252e-12
1.4093017578e+02 1.2336025726e-11 5.9176672956e-12 6.4183584300e-12
1.4099121094e+02 1.2249987158e-11 5.8780710191e-12 6.3719161387e-12
1.4105224609e+02 1.2180158145e-11 5.8425212380e-12 6.3376369069e-12
1.4111328125e+02 1.2123501733e-11 5.8096717525e-12 6.3138299807e-12
1.4117431641e+02 1.2072611343e-11 5.7762964092e-12 6.2963149339e-12
1.4123535156e+02 1.2017563039e-11 5.7379680226e-12 6.2795950160e-12
1.4129638672e+02 1.1949193389e-11 5.6903108822e-12 6.2588825072e-12
1.4135742188e+02 1.1862172445e-11 5.6307278213e-12 6.2314446240e-12
1.4141845703e+02 1.1756588744e-11 5.5596440229e-12 6.1969447207e-12
1.4147949219e+02 1.1636890491e-11 5.4797582322e-12 6.1571322590e-12
1.4154052734e+02 1.1509765047e-11 5.3945378168e-12 6.1152272306e-12
1.4160156250e+02 1.1383521945e-11 5.3082458455e-12 6.0752760996e-12
1.4166259766e+02 1.1267160437e-11 5.2260040783e-12 6.0411563587e-12
1.4172363281e+02 1.1166844914e-11 5.1517166161e-12 6.0151282978e-12
1.4178466797e+02 1.1082731510e-11 5.0858622564e-12 5.9968692540e-12
1.4184570312e+02 1.1009637337e-11 5.0258868914e-12 5.9837504455e-12
1.4190673828e+02 1.0940029458e-11 4.9683198063e-12 5.9717096516e-12
1.4196777344e+02 1.0866111278e-11 4.9102468528e-12 5.9558644247e-12
1.4202880859e+02 1.0780892622e-11 4.8494599359e-12 5.9314326864e-12
1.4208984375e+02 1.0679886469e-11 4.7843741833e-12 5.8955122862e-12
1.4215087891e+02 1.0563435376e-11 4.7148836919e-12 5.8485516846e-12
1.4221191406e+02 1.0437455699e-11 4.6434401089e-12 5.7940155903e-12
1.4227294922e+02 1.0310951340e-11 4.5744813499e-12 5.7364699903e-12
1.4233398438e+02 1.0192154813e-11 4.5122565586e-12 5.6798982541e-12
1.4239501953e+02 1.0086838303e-11 4.4594117961e-12 5.6274265068e-12
1.4245605469e+02 9.9989069212e-12 4.4174890486e-12 5.5814178726e-12
1.4251708984e+02 9.9299367342e-12 4.3873851860e-12 5.5425515482e-12
1.4257812500e+02 9.8770652137e-12 4.3682071532e-12 5.5088580605e-12
1.4263916016e+02 9.8328593444e-12 4.3563606690e-12 5.4764986754e-12
1.4270019531e+02 9.7886497470e-12 4.3470291580e-12 5.4416205890e-12
1.4276123047e+02 9.7384551688e-12 4.3369042430e-12 5.4015509258e-12
1.4282226562e+02 9.6807594798e-12 4.3254172730e-12 5.3553422068e-12
1.4288330078e+02 9.6178151311e-12 4.3137084909e-12 5.3041066402e-12
1.4294433594e+02 9.5539917584e-12 4.3032172772e-12 5.2507744812e-12
1.4300537109e+02 9.4951796895e-12 4.2957745947e-12 5.1994050948e-12
1.4306640625e+02 9.4489620058e-12 4.2944978340e-12 5.1544641718e-12
1.4312744141e+02 9.4227509659e-12 4.3030881015e-12 5.1196628644e-12
1.4318847656e+02 9.4197331207e-12 4.3231865068e-12 5.0965466140e-12
1.4324951172e+02 9.4372823500e-12 4.3529798173e-12 5.0843025328e-12
1.4331054688e+02 9.4697341604e-12 4.3890122207e-12 5.0807219397e-12
1.4337158203e+02 9.5108224830e-12 4.4281922620e-12 5.0826302210e-12
1.4343261719e+02 9.5532431083e-12 4.4673268165e-12 5.0859162918e-12
1.4349365234e+02 9.5890326670e-12 4.5025162859e-12 5.0865163811e-12
1.4355468750e+02 9.6127688899e-12 4.5306843651e-12 5.0820845249e-12
1.4361572266e+02 9.6242392433e-12 4.5512995916e-12 5.0729396517e-12
1.4367675781e+02 9.6276660129e-12 4.5661395926e-12 5.0615264202e-12
1.4373779297e+02 9.6287914760e-12 4.5777798831e-12 5.0510115929e-12
1.4379882812e+02 9.6326210601e-12 4.5883971380e-12 5.0442239222e-12
1.4385986328e+02 9.6424219386e-12 4.5994032611e-12 5.0430186775e-12
1.4392089844e+02 9.6587704948e-12 4.6111830599e-12 5.0475874348e-12
1.4398193359e+02 9.6785691948e-12 4.6224196271e-12 5.0561495677e-12
1.4404296875e+02 9.6953894040e-12 4.6299740692e-12 5.0654153348e-12
1.4410400391e+02 9.7016332802e-12 4.6301347541e-12 5.0714985261e-12
1.4416503906e+02 9.6909329310e-12 4.6200217007e-12 5.0709112303e-12
1.4422607422e+02 9.6590330630e-12 4.5978127083e-12 5.0612203547e-12
1.4428710938e+02 9.6040247416e-12 4.5626363007e-12 5.0413884409e-12
1.4434814453e+02 9.5272304039e-12 4.5150954891e-12 5.0121349147e-12
1.4440917969e+02 9.4334289721e-12 4.4575687536e-12 4.9758602185e-12
1.4447021484e+02 9.3294167748e-12 4.3935698732e-12 4.9358469016e-12
1.4453125000e+02 9.2218487328e-12 4.3265785232e-12 4.8952702096e-12
1.4459228516e+02 9.1150940932e-12 4.2588533424e-12 4.8562407509e-12
1.4465332031e+02 9.0099083891e-12 4.1908542075e-12 4.8190541816e-12
1.4471435547e+02 8.9040787045e-12 4.1218274926e-12 4.7822512118e-12
1.4477539062e+02 8.7942396595e-12 4.0507968021e-12 4.7434428574e-12
1.4483642578e+02 8.6766465639e-12 3.9766232592e-12 4.7000233047e-12
1.4489746094e+02 8.5474376474e-12 3.8977122088e-12 4.6497254386e-12
1.4495849609e+02 8.4046122834e-12 3.8129670715e-12 4.5916452119e-12
1.4501953125e+02 8.2502726692e-12 3.7233250594e-12 4.5269476098e-12
1.4508056641e+02 8.0902252278e-12 3.6318870139e-12 4.4583382138e-12
1.4514160156e+02 7.9319839524e-12 3.5427229831e-12 4.3892609693e-12
1.4520263672e+02 7.7833584636e-12 3.4598494107e-12 4.3235090528e-12
1.4526367188e+02 7.6512663590e-12 3.3866813691e-12 4.2645849899e-12
1.4532470703e+02 7.5402504271e-12 3.3254955764e-12 4.2147548507e-12
1.4538574219e+02 7.4514806517e-12 3.2770276258e-12 4.1744530258e-12
1.4544677734e+02 7.3828434642e-12 3.2404463556e-12 4.1423971086e-12
1.4550781250e+02 7.3300345252e-12 3.2137057884e-12 4.1163287368e-12
1.4556884766e+02 7.2882323749e-12 3.1944051041e-12 4.0938272708e-12
1.4562988281e+02 7.2535782449e-12 3.1808161377e-12 4.0727621071e-12
1.4569091797e+02 7.2239914125e-12 3.1722373619e-12 4.0517540506e-12
1.4575195312e+02 7.1996098799e-12 3.1686978279e-12 4.0309120520e-12
1.4581298828e+02 7.1828200553e-12 3.1708245210e-12 4.0119955342e-12
1.4587402344e+02 7.1775469274e-12 3.1800595085e-12 3.9974874188e-12
1.4593505859e+02 7.1880950942e-12 3.1985082234e-12 3.9895868708e-12
1.4599609375e+02 7.2177099134e-12 3.2278424915e-12 3.9898674219e-12
1.4605712891e+02 7.2669855622e-12 3.2679436625e-12 3.9990418998e-12
1.4611816406e+02 7.3331933851e-12 3.3167442999e-12 4.0164490852e-12
1.4617919922e+02 7.4110953621e-12 3.3713273812e-12 4.0397679809e-12
1.4624023438e+02 7.4940173147e-12 3.4286488892e-12 4.0653684255e-12
1.4630126953e+02 7.5745561079e-12 3.4852855672e-12 4.0892705407e-12
1.4636230469e+02 7.6460877994e-12 3.5375788697e-12 4.1085089297e-12
1.4642333984e+02 7.7049915856e-12 3.5829607861e-12 4.1220307996e-12
1.4648437500e+02 7.7513733745e-12 3.6210801134e-12 4.1302932612e-12
1.4654541016e+02 7.7876143642e-12 3.6532262323e-12 4.1343881319e-12
1.4660644531e+02 7.8167346928e-12 3.6808684380e-12 4.1358662548e-12
1.4666748047e+02 7.8417786699e-12 3.7050461638e-12 4.1367325061e-12
1.4672851562e+02 7.8653975139e-12 3.7265493824e-12 4.1388481314e-12
1.4678955078e+02 7.8889162705e-12 3.7457688658e-12 4.1431474047e-12
1.4685058594e+02 7.9112515409e-12 3.7621247474e-12 4.1491267935e-12
1.4691162109e+02 7.9286268597e-12 3.7738197365e-12 4.1548071232e-12
1.4697265625e+02 7.9357116355e-12 3.7783500207e-12 4.1573616148e-12
1.4703369141e+02 7.9275477184e-12 3.7735219283e-12 4.1540257901e-12
1.4709472656e+02 7.9009146000e-12 3.7581243164e-12 4.1427902836e-12
1.4715576172e+02 7.8545841865e-12 3.7317491443e-12 4.1228350422e-12
1.4721679688e+02 7.7892218704e-12 3.6945811834e-12 4.0946406869e-12
1.4727783203e+02 7.7076615502e-12 3.6479093131e-12 4.0597522371e-12
1.4733886719e+02 7.6148402980e-12 3.5943965179e-12 4.0204437802e-12
1.4739990234e+02 7.5162340631e-12 3.5370459072e-12 3.9791881559e-12
1.4746093750e+02 7.4155122116e-12 3.4777807204e-12 3.9377314913e-12
1.4752197266e+02 7.3137275600e-12 3.4172409257e-12 3.8964866343e-12
1.4758300781e+02 7.2105909321e-12 3.3556240492e-12 3.8549668829e-12
1.4764404297e+02 7.1055641346e-12 3.2930292038e-12 3.8125349307e-12
1.4770507812e+02 6.9974926491e-12 3.2289562855e-12 3.7685363636e-12
1.4776611328e+02 6.8845412124e-12 3.1622943370e-12 3.7222468754e-12
1.4782714844e+02 6.7657500575e-12 3.0924735568e-12 3.6732765007e-12
1.4788818359e+02 6.6426097330e-12 3.0205784595e-12 3.6220312734e-12
1.4794921875e+02 6.5188393025e-12 2.9490804008e-12 3.5697589016e-12
1.4801025391e+02 6.3989853613e-12 2.8805688750e-12 3.5184164863e-12
1.4807128906e+02 6.2874520494e-12 2.8170270355e-12 3.4704250139e-12
1.4813232422e+02 6.1882779931e-12 2.7602446400e-12 3.4280333531e-12
1.4819335938e+02 6.1048359257e-12 2.7121471031e-12 3.3926888226e-12
1.4825439453e+02 6.0389592716e-12 2.6739797557e-12 3.3649795159e-12
1.4831542969e+02 5.9901817781e-12 2.6454274191e-12 3.3447543589e-12
1.4837646484e+02 5.9560446808e-12 2.6250320262e-12 3.3310126546e-12
1.4843750000e+02 5.9332580464e-12 2.6111886614e-12 3.3220693850e-12
1.4849853516e+02 5.9187433153e-12 2.6025395404e-12 3.3162037749e-12
1.4855957031e+02 5.9101683901e-12 2.5980162911e-12 3.3121520990e-12
1.4862060547e+02 5.9065386505e-12 2.5972239897e-12 3.3093146608e-12
1.4868164062e+02 5.9088098197e-12 2.6008467265e-12 3.3079630932e-12
1.4874267578e+02 5.9194562924e-12 2.6102923438e-12 3.3091639486e-12
1.4880371094e+02 5.9411240448e-12 2.6268016115e-12 3.3143224333e-12
1.4886474609e+02 5.9755235737e-12 2.6508061085e-12 3.3247174652e-12
1.4892578125e+02 6.0228141750e-12 2.6818249578e-12 3.3409892172e-12
1.4898681641e+02 6.0813015276e-12 2.7187905015e-12 3.3625110261e-12
1.4904785156e+02 6.1475048271e-12 2.7602844102e-12 3.3872204169e-12
1.4910888672e+02 6.2166707434e-12 2.8043117902e-12 3.4123589532e-12
1.4916992188e+02 6.2837897537e-12 2.8482758577e-12 3.4355138960e-12
1.4923095703e+02 6.3448762335e-12 2.8897781172e-12 3.4550981163e-12
1.4929199219e+02 6.3978701476e-12 2.9275012640e-12 3.4703688836e-12
1.4935302734e+02 6.4426279122e-12 2.9612123911e-12 3.4814155211e-12
1.4941406250e+02 6.4802387736e-12 2.9911803131e-12 3.4890584604e-12
1.4947509766e+02 6.5122799903e-12 3.0178065794e-12 3.4944734109e-12
1.4953613281e+02 6.5402180057e-12 3.0415929426e-12 3.4986250631e-12
1.4959716797e+02 6.5649426563e-12 3.0630621239e-12 3.5018805324e-12
1.4965820312e+02 6.5863685731e-12 3.0823550123e-12 3.5040135609e-12
1.4971923828e+02 6.6031332139e-12 3.0987646742e-12 3.5043685397e-12
1.4978027344e+02 6.6125841106e-12 3.1107678630e-12 3.5018162476e-12
1.4984130859e+02 6.6111618330e-12 3.1165281761e-12 3.4946336569e-12
1.4990234375e+02 6.5952694172e-12 3.1143312834e-12 3.4809381338e-12
1.4996337891e+02 6.5622894994e-12 3.1027937397e-12 3.4594957598e-12
1.5002441406e+02 6.5112411987e-12 3.0811726568e-12 3.4300685419e-12
1.5008544922e+02 6.4433322730e-12 3.0498989903e-12 3.3934332827e-12
1.5014648438e+02 6.3622420199e-12 3.0108281806e-12 3.3514138393e-12
1.5020751953e+02 6.2730462077e-12 2.9665998218e-12 3.3064463859e-12
1.5026855469e+02 6.1799992511e-12 2.9193163595e-12 3.2606828916e-12
1.5032958984e+02 6.0851738770e-12 2.8697401962e-12 3.2154336808e-12
1.5039062500e+02 5.9890970327e-12 2.8178887609e-12 3.1712082718e-12
1.5045166016e+02 5.8920366469e-12 2.7641657567e-12 3.1278708902e-12
1.5051269531e+02 5.7941262777e-12 2.7094195670e-12 3.0847067107e-12
1.5057373047e+02 5.6946222661e-12 2.6539045386e-12 3.0407177275e-12
1.5063476562e+02 5.5921560467e-12 2.5968445044e-12 2.9953115423e-12
1.5069580078e+02 5.4864239513e-12 2.5374931427e-12 2.9489308086e-12
1.5075683594e+02 5.3792409351e-12 2.4763794818e-12 2.9028614533e-12
1.5081787109e+02 5.2736879920e-12 2.4153057413e-12 2.8583822507e-12
1.5087890625e+02 5.1729709484e-12 2.3565165185e-12 2.8164544300e-12
1.5093994141e+02 5.0803657193e-12 2.3021139716e-12 2.7782517478e-12
1.5100097656e+02 4.9993138020e-12 2.2538761399e-12 2.7454376622e-12
1.5106201172e+02 4.9326028923e-12 2.2130410383e-12 2.7195618540e-12
1.5112304688e+02 4.8811244891e-12 2.1799151501e-12 2.7012093390e-12
1.5118408203e+02 4.8434561107e-12 2.1537827414e-12 2.6896733693e-12
1.5124511719e+02 4.8167066020e-12 2.1334582116e-12 2.6832483904e-12
1.5130615234e+02 4.7977193395e-12 2.1178556057e-12 2.6798637338e-12
1.5136718750e+02 4.7837681207e-12 2.1060292099e-12 2.6777389108e-12
1.5142822266e+02 4.7729595451e-12 2.0971692199e-12 2.6757903251e-12
1.5148925781e+02 4.7647269115e-12 2.0909342945e-12 2.6737926170e-12
1.5155029297e+02 4.7600494557e-12 2.0876948357e-12 2.6723546200e-12
1.5161132812e+02 4.7608630359e-12 2.0883176631e-12 2.6725453728e-12
1.5167236328e+02 4.7689887583e-12 2.0937087924e-12 2.6752799659e-12
1.5173339844e+02 4.7854146892e-12 2.1044232334e-12 2.6809914558e-12
1.5179443359e+02 4.8101605179e-12 2.1204348475e-12 2.6897256705e-12
1.5185546875e+02 4.8422672386e-12 2.1411121937e-12 2.7011550448e-12
1.5191650391e+02 4.8796212181e-12 2.1652877294e-12 2.7143334887e-12
1.5197753906e+02 4.9190135354e-12 2.1913092044e-12 2.7277043310e-12
1.5203857422e+02 4.9568619562e-12 2.2173016342e-12 2.7395603219e-12
1.5209960938e+02 4.9901236232e-12 2.2416396338e-12 2.7484839894e-12
1.5216064453e+02 5.0167156248e-12 2.2632008488e-12 2.7535147760e-12
1.5222167969e+02 5.0356647591e-12 2.2813762887e-12 2.7542884704e-12
1.5228271484e+02 5.0472971971e-12 2.2961560299e-12 2.7511411672e-12
1.5234375000e+02 5.0530687911e-12 2.3081552469e-12 2.7449135442e-12
1.5240478516e+02 5.0548440397e-12 2.3182635080e-12 2.7365805317e-12
1.5246582031e+02 5.0540442397e-12 2.3270890763e-12 2.7269551634e-12
1.5252685547e+02 5.0510027302e-12 2.3345622285e-12 2.7164405017e-12
1.5258789062e+02 5.0446770407e-12 2.3398646548e-12 2.7048123859e-12
1.5264892578e+02 5.0329891532e-12 2.3417618148e-12 2.6912273385e-12
1.5270996094e+02 5.0137370456e-12 2.3391598010e-12 2.6745772445e-12
1.5277099609e+02 4.9854124558e-12 2.3314553255e-12 2.6539571302e-12
1.5283203125e+02 4.9475548650e-12 2.3185405734e-12 2.6290142917e-12
1.5289306641e+02 4.9009320629e-12 2.3007620364e-12 2.6001700264e-12
1.5295410156e+02 4.8475620769e-12 2.2789749381e-12 2.5685871388e-12
1.5301513672e+02 4.7902666793e-12 2.2544129576e-12 2.5358537217e-12
1.5307617188e+02 4.7319191997e-12 2.2283043355e-12 2.5036148642e-12
1.5313720703e+02 4.6748835612e-12 2.2016505559e-12 2.4732330053e-12
1.5319824219e+02 4.6207534106e-12 2.1752649948e-12 2.4454884157e-12
1.5325927734e+02 4.5700792010e-12 2.1496217976e-12 2.4204574034e-12
1.5332031250e+02 4.5221190338e-12 2.1245151322e-12 2.3976039016e-12
1.5338134766e+02 4.4751189228e-12 2.0991071760e-12 2.3760117468e-12
1.5344238281e+02 4.4272369782e-12 2.0724639659e-12 2.3547730123e-12
1.5350341797e+02 4.3774186565e-12 2.0440608782e-12 2.3333577783e-12
1.5356445312e+02 4.3256048683e-12 2.0139519819e-12 2.3116528865e-12
1.5362548828e+02 4.2726142363e-12 1.9827169724e-12 2.2898972639e-12
1.5368652344e+02 4.2200388847e-12 1.9512809968e-12 2.2687578879e-12
1.5374755859e+02 4.1698485289e-12 1.9206413612e-12 2.2492071677e-12
1.5380859375e+02 4.1237810722e-12 1.8916330009e-12 2.2321480712e-12
1.5386962891e+02 4.0829688072e-12 1.8648503627e-12 2.2181184445e-12
1.5393066406e+02 4.0477839308e-12 1.8406618654e-12 2.2071220654e-12
1.5399169922e+02 4.0177313699e-12 1.8191174873e-12 2.1986138825e-12
1.5405273438e+02 3.9915082438e-12 1.7997896884e-12 2.1917185554e-12
1.5411376953e+02 3.9673336157e-12 1.7818611410e-12 2.1854724747e-12
1.5417480469e+02 3.9434472943e-12 1.7644817812e-12 2.1789655131e-12
1.5423583984e+02 3.9185598688e-12 1.7470563328e-12 2.1715035360e-12
1.5429687500e+02 3.8921553068e-12 1.7294032488e-12 2.1627520580e-12
1.5435791016e+02 3.8646911741e-12 1.7119155312e-12 2.1527756429e-12
1.5441894531e+02 3.8375424027e-12 1.6954672809e-12 2.1420751218e-12
1.5447998047e+02 3.8125532576e-12 1.6809484943e-12 2.1316047633e-12
1.5454101562e+02 3.7913376560e-12 1.6688899318e-12 2.1224477242e-12
1.5460205078e+02 3.7745684086e-12 1.6594176725e-12 2.1151507361e-12
1.5466308594e+02 3.7617888890e-12 1.6523568482e-12 2.1094320407e-12
1.5472412109e+02 3.7519911851e-12 1.6474219064e-12 2.1045692787e-12
1.5478515625e+02 3.7441624920e-12 1.6443518910e-12 2.0998106010e-12
1.5484619141e+02 3.7371551721e-12 1.6427061481e-12 2.0944490241e-12
1.5490722656e+02 3.7294756238e-12 1.6416240529e-12 2.0878515709e-12
1.5496826172e+02 3.7198334292e-12 1.6402606045e-12 2.0795728247e-12
1.5502929688e+02 3.7080410359e-12 1.6385662111e-12 2.0694748248e-12
1.5509033203e+02 3.6950753779e-12 1.6372816741e-12 2.0577937038e-12
1.5515136719e+02 3.6823118783e-12 1.6372029583e-12 2.0451089200e-12
1.5521240234e+02 3.6709340018e-12 1.6387111404e-12 2.0322228614e-12
1.5527343750e+02 3.6618052361e-12 1.6418278570e-12 2.0199773791e-12
1.5533447266e+02 3.6554900707e-12 1.6464402778e-12 2.0090497929e-12
1.5539550781e+02 3.6522177222e-12 1.6524494406e-12 1.9997682817e-12
1.5545654297e+02 3.6516464262e-12 1.6596923319e-12 1.9919540943e-12
1.5551757812e+02 3.6526196553e-12 1.6677231408e-12 1.9848965145e-12
1.5557861328e+02 3.6534549757e-12 1.6758219468e-12 1.9776330289e-12
1.5563964844e+02 3.6526798640e-12 1.6832384973e-12 1.9694413667e-12
1.5570068359e+02 3.6494713370e-12 1.6893044912e-12 1.9601668458e-12
1.5576171875e+02 3.6436863906e-12 1.6935385881e-12 1.9501478025e-12
1.5582275391e+02 3.6358729404e-12 1.6959563564e-12 1.9399165840e-12
1.5588378906e+02 3.6271669915e-12 1.6971258288e-12 1.9300411627e-12
1.5594482422e+02 3.6188848999e-12 1.6977697112e-12 1.9211151887e-12
1.5600585938e+02 3.6119606459e-12 1.6983593106e-12 1.9136013353e-12
1.5606689453e+02 3.6065083324e-12 1.6989257864e-12 1.9075825460e-12
1.5612792969e+02 3.6017507228e-12 1.6990259329e-12 1.9027247899e-12
1.5618896484e+02 3.5963553542e-12 1.6978563222e-12 1.8984990320e-12
1.5625000000e+02 3.5889608646e-12 1.6945307581e-12 1.8944301065e-12
1.5631103516e+02 3.5784098988e-12 1.6883695013e-12 1.8900403975e-12
1.5637207031e+02 3.5635975380e-12 1.6789896388e-12 1.8846078992e-12
1.5643310547e+02 3.5436029951e-12 1.6662770403e-12 1.8773259549e-12
1.5649414062e+02 3.5182789056e-12 1.6504082000e-12 1.8678707055e-12
1.5655517578e+02 3.4885737327e-12 1.6318828952e-12 1.8566908374e-12
1.5661621094e+02 3.4561516551e-12 1.6114558532e-12 1.8446958019e-12
1.5667724609e+02 3.4226795039e-12 1.5899603048e-12 1.8327191992e-12
1.5673828125e+02 3.3893275715e-12 1.5681019440e-12 1.8212256275e-12
1.5679931641e+02 3.3566108169e-12 1.5462551966e-12 1.8103556203e-12
1.5686035156e+02 3.3244198081e-12 1.5243711361e-12 1.8000486720e-12
1.5692138672e+02 3.2921599690e-12 1.5021695891e-12 1.7899903799e-12
1.5698242188e+02 3.2589964142e-12 1.4794308887e-12 1.7795655256e-12
1.5704345703e+02 3.2241025582e-12 1.4560156653e-12 1.7680868929e-12
1.5710449219e+02 3.1868873864e-12 1.4317870258e-12 1.7551003606e-12
1.5716552734e+02 3.1473510237e-12 1.4068007740e-12 1.7405502498e-12
1.5722656250e+02 3.1062986688e-12 1.3814885752e-12 1.7248100937e-12
1.5728759766e+02 3.0650784512e-12 1.3565557192e-12 1.7085227320e-12
1.5734863281e+02 3.0252326498e-12 1.3328571000e-12 1.6923755498e-12
1.5740966797e+02 2.9882948012e-12 1.3112877908e-12 1.6770070104e-12
1.5747070312e+02 2.9554339646e-12 1.2924873822e-12 1.6629465824e-12
1.5753173828e+02 2.9270654363e-12 1.2766057875e-12 1.6504596488e-12
1.5759277344e+02 2.9028008093e-12 1.2634121933e-12 1.6393886160e-12
1.5765380859e+02 2.8817780696e-12 1.2525762302e-12 1.6292018394e-12
1.5771484375e+02 2.8631576227e-12 1.2438636313e-12 1.6192939914e-12
1.5777587891e+02 2.8464537341e-12 1.2371301196e-12 1.6093236145e-12
1.5783691406e+02 2.8315379242e-12 1.2321814048e-12 1.5993565193e-12
1.5789794922e+02 2.8184499793e-12 1.2287515769e-12 1.5896984024e-12
1.5795898438e+02 2.8073486352e-12 1.2267234718e-12 1.5806251634e-12
1.5802001953e+02 2.7987401846e-12 1.2263481757e-12 1.5723920089e-12
1.5808105469e+02 2.7935131937e-12 1.2281449781e-12 1.5653682155e-12
1.5814208984e+02 2.7924839952e-12 1.2325585115e-12 1.5599254837e-12
1.5820312500e+02 2.7959049796e-12 1.2396930283e-12 1.5562119513e-12
1.5826416016e+02 2.8032852642e-12 1.2492084841e-12 1.5540767801e-12
1.5832519531e+02 2.8136226089e-12 1.2604009564e-12 1.5532216525e-12
1.5838623047e+02 2.8259695468e-12 1.2725342340e-12 1.5534353128e-12
1.5844726562e+02 2.8396269417e-12 1.2850924607e-12 1.5545344810e-12
1.5850830078e+02 2.8537339048e-12 1.2976504628e-12 1.5560834420e-12
1.5856933594e+02 2.8672193616e-12 1.3097386539e-12 1.5574807076e-12
1.5863037109e+02 2.8794046555e-12 1.3210321774e-12 1.5583724781e-12
1.5869140625e+02 2.8902620716e-12 1.3315006523e-12 1.5587614193e-12
1.5875244141e+02 2.9000028809e-12 1.3411959248e-12 1.5588069561e-12
1.5881347656e+02 2.9088528364e-12 1.3500711015e-12 1.5587817349e-12
