# q_distance branch_1_THz branch_2_THz branch_3_THz branch_4_THz branch_5_THz branch_6_THz branch_7_THz branch_8_THz branch_9_THz branch_10_THz branch_11_THz branch_12_THz
1.157204127534493948e-01 1.292281041980722023e+00 1.408286402197617804e+00 1.688125004910899563e+00 1.803344858768274106e+00 2.611719437807659361e+00 3.418370811412688060e+00 4.930703008201679616e+00 5.073956635479479615e+00 5.803577076385516342e+00 5.824327196881070812e+00 6.035218655457196490e+00 6.359373149680220827e+00
1.170505324402706521e-01 1.302284004117174598e+00 1.400144603904198259e+00 1.694170084894523143e+00 1.808804504462297569e+00 2.609794907585016865e+00 3.427609627575942675e+00 4.934982137682885295e+00 5.092179554974628708e+00 5.785256717924943004e+00 5.816273475523887626e+00 6.032636250181279358e+00 6.356979467744517720e+00
1.183806521270919093e-01 1.311622832669886662e+00 1.392543393032413368e+00 1.699745065534544297e+00 1.813841143397780353e+00 2.607816938263365802e+00 3.436126636667280021e+00 4.939101661208868954e+00 5.110109954500622997e+00 5.767310824994195784e+00 5.808685777884595502e+00 6.030247036014961814e+00 6.354765313906518109e+00
1.197107718139131666e-01 1.320267546012060977e+00 1.385509257678283257e+00 1.704846638256670488e+00 1.818451382487897616e+00 2.605832965593222195e+00 3.443916445103618162e+00 4.943024186288286437e+00 5.127619714422170460e+00 5.749849349313004510e+00 5.801601187236550494e+00 6.028054293068969116e+00 6.352733622215392728e+00
1.210408915007344238e-01 1.328189193431796422e+00 1.379066865198063985e+00 1.709471753063506405e+00 1.822632103190577446e+00 2.603888054097933669e+00 3.450974572920523453e+00 4.946712467029728444e+00 5.144560409839722404e+00 5.733003950582497232e+00 5.795056341348274742e+00 6.026061046234169716e+00 6.350887096226610851e+00
1.223710111875556811e-01 1.335360179100361089e+00 1.373238954737684203e+00 1.713617626150133244e+00 1.826380466834976124e+00 2.602024514377109909e+00 3.457297344925276406e+00 4.950129971160436959e+00 5.160759484174517020e+00 5.716931881520110892e+00 5.789086939765128115e+00 6.024270057325297856e+00 6.349228202524928477e+00
1.237011308743769383e-01 1.341754597616261924e+00 1.368046229379274337e+00 1.717281746946379917e+00 1.829693919564791882e+00 2.600281519260965624e+00 3.462881786678766893e+00 4.953241497186193776e+00 5.176016643677745499e+00 5.701819641562210883e+00 5.783727200454921835e+00 6.022683817821014252e+00 6.347759164751106908e+00
1.250312505611982095e-01 1.347348573373266634e+00 1.363507250513837032e+00 1.720461884542990649e+00 1.832570196863037459e+00 2.598694725187940424e+00 3.467725526706094019e+00 4.956013827572522068e+00 5.190101419946292260e+00 5.687885453528707558e+00 5.779009278207764666e+00 6.021304542243011149e+00 6.346481958164432946e+00
1.263613702480194667e-01 1.352120594739665504e+00 1.359638337043639122e+00 1.723156093461917004e+00 1.835007327625511664e+00 2.597295906538716004e+00 3.471826706326129219e+00 4.958416399014934584e+00 5.202753499033163642e+00 5.675378965938955744e+00 5.774962662045483697e+00 6.020134162213963691e+00 6.345398304770704989e+00
1.276914899348407240e-01 1.356051833099123360e+00 1.356453471947819178e+00 1.725362718734573919e+00 1.837003637753552132e+00 2.596112611718078611e+00 3.475183898435456165e+00 4.960421966438960162e+00 5.213688129866488552e+00 5.664575869421463850e+00 5.771613573418880705e+00 6.019174321230436497e+00 6.344509669042594169e+00
1.290216096216619812e-01 1.353964218603891378e+00 1.359126436316504538e+00 1.727080400255777581e+00 1.838557753239821624e+00 2.595167850399373144e+00 3.477796036485673259e+00 4.962007233922340887e+00 5.222609284916367223e+00 5.655764755298199553e+00 5.768984390553319130e+00 6.018426370183059149e+00 6.343817254256300942e+00
1.303517293084832385e-01 1.352179649045607057e+00 1.361331786260106425e+00 1.728308076385409287e+00 1.839668602724614299e+00 2.594479821425368815e+00 3.479662354761586585e+00 4.963153423876415893e+00 5.229232460992777831e+00 5.649224329333865313e+00 5.767093126326406249e+00 6.017891363651867387e+00 6.343321999465246108e+00
1.316818489953044957e-01 1.351106286055239636e+00 1.362658710699708342e+00 1.729044986774439741e+00 1.840335419503856151e+00 2.594061690324885650e+00 3.480782340905802741e+00 4.963846756086192968e+00 5.233316218426892874e+00 5.645191883117843368e+00 5.765952986994532736e+00 6.017570057000171779e+00 6.343024577128024255e+00
1.330119686821257530e-01 1.350748060641744575e+00 1.363101641220825666e+00 1.729290674396901650e+00 1.840557742974114452e+00 2.593921424241304674e+00 3.481155701449619944e+00 4.964078810909258621e+00 5.234696853552168960e+00 5.643828628725177765e+00 5.765572036602669037e+00 6.017462904285392433e+00 6.342925391404238944e+00
1.330119686821257530e-01 1.350748060641744575e+00 1.363101641220825666e+00 1.729290674396901650e+00 1.840557742974114452e+00 2.593921424241304674e+00 3.481155701449619944e+00 4.964078810909258621e+00 5.234696853552168960e+00 5.643828628725177765e+00 5.765572036602669037e+00 6.017462904285392433e+00 6.342925391404238944e+00
1.337799136746793405e-01 1.350637479960794529e+00 1.363113717983499784e+00 1.729532422091322186e+00 1.840736966705439626e+00 2.593902110999647181e+00 3.481125833512222378e+00 4.964069711484831338e+00 5.234675585731735303e+00 5.643761025809760135e+00 5.765494215469479933e+00 6.017509308575108129e+00 6.342948526971267320e+00
1.345478586672329280e-01 1.350306366103859457e+00 1.363149956207727165e+00 1.730256851438842114e+00 1.841274381285372463e+00 2.593844200576945980e+00 3.481036238918127967e+00 4.964042419170122677e+00 5.234611796020891106e+00 5.643558310036458359e+00 5.765261008849658531e+00 6.017648284941955694e+00 6.343017870309688888e+00
1.353158036597865155e-01 1.349756585815987009e+00 1.363210379667562755e+00 1.731461539663682325e+00 1.842169217471483433e+00 2.593747780977768258e+00 3.480886945342174688e+00 4.963996951852024608e+00 5.234505525750005717e+00 5.643220759918436968e+00 5.764873183383990352e+00 6.017879127569893072e+00 6.343133231675136763e+00
1.360837486523401030e-01 1.348991192061938627e+00 1.363295027871200382e+00 1.733142509140720655e+00 1.843420195185712540e+00 2.593612999202886016e+00 3.480677998977761423e+00 4.963933339379115850e+00 5.234356844066441639e+00 5.642748838295810643e+00 5.764332004612933602e+00 6.018200672267917994e+00 6.343294295968664898e+00
1.368516936448936905e-01 1.348014340339083628e+00 1.363403955888153885e+00 1.735294314150894746e+00 1.845025526480962297e+00 2.593440061741148828e+00 3.480409464640066286e+00 4.963851623617244968e+00 5.234165848329705995e+00 5.642143190325851876e+00 5.763639219145591852e+00 6.018611314263297096e+00 6.343500624436017254e+00
1.376196386374472780e-01 1.346831178571452847e+00 1.363537234107218943e+00 1.737910155246840116e+00 1.846982919649695187e+00 2.593229235262401122e+00 3.480081425911039528e+00 4.963751858527086114e+00 5.233932664664744827e+00 5.641404640695054873e+00 5.762797030586109592e+00 6.019109032222441868e+00 6.343751657020300527e+00
1.383875836300008655e-01 1.345447716771002833e+00 1.363694947925280010e+00 1.740982015007682238e+00 1.849289584430845679e+00 2.592980847515780951e+00 3.479693985326710592e+00 4.963634110263501320e+00 5.233657448673459278e+00 5.640534190078083654e+00 5.761808070038906493e+00 6.019691417677817569e+00 6.344046715342516407e+00
1.391555286225544530e-01 1.343870683329424276e+00 1.363877197366876182e+00 1.744500808275194048e+00 1.851942238259542739e+00 2.592695288439000656e+00 3.479247264607360890e+00 4.963498457296410038e+00 5.233340386304411673e+00 5.639533010875087626e+00 5.760675362158813151e+00 6.020355708895002600e+00 6.344385006277873273e+00
1.399234736151080405e-01 1.342107374893694915e+00 1.364084096634478049e+00 1.748456539865150594e+00 1.854937113493547063e+00 2.592373011485547440e+00 3.478741404931416259e+00 4.963344990552797320e+00 5.232981694880773027e+00 5.638402442264499825e+00 5.759402287801369091e+00 6.021098828124622493e+00 6.344765626090007160e+00
1.406914186076616280e-01 1.340165506346515878e+00 1.364315773589485525e+00 1.752838463172143646e+00 1.858269965540242596e+00 2.592014535178136736e+00 3.478176567253923768e+00 4.963173813579461857e+00 5.232581624286361865e+00 5.637143984613505410e+00 5.757992544361694165e+00 6.021917421150875249e+00 6.345187565080238734e+00
1.414593636002152155e-01 1.338053066573698047e+00 1.364572369163818077e+00 1.757635233917893780e+00 1.861936081798942100e+00 2.591620444898050213e+00 3.477552932670650687e+00 4.962985042725978957e+00 5.232140458309515907e+00 5.635759293292602834e+00 5.756450104870538098e+00 6.022807898068069932e+00 6.345649712704533485e+00
1.422273085927688030e-01 1.335778184597936402e+00 1.364854036702149997e+00 1.762835054389987333e+00 1.865930291325374801e+00 2.591191394921605440e+00 3.476870702829053528e+00 4.962778807347317134e+00 5.231658516144428894e+00 5.634250171944122698e+00 5.754779176850975730e+00 6.023766474281861960e+00 6.346150863107638429e+00
1.429952535853223905e-01 1.333349009435363497e+00 1.365160941234652148e+00 1.768425804735665352e+00 1.870246975118234678e+00 2.590728110716436827e+00 3.476130100387393007e+00 4.962555250025406650e+00 5.231136154049274012e+00 5.632618565257244470e+00 5.752984161837606969e+00 6.024789210833489506e+00 6.346689721021127717e+00
1.437631985778759780e-01 1.330773605815107397e+00 1.365493258680279931e+00 1.774395159087463592e+00 1.874880076921840777e+00 2.590231391511855552e+00 3.475331369523459113e+00 4.962314526808942361e+00 5.230573767160161758e+00 5.630866551303657985e+00 5.751069616333224666e+00 6.025872053272153472e+00 6.347264907970521897e+00
1.445311435704295655e-01 1.328059866789592647e+00 1.365851174980513560e+00 1.780730685406907821e+00 1.879823114434412190e+00 2.589702113159288999e+00 3.474474776494521855e+00 4.962056807470513142e+00 5.229971791459636421e+00 5.628996333489173942e+00 5.749040214836181661e+00 6.027010868442602920e+00 6.347874968735887968e+00
1.452990885629831530e-01 1.325215443318474406e+00 1.366234885163585933e+00 1.787419928875188635e+00 1.885069190807839412e+00 2.589141231300361223e+00 3.473560610250188585e+00 4.961782275780138640e+00 5.229330705898033393e+00 5.627010232176564486e+00 5.746900715425197426e+00 6.028201478701350702e+00 6.348518378010351348e+00
1.460670335555367405e-01 1.322247690163164346e+00 1.366644592339179232e+00 1.794450479404757992e+00 1.890611006322496790e+00 2.588549784862140601e+00 3.472589183100078358e+00 4.961491129794121768e+00 5.228651034665370290e+00 5.624910676034471813e+00 5.744655928245546939e+00 6.029439693217960361e+00 6.349193547201791077e+00
1.468349785480903280e-01 1.319163626886775464e+00 1.367080506623540526e+00 1.801810024387580089e+00 1.896440870119341593e+00 2.587928899900727941e+00 3.471560831438200712e+00 4.961183582157994820e+00 5.227933349611045166e+00 5.622700193165956151e+00 5.742310687107940126e+00 6.030721336150383749e+00 6.349898831324621185e+00
1.476029235406439155e-01 1.315969912402139563e+00 1.367542843995185775e+00 1.809486388149072145e+00 1.902550711871242362e+00 2.587279793816314566e+00 3.470475916526192695e+00 4.960859860422289103e+00 5.227178272807797121e+00 5.620381402068511001e+00 5.739869824293776013e+00 6.032042271601108396e+00 6.350632535930645695e+00
1.483708685331975030e-01 1.312672831321410882e+00 1.368031825081120534e+00 1.817467559767331764e+00 1.908932093276158870e+00 2.586603779964617988e+00 3.469334825337609285e+00 4.960520207369640389e+00 5.226386479255746842e+00 5.617957002475086448e+00 5.737338148560284345e+00 6.033398425361088613e+00 6.351392924030898612e+00
1.491388135257510905e-01 1.309278290303473868e+00 1.368547673873761861e+00 1.825741710977149657e+00 1.915576219256523327e+00 2.585902272691497306e+00 3.468137971465488079e+00 4.960164881351622590e+00 5.225558699721394973e+00 5.615429766123049227e+00 5.734720426257730708e+00 6.034785803529799431e+00 6.352178222963420495e+00
1.499067585183046780e-01 1.305791822637142774e+00 1.369090616378649816e+00 1.834297205839625633e+00 1.922473948751621142e+00 2.585176792819256608e+00 3.466885796095713790e+00 4.959794156633600792e+00 5.224695723705592876e+00 5.612802527495055038e+00 5.732021365407948821e+00 6.036200508162849587e+00 6.352986631165565612e+00
1.506747035108582655e-01 1.302218599409035615e+00 1.369660879193125513e+00 1.843122603751075950e+00 1.929615804993044526e+00 2.584428973614698588e+00 3.465578769048567320e+00 4.959408323745625680e+00 5.223798402533445184e+00 5.610078174572698195e+00 5.729245602547813121e+00 6.037638750144135535e+00 6.353816324813294614e+00
1.514426485034118530e-01 1.298563445759352009e+00 1.370258688016234627e+00 1.852206657214921837e+00 1.936991985157638041e+00 2.583660567270579023e+00 3.464217389891042220e+00 4.959007689837362065e+00 5.222867652558044860e+00 5.607259639640610693e+00 5.726397692111248716e+00 6.039096859509925252e+00 6.354665464293879573e+00
1.522105934959654405e-01 1.294830860905909597e+00 1.370884266090046655e+00 1.861538305627757461e+00 1.944592369297101664e+00 2.582873451932822473e+00 3.462802189122564211e+00 4.958592579034743153e+00 5.221904458468657140e+00 5.604349890175337912e+00 5.723482098106238425e+00 6.040571293469109371e+00 6.355532200482477023e+00
1.529785384885190280e-01 1.291025040801052404e+00 1.371537832572812921e+00 1.871106666151679310e+00 1.952406528449381673e+00 2.582069639306761477e+00 3.461333729436755657e+00 4.958163332795912481e+00 5.220909876692817697e+00 5.601351919850262817e+00 5.720503187837569392e+00 6.042058642370127686e+00 6.356414680797301209e+00
1.537464834810726155e-01 1.287149902466190099e+00 1.372219600844281961e+00 1.880901022570046877e+00 1.960423731843684347e+00 2.581251282875316910e+00 3.459812607061895307e+00 4.957720310263824537e+00 5.219885038880353711e+00 5.598268739684594486e+00 5.717465227428412788e+00 6.043555633862337295e+00 6.357311055011983569e+00
1.545144284736262030e-01 1.283209109217538169e+00 1.372929776743686991e+00 1.890910812860514545e+00 1.968632953118673701e+00 2.580420686761073057e+00 3.458239453182800016e+00 4.957263888612688518e+00 5.218831155456014947e+00 5.595103369361697609e+00 5.714372378903294525e+00 6.045059135490788549e+00 6.358219480807733248e+00
1.552823734661797905e-01 1.279206096149511085e+00 1.373668556740917479e+00 1.901125616071956737e+00 1.977022875482697284e+00 2.579580315262009371e+00 3.456614935446719272e+00 4.956794463385121752e+00 5.217749519225860055e+00 5.591858828739164622e+00 5.711228698608612930e+00 6.046566155949367527e+00 6.359138129051694399e+00
1.560503184587333780e-01 1.275144095377247933e+00 1.374436126041522099e+00 1.911535138962316749e+00 1.985581895755335724e+00 2.578732803086709602e+00 3.454939759555851531e+00 4.956312448816859728e+00 5.216641509021108902e+00 5.588538129570673085e+00 5.708038136763957660e+00 6.048073845200723220e+00 6.360065188791280022e+00
1.568182634512869655e-01 1.271026160656189452e+00 1.375232656626248495e+00 1.922129202743622312e+00 1.994298127242448260e+00 2.577880966308990551e+00 3.453214670948965281e+00 4.955818278145422973e+00 5.215508593361549039e+00 5.585144267457435419e+00 5.704804537956097654e+00 6.049579493652664119e+00 6.360998871957765033e+00
1.575862084438405530e-01 1.266855191095416444e+00 1.376058305225984268e+00 1.932897730187002949e+00 2.003159401411816365e+00 2.577027814053298727e+00 3.451440456574444315e+00 4.955312403899121421e+00 5.214352334119106480e+00 5.581680214045015909e+00 5.701531642406960643e+00 6.051080530561434578e+00 6.361937417775257231e+00
1.583541534363941405e-01 1.262633953763384609e+00 1.376913211232962064e+00 1.943830733263930410e+00 2.012153268355078239e+00 2.576176560910124369e+00 3.449617946756899922e+00 4.954795298162353312e+00 5.213174390160567384e+00 5.578148909479757833e+00 5.698223087866336023e+00 6.052574521813117947e+00 6.362879096873997220e+00
1.591220984289477280e-01 1.258365105051985733e+00 1.377797494549340085e+00 1.954918301437734707e+00 2.021266996043786790e+00 2.575330640064454002e+00 3.447748017159261824e+00 4.954267452813106765e+00 5.211976520946971725e+00 5.574553255137475460e+00 5.694882411998770877e+00 6.054059167215689818e+00 6.363822215109358638e+00
1.598900434215013155e-01 1.254051210718716280e+00 1.378711253374339085e+00 1.966150590670449949e+00 2.030487568415043409e+00 2.574493717098520040e+00 3.445831590841928804e+00 4.953729379728177840e+00 5.210760590065632414e+00 5.570896106636039846e+00 5.691513055151879996e+00 6.055532297416667653e+00 6.364765117090127156e+00
1.606579884140549030e-01 1.249694764569438954e+00 1.379654561931222601e+00 1.977517813172027683e+00 2.039801682355812495e+00 2.573669704401628344e+00 3.443869640420113676e+00 4.953181610951467917e+00 5.209528568669355764e+00 5.567180267142317618e+00 5.688118363409675915e+00 6.056991870545109791e+00 6.365706189421328709e+00
1.614259334066084906e-01 1.245298205777397138e+00 1.380627468135620761e+00 1.989010227890315674e+00 2.049195743696673233e+00 2.572862776083425729e+00 3.441863190320142429e+00 4.952624698820502047e+00 5.208282538796098926e+00 5.563408480983387250e+00 5.684701591849627533e+00 6.058435968661694204e+00 6.366643863668726588e+00
1.621938783991620781e-01 1.240863934858841056e+00 1.381629991206833941e+00 2.000618131719404058e+00 2.058655862376999934e+00 2.572077383240117587e+00 3.439813319134801706e+00 4.952059216045990198e+00 5.207024696541002307e+00 5.559583427571051395e+00 5.681265907935560300e+00 6.059862794087326421e+00 6.367576619053156861e+00
1.629618233917156656e-01 1.236394328344374793e+00 1.382662119223905917e+00 2.012331851389465687e+00 2.068167847006280979e+00 2.571318269364724962e+00 3.437721162077194581e+00 4.951485755739129857e+00 5.205757355051675361e+00 5.555707715648407152e+00 5.677814394990654101e+00 6.061270665668824442e+00 6.368502984884128360e+00
1.637297683842692531e-01 1.231891752197834089e+00 1.383723806628540220e+00 2.024141735991975111e+00 2.077717199123007674e+00 2.570590485619478560e+00 3.435587913531684912e+00 4.950904931381062468e+00 5.204482947316678043e+00 5.551783877866622419e+00 5.674350055705302154e+00 6.062658015029668057e+00 6.369421542742861320e+00
1.644977133768228406e-01 1.227358574043243333e+00 1.384814971676936013e+00 2.036038150089038101e+00 2.087289107545402977e+00 2.569899405598982334e+00 3.433414829699648063e+00 4.950317376728712304e+00 5.203204028716265306e+00 5.547814365699805350e+00 5.670875815643938722e+00 6.064023382844702326e+00 6.370330928425552486e+00
1.652656583693764281e-01 1.222797174265619402e+00 1.385935493843141852e+00 2.048011467353699988e+00 2.096868443319760633e+00 2.569250739104201653e+00 3.431203231336508175e+00 4.949723745651038342e+00 5.201923279303963810e+00 5.543801544705472928e+00 5.667394526722921988e+00 6.065365415169782004e+00 6.371229833658131447e+00
1.660336033619300156e-01 1.218209956053759591e+00 1.387085211176478650e+00 2.060052064688739026e+00 2.106439755904573996e+00 2.568650544317465201e+00 3.428954506575343064e+00 4.949124711889558270e+00 5.200643505787155618e+00 5.539747690137676983e+00 5.663908970638397378e+00 6.066682859850537568e+00 6.372117007593979032e+00
1.668015483544836031e-01 1.213599354453613666e+00 1.388263917615954135e+00 2.072150316774147960e+00 2.115987271383665824e+00 2.568105237615744940e+00 3.426670113830760034e+00 4.948520968736827008e+00 5.199367643174666931e+00 5.535654982919574252e+00 5.660421862229020995e+00 6.067974563028648127e+00 6.372991258106186940e+00
1.675694933470371906e-01 1.208967844499669875e+00 1.389471360265004618e+00 2.084296590997571919e+00 2.125494893679980013e+00 2.567621600082843347e+00 3.424351584775062296e+00 4.947913228626416249e+00 5.198098756059494008e+00 5.531525505981591095e+00 5.656935852763240291e+00 6.069239465759163288e+00 6.373851452885948454e+00
1.683374383395907781e-01 1.204317948489273205e+00 1.390707236629906030e+00 2.096481242727263439e+00 2.134946209942695905e+00 2.567206779581335585e+00 3.422000527376692247e+00 4.947302222627827817e+00 5.196840039505143949e+00 5.527361240970851242e+00 5.653453533145072818e+00 6.070476600748281548e+00 6.374696520358410723e+00
1.691053833321443656e-01 1.199652242461791030e+00 1.391971191825806642e+00 2.108694610893169674e+00 2.144324501500663782e+00 2.566868287025904305e+00 3.419618628988753795e+00 4.946688699839721259e+00 5.195594819504681716e+00 5.523164065336795048e+00 5.649977437035651917e+00 6.071685089217577769e+00 6.375525450427248941e+00
1.698733283246979531e-01 1.194973361940627088e+00 1.393262815754524597e+00 2.120927013848553866e+00 2.153612762007856674e+00 2.566613985267537146e+00 3.417207659472770498e+00 4.946073426674729490e+00 5.194366552982512708e+00 5.518935749797187817e+00 5.646510043890718755e+00 6.072864137897935777e+00 6.376337295058659649e+00
1.706412733172515406e-01 1.190284006991826793e+00 1.394581640258644173e+00 2.133168745491646145e+00 2.162793724639886062e+00 2.566452068764992323e+00 3.414769474339989674e+00 4.945457186029142527e+00 5.193158827310000447e+00 5.514677956187729713e+00 5.643053781916330891e+00 6.074013036154047640e+00 6.377131168715366449e+00
1.714092183098051281e-01 1.185586946649022977e+00 1.395927136256967849e+00 2.145410071634394455e+00 2.171849900416584767e+00 2.566391032003891848e+00 3.412306017889298104e+00 4.944840776330782894e+00 5.191975359307548388e+00 5.510392235697484153e+00 5.639611030947055070e+00 6.075131153238495507e+00 6.377906248650461407e+00
1.721771633023587156e-01 1.180885022749474711e+00 1.397298710866594185e+00 2.157641226613193908e+00 2.180763629898497147e+00 2.566439624450539636e+00 3.409819326317094834e+00 4.944225010458452196e+00 5.190819993707405544e+00 5.506080027491237594e+00 5.636184125252124311e+00 6.076217935673035697e+00 6.378661775070717077e+00
1.729451082949123031e-01 1.176181153222063624e+00 1.398695704517678440e+00 2.169852410144506472e+00 2.189517150600331252e+00 2.566606789731586513e+00 3.407311530770511965e+00 4.943610714526456285e+00 5.189696701053429173e+00 5.501742657718573071e+00 5.632775356276161993e+00 6.077272904753416860e+00 6.379397051178321121e+00
1.737130532874658906e-01 1.171478334863312876e+00 1.400117388067143809e+00 2.182033784436460788e+00 2.198092682438578915e+00 2.566901586755404807e+00 3.404784860310784200e+00 4.942998726527862985e+00 5.188609575016179143e+00 5.497381338908274628e+00 5.629386975321772901e+00 6.078295654173167861e+00 6.380111443099464097e+00
1.744809982800194781e-01 1.166779645633532425e+00 1.401562959918289053e+00 2.194175471576025771e+00 2.206472533332417996e+00 2.567333090687669017e+00 3.402241644748651872e+00 4.942389894830436781e+00 5.187562829104192197e+00 5.492997169745150288e+00 5.626021196181759443e+00 6.079285847761207506e+00 6.380804379707766927e+00
1.752489432725730656e-01 1.162088246501091993e+00 1.403031543153984595e+00 2.206267551219839973e+00 2.214639226651205384e+00 2.567910272117782444e+00 3.399684317308226067e+00 4.941785076519441766e+00 5.186560792754834281e+00 5.488591135225155071e+00 5.622680197729002849e+00 6.080243217327479854e+00 6.381475352349869290e+00
1.760168882651266531e-01 1.157407382858842260e+00 1.404522182691375409e+00 2.218300058625636506e+00 2.222575651494558269e+00 2.568641853457800384e+00 3.397115417069872745e+00 4.941185135581900312e+00 5.185607906790924204e+00 5.484164107183157277e+00 5.619366126471982525e+00 6.081167560610553302e+00 6.382123914480080096e+00
1.767848332576802406e-01 1.152740385533260081e+00 1.406033842467161010e+00 2.230262983070092186e+00 2.230265235760979348e+00 2.569536142643366716e+00 3.394537591136221888e+00 4.940590940927344299e+00 5.184708718232345248e+00 5.479716845186439755e+00 5.616081099083893413e+00 6.082058739320886254e+00 6.382749681210380999e+00
1.775527782502338281e-01 1.148090671403375840e+00 1.407565402662940057e+00 2.237692140590739953e+00 2.242146266708060054e+00 2.570600845573484783e+00 3.391953596458636699e+00 4.940003364240604711e+00 5.183867874454778146e+00 5.475249997785783584e+00 5.612827204912877122e+00 6.082916677273270345e+00 6.383352328781564999e+00
1.783207232427874156e-01 1.143461743643395367e+00 1.409115656980885589e+00 2.244841473082274330e+00 2.253939803937321518e+00 2.571842860409285336e+00 3.389366301254183256e+00 4.939423277662785772e+00 5.183090116691034588e+00 5.470764104114766546e+00 5.609606508480581510e+00 6.083741358602019034e+00 6.383931593960874729e+00
1.790886682353410031e-01 1.138857191599986107e+00 1.410683309981064726e+00 2.251699512256863489e+00 2.265633441342369547e+00 2.573268058773181544e+00 3.386778685935514677e+00 4.938851551297338993e+00 5.182380272873564842e+00 5.466259595827000162e+00 5.606421051975539527e+00 6.084532826052367227e+00 6.384487273370930360e+00
1.798566132278945906e-01 1.134280690312608808e+00 1.412266974492299543e+00 2.258253941227134742e+00 2.277216978300025119e+00 2.574881060905081398e+00 3.384193843468296325e+00 4.938289050538826608e+00 5.181743249820010000e+00 5.461736799360246586e+00 5.603272857747338520e+00 6.085291179341772327e+00 6.385019222754364954e+00
1.806245582204481781e-01 1.129735999682630387e+00 1.413865169109538522e+00 2.264494076620211072e+00 2.288680168338855125e+00 2.576685013733023499e+00 3.381614979062645965e+00 4.937736633222997717e+00 5.181184024766920970e+00 5.457195938515839728e+00 5.600163930806568047e+00 6.086016573584696943e+00 6.385527356178107183e+00
1.813925032130017656e-01 1.125226963295075544e+00 1.415476315791718065e+00 2.270411084775327826e+00 2.300012721353421608e+00 2.578681382342196127e+00 3.379045409097168662e+00 4.937195146597717077e+00 5.180707636259829663e+00 5.452637137341644014e+00 5.597096261334795209e+00 6.086709217774908254e+00 6.386011645180904139e+00
1.821604482055553531e-01 1.120757506894608291e+00 1.417098737574912448e+00 2.275998173356889698e+00 2.311204306782927542e+00 2.580869766200397653e+00 3.376488559166305858e+00 4.936665424115401102e+00 5.180319174410936256e+00 5.448060423307027555e+00 5.594071827207719672e+00 6.087369373319180710e+00 6.386472117867260323e+00
1.829283931981089406e-01 1.116331636515738079e+00 1.418730656416747449e+00 2.281250747045352245e+00 2.322244557871635084e+00 2.583247751471564602e+00 3.373947961134404760e+00 4.936148282048977265e+00 5.180023770538380923e+00 5.443465730758888732e+00 5.591092596533527193e+00 6.087997352616692837e+00 6.386908857950663432e+00
1.836963381906625281e-01 1.111953436265993078e+00 1.420370191189148867e+00 2.286166517052959257e+00 2.333123077135496271e+00 2.585810809658997123e+00 3.371427249073353227e+00 4.935644515934459520e+00 5.179826586203564176e+00 5.438852904649046138e+00 5.588160530207464838e+00 6.088593517678573264e+00 6.387322003748642452e+00
1.844642831832161156e-01 1.107627065759191343e+00 1.422015355837488171e+00 2.290745556384809145e+00 2.343829443164953563e+00 2.588552250641025232e+00 3.368930153955220774e+00 4.935154896845089567e+00 5.179732801664927777e+00 5.434221704525104002e+00 5.585277584482073898e+00 6.089158278782172751e+00 6.387711747131910478e+00
1.852322281757697031e-01 1.103356757195406157e+00 1.423664057725373855e+00 2.294990295886529363e+00 2.354353218897845323e+00 2.591463235035169177e+00 3.366460496967458305e+00 4.934680167503191939e+00 5.179747603768015018e+00 5.429571808779595443e+00 5.582445713551469346e+00 6.089692093155008479e+00 6.388078332429632411e+00
1.860001731683232906e-01 1.099146812083112268e+00 1.425314096185460677e+00 2.298905459883283875e+00 2.364683961498014408e+00 2.594532847057486880e+00 3.364022181316443039e+00 4.934221038237954993e+00 5.179876173292099040e+00 5.424902819155822620e+00 5.579666872146330725e+00 6.090195463683407695e+00 6.388422055292548585e+00
1.867681181608768781e-01 1.095001597599006171e+00 1.426963161297766236e+00 2.302497944194899393e+00 2.374811233974298386e+00 2.597748225057749494e+00 3.361619182385882976e+00 4.933778182798961964e+00 5.180123671773158911e+00 5.420214265513807028e+00 5.576943018134949526e+00 6.090668937641243730e+00 6.388743261515631211e+00
1.875360631534304656e-01 1.090925542580331031e+00 1.428608832918033533e+00 2.305776643034556095e+00 2.384724618670159835e+00 2.601094743182193803e+00 3.359255536120610675e+00 4.933352234037452710e+00 5.180495227820693493e+00 5.415505610866204300e+00 5.574276115123855568e+00 6.091113105434289743e+00 6.389042345821567714e+00
1.883040081459840531e-01 1.086923133145044185e+00 1.430248579979793933e+00 2.308752234329842334e+00 2.394413732746055512e+00 2.604556234578143226e+00 3.356935325514068591e+00 4.932943779469267653e+00 5.180995922941757925e+00 5.410776256702814813e+00 5.571668135049990589e+00 6.091528599356003326e+00 6.389319750606468951e+00
1.890719531385376406e-01 1.082998907935214472e+00 1.431879760094638021e+00 2.311436935028468032e+00 2.403868245763859601e+00 2.608115244525242460e+00 3.354662665089976681e+00 4.932553356735748018e+00 5.181630776878436428e+00 5.406025548633792255e+00 5.569121060754579133e+00 6.091916092350802003e+00 6.389575964648882334e+00
1.898398981310912281e-01 1.079157452979948362e+00 1.433499619476316100e+00 2.313844238817404531e+00 2.413077899464634246e+00 2.611753301005758754e+00 3.352441683286062624e+00 4.932181448981169503e+00 5.182404732454053864e+00 5.401252782396994689e+00 5.566636888526954152e+00 6.092276296781069966e+00 6.389811521783175685e+00
