# freq_THz  G_total  G_Ga  G_S
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
1.4123535156e+02 4.9263990502e-10 1.3434697034e-10 3.5829293468e-10
1.4129638672e+02 4.9426814880e-10 1.3547810984e-10 3.5879003896e-10
1.4135742188e+02 4.9011656278e-10 1.3424700835e-10 3.5586955442e-10
1.4141845703e+02 4.8905951880e-10 1.3404627381e-10 3.5501324499e-10
1.4147949219e+02 4.8646314651e-10 1.3301329098e-10 3.5344985553e-10
1.4154052734e+02 4.8518110059e-10 1.3256705506e-10 3.5261404553e-10
1.4160156250e+02 4.8621683008e-10 1.3252760045e-10 3.5368922963e-10
1.4166259766e+02 4.8583547188e-10 1.3239371357e-10 3.5344175832e-10
1.4172363281e+02 4.8695638791e-10 1.3287145764e-10 3.5408493027e-10
1.4178466797e+02 4.8547147639e-10 1.3192708702e-10 3.5354438937e-10
1.4184570312e+02 4.8687950042e-10 1.3244750952e-10 3.5443199090e-10
1.4190673828e+02 4.8656742140e-10 1.3296864153e-10 3.5359877987e-10
1.4196777344e+02 4.8763266042e-10 1.3351678194e-10 3.5411587847e-10
1.4202880859e+02 4.8729835046e-10 1.3297961351e-10 3.5431873695e-10
1.4208984375e+02 4.8377027197e-10 1.3136173627e-10 3.5240853569e-10
1.4215087891e+02 4.8032261743e-10 1.3014100232e-10 3.5018161511e-10
1.4221191406e+02 4.8081806305e-10 1.2997945478e-10 3.5083860828e-10
1.4227294922e+02 4.8336590143e-10 1.3101854479e-10 3.5234735664e-10
1.4233398438e+02 4.8044182300e-10 1.3104133984e-10 3.4940048316e-10
1.4239501953e+02 4.7892544938e-10 1.3065626155e-10 3.4826918783e-10
1.4245605469e+02 4.7768182791e-10 1.3019432602e-10 3.4748750189e-10
1.4251708984e+02 4.7491310402e-10 1.2936530344e-10 3.4554780057e-10
1.4257812500e+02 4.7163515438e-10 1.2897344210e-10 3.4266171228e-10
1.4263916016e+02 4.7047962268e-10 1.2914552736e-10 3.4133409532e-10
1.4270019531e+02 4.6417081868e-10 1.2732210891e-10 3.3684870977e-10
1.4276123047e+02 4.6205483442e-10 1.2691973073e-10 3.3513510369e-10
1.4282226562e+02 4.6122943948e-10 1.2606609428e-10 3.3516334520e-10
1.4288330078e+02 4.5743163692e-10 1.2557458178e-10 3.3185705514e-10
1.4294433594e+02 4.5336324548e-10 1.2554237285e-10 3.2782087263e-10
1.4300537109e+02 4.5142498825e-10 1.2574576097e-10 3.2567922727e-10
1.4306640625e+02 4.4855203834e-10 1.2462419953e-10 3.2392783882e-10
1.4312744141e+02 4.4165260851e-10 1.2253150329e-10 3.1912110522e-10
1.4318847656e+02 4.4390071816e-10 1.2394623082e-10 3.1995448733e-10
1.4324951172e+02 4.4254250343e-10 1.2420219023e-10 3.1834031320e-10
1.4331054688e+02 4.4021766502e-10 1.2321349158e-10 3.1700417344e-10
1.4337158203e+02 4.3895750970e-10 1.2302444273e-10 3.1593306697e-10
1.4343261719e+02 4.3739592776e-10 1.2211292205e-10 3.1528300571e-10
1.4349365234e+02 4.3657637379e-10 1.2218602735e-10 3.1439034645e-10
1.4355468750e+02 4.3836157490e-10 1.2324828477e-10 3.1511329013e-10
1.4361572266e+02 4.3867647386e-10 1.2346393149e-10 3.1521254237e-10
1.4367675781e+02 4.3375478415e-10 1.2150061872e-10 3.1225416543e-10
1.4373779297e+02 4.3184802215e-10 1.1997976524e-10 3.1186825691e-10
1.4379882812e+02 4.3244060081e-10 1.1935317727e-10 3.1308742355e-10
1.4385986328e+02 4.3336335075e-10 1.1945782851e-10 3.1390552224e-10
1.4392089844e+02 4.3208834299e-10 1.1887885015e-10 3.1320949285e-10
1.4398193359e+02 4.3055563318e-10 1.1803978534e-10 3.1251584784e-10
1.4404296875e+02 4.2756534120e-10 1.1665089435e-10 3.1091444685e-10
1.4410400391e+02 4.2391587019e-10 1.1435798996e-10 3.0955788023e-10
1.4416503906e+02 4.2490497992e-10 1.1406546415e-10 3.1083951577e-10
1.4422607422e+02 4.2163637764e-10 1.1322495979e-10 3.0841141784e-10
1.4428710938e+02 4.1871106537e-10 1.1202039749e-10 3.0669066788e-10
1.4434814453e+02 4.1722377901e-10 1.1110186001e-10 3.0612191900e-10
1.4440917969e+02 4.1541327454e-10 1.1041496055e-10 3.0499831399e-10
1.4447021484e+02 4.1241134313e-10 1.0983056943e-10 3.0258077370e-10
1.4453125000e+02 4.1387862340e-10 1.1017655132e-10 3.0370207207e-10
1.4459228516e+02 4.1350396623e-10 1.1000345717e-10 3.0350050906e-10
1.4465332031e+02 4.1171442057e-10 1.1012733571e-10 3.0158708486e-10
1.4471435547e+02 4.1204523215e-10 1.1020292740e-10 3.0184230474e-10
1.4477539062e+02 4.0920926503e-10 1.0909989767e-10 3.0010936736e-10
1.4483642578e+02 4.0763684743e-10 1.0955598748e-10 2.9808085995e-10
1.4489746094e+02 4.0631531720e-10 1.0971855318e-10 2.9659676402e-10
1.4495849609e+02 4.0393603194e-10 1.0862391462e-10 2.9531211732e-10
1.4501953125e+02 3.9930175328e-10 1.0765138409e-10 2.9165036918e-10
1.4508056641e+02 3.9866600635e-10 1.0850346985e-10 2.9016253650e-10
1.4514160156e+02 3.9765042844e-10 1.0851655512e-10 2.8913387332e-10
1.4520263672e+02 3.9217820373e-10 1.0716089588e-10 2.8501730785e-10
1.4526367188e+02 3.8940287438e-10 1.0696968419e-10 2.8243319019e-10
1.4532470703e+02 3.8499655667e-10 1.0571202102e-10 2.7928453565e-10
1.4538574219e+02 3.8074325751e-10 1.0414645482e-10 2.7659680269e-10
1.4544677734e+02 3.7546085597e-10 1.0256233223e-10 2.7289852375e-10
1.4550781250e+02 3.7405886995e-10 1.0256222547e-10 2.7149664448e-10
1.4556884766e+02 3.6771763168e-10 1.0073485184e-10 2.6698277984e-10
1.4562988281e+02 3.6250165678e-10 9.8855372284e-11 2.6364628450e-10
1.4569091797e+02 3.5973840713e-10 9.8189251287e-11 2.6154915584e-10
1.4575195312e+02 3.5734319650e-10 9.7198906728e-11 2.6014428978e-10
1.4581298828e+02 3.5182530332e-10 9.5901701155e-11 2.5592360216e-10
1.4587402344e+02 3.4752407116e-10 9.5149681812e-11 2.5237438935e-10
1.4593505859e+02 3.4526207139e-10 9.5080026416e-11 2.5018204497e-10
1.4599609375e+02 3.4189315613e-10 9.4005174645e-11 2.4788798148e-10
1.4605712891e+02 3.4032146780e-10 9.3233830765e-11 2.4708763703e-10
1.4611816406e+02 3.3932706589e-10 9.3744630123e-11 2.4558243577e-10
1.4617919922e+02 3.3689859249e-10 9.3620973125e-11 2.4327761936e-10
1.4624023438e+02 3.3579362500e-10 9.3436956805e-11 2.4235666819e-10
1.4630126953e+02 3.3689823590e-10 9.3535207890e-11 2.4336302800e-10
1.4636230469e+02 3.3268756604e-10 9.2912829273e-11 2.3977473677e-10
1.4642333984e+02 3.3334836122e-10 9.3220465992e-11 2.4012789522e-10
1.4648437500e+02 3.3488896971e-10 9.3944145872e-11 2.4094482384e-10
1.4654541016e+02 3.3276412968e-10 9.3965527587e-11 2.3879860209e-10
1.4660644531e+02 3.3209029893e-10 9.4298443513e-11 2.3779185541e-10
1.4666748047e+02 3.3118646672e-10 9.3416567901e-11 2.3776989882e-10
1.4672851562e+02 3.3178561140e-10 9.3476317551e-11 2.3830929385e-10
1.4678955078e+02 3.3263076409e-10 9.4043013783e-11 2.3858775031e-10
1.4685058594e+02 3.3324553034e-10 9.4118352703e-11 2.3912717764e-10
1.4691162109e+02 3.3088865946e-10 9.2803168603e-11 2.3808549086e-10
1.4697265625e+02 3.3042281621e-10 9.2652955073e-11 2.3776986114e-10
1.4703369141e+02 3.3350632382e-10 9.3100106799e-11 2.4040621702e-10
1.4709472656e+02 3.3214467882e-10 9.1560436550e-11 2.4058424227e-10
1.4715576172e+02 3.3123877611e-10 9.0853290341e-11 2.4038548577e-10
1.4721679688e+02 3.3034959377e-10 9.0835095853e-11 2.3951449792e-10
1.4727783203e+02 3.2981958799e-10 8.9515753542e-11 2.4030383445e-10
1.4733886719e+02 3.2815618844e-10 8.8435311467e-11 2.3972087697e-10
1.4739990234e+02 3.2916454944e-10 8.8717465666e-11 2.4044708377e-10
1.4746093750e+02 3.2735745003e-10 8.8023934048e-11 2.3933351598e-10
1.4752197266e+02 3.2562550321e-10 8.7312025939e-11 2.3831347727e-10
1.4758300781e+02 3.2415460805e-10 8.6602124569e-11 2.3755248348e-10
1.4764404297e+02 3.2328575241e-10 8.6082569839e-11 2.3720318257e-10
1.4770507812e+02 3.2177476026e-10 8.5411644925e-11 2.3636311533e-10
1.4776611328e+02 3.2077461369e-10 8.5667690793e-11 2.3510692290e-10
1.4782714844e+02 3.2034121703e-10 8.6127709055e-11 2.3421350798e-10
1.4788818359e+02 3.1611540505e-10 8.4892263052e-11 2.3122314200e-10
1.4794921875e+02 3.1292717780e-10 8.3789985703e-11 2.2913719209e-10
1.4801025391e+02 3.1095555048e-10 8.3444633962e-11 2.2751091652e-10
1.4807128906e+02 3.1018309207e-10 8.4126421708e-11 2.2605667036e-10
1.4813232422e+02 3.0672991067e-10 8.3664281990e-11 2.2306562868e-10
1.4819335938e+02 3.0405043161e-10 8.2850973765e-11 2.2119945784e-10
1.4825439453e+02 3.0083961355e-10 8.2422851611e-11 2.1841676194e-10
1.4831542969e+02 2.9726072024e-10 8.1537529527e-11 2.1572319071e-10
1.4837646484e+02 2.9494503153e-10 8.1047417311e-11 2.1389761422e-10
1.4843750000e+02 2.9278139843e-10 8.0935791269e-11 2.1184560716e-10
1.4849853516e+02 2.9028253007e-10 8.0249235186e-11 2.1003329488e-10
1.4855957031e+02 2.8699507193e-10 7.8735290243e-11 2.0825978169e-10
1.4862060547e+02 2.8310069084e-10 7.7757252210e-11 2.0534343863e-10
1.4868164062e+02 2.8032500727e-10 7.7549523181e-11 2.0277548409e-10
1.4874267578e+02 2.7931136038e-10 7.7315606587e-11 2.0199575379e-10
1.4880371094e+02 2.7651852754e-10 7.6374629325e-11 2.0014389822e-10
1.4886474609e+02 2.7204338059e-10 7.5180950781e-11 1.9686242981e-10
1.4892578125e+02 2.7039977560e-10 7.5150259595e-11 1.9524951600e-10
1.4898681641e+02 2.6741748544e-10 7.4208251770e-11 1.9320923367e-10
1.4904785156e+02 2.6417460536e-10 7.3365776578e-11 1.9080882878e-10
1.4910888672e+02 2.6285935525e-10 7.2965245556e-11 1.8989410970e-10
1.4916992188e+02 2.6170714658e-10 7.2559068649e-11 1.8914807793e-10
1.4923095703e+02 2.5745157027e-10 7.1333719126e-11 1.8611785115e-10
1.4929199219e+02 2.5689492449e-10 7.1569719916e-11 1.8532520457e-10
1.4935302734e+02 2.5651104249e-10 7.1884954121e-11 1.8462608837e-10
1.4941406250e+02 2.5438366492e-10 7.1266714836e-11 1.8311695008e-10
1.4947509766e+02 2.5225184788e-10 7.0420459608e-11 1.8183138827e-10
1.4953613281e+02 2.5227447439e-10 7.0516743456e-11 1.8175773093e-10
1.4959716797e+02 2.5050213126e-10 6.9951084669e-11 1.8055104659e-10
1.4965820312e+02 2.4961112017e-10 6.9918372637e-11 1.7969274753e-10
1.4971923828e+02 2.5050029648e-10 7.0334033630e-11 1.8016626285e-10
1.4978027344e+02 2.4806801408e-10 6.9573176066e-11 1.7849483801e-10
1.4984130859e+02 2.4622656867e-10 6.8976235441e-11 1.7725033323e-10
1.4990234375e+02 2.4554812561e-10 6.8425620487e-11 1.7712250512e-10
1.4996337891e+02 2.4510835447e-10 6.8485395668e-11 1.7662295880e-10
1.5002441406e+02 2.4400595058e-10 6.8162621148e-11 1.7584332943e-10
1.5008544922e+02 2.4360375904e-10 6.7914108689e-11 1.7568965035e-10
1.5014648438e+02 2.4237521187e-10 6.7314545650e-11 1.7506066622e-10
1.5020751953e+02 2.3914282221e-10 6.6223914093e-11 1.7291890812e-10
1.5026855469e+02 2.3990782796e-10 6.6579051408e-11 1.7332877655e-10
1.5032958984e+02 2.4004638855e-10 6.6375876555e-11 1.7367051199e-10
1.5039062500e+02 2.3734413483e-10 6.5544539496e-11 1.7179959533e-10
1.5045166016e+02 2.3634481009e-10 6.4921320101e-11 1.7142348999e-10
1.5051269531e+02 2.3577459120e-10 6.4845490615e-11 1.7092910058e-10
1.5057373047e+02 2.3303514234e-10 6.4184156808e-11 1.6885098553e-10
1.5063476562e+02 2.3138843566e-10 6.3750125215e-11 1.6763831044e-10
1.5069580078e+02 2.3107691353e-10 6.3492222588e-11 1.6758469095e-10
1.5075683594e+02 2.2882317733e-10 6.3018223759e-11 1.6580495357e-10
1.5081787109e+02 2.2703741498e-10 6.2703309171e-11 1.6433410581e-10
1.5087890625e+02 2.2660159469e-10 6.2611659899e-11 1.6398993479e-10
1.5093994141e+02 2.2495911098e-10 6.2032418928e-11 1.6292669205e-10
1.5100097656e+02 2.2438131139e-10 6.2166404663e-11 1.6221490673e-10
1.5106201172e+02 2.2385195499e-10 6.1964990427e-11 1.6188696456e-10
1.5112304688e+02 2.2251944560e-10 6.1461945288e-11 1.6105750031e-10
1.5118408203e+02 2.2146184369e-10 6.1111426008e-11 1.6035041768e-10
1.5124511719e+02 2.2203808364e-10 6.1342624306e-11 1.6069545933e-10
1.5130615234e+02 2.2095463418e-10 6.1043072848e-11 1.5991156133e-10
1.5136718750e+02 2.1988078084e-10 6.0732577047e-11 1.5914820379e-10
1.5142822266e+02 2.1816956976e-10 6.0198793463e-11 1.5797077630e-10
1.5148925781e+02 2.1753147747e-10 5.9870728610e-11 1.5766074886e-10
1.5155029297e+02 2.1723705436e-10 5.9803468597e-11 1.5743358576e-10
1.5161132812e+02 2.1803136676e-10 6.0123948865e-11 1.5790741789e-10
1.5167236328e+02 2.1778043591e-10 6.0087808444e-11 1.5769262746e-10
1.5173339844e+02 2.1554663481e-10 5.9467864468e-11 1.5607877034e-10
1.5179443359e+02 2.1549204518e-10 5.9404503899e-11 1.5608754128e-10
1.5185546875e+02 2.1503848722e-10 5.9260783733e-11 1.5577770348e-10
1.5191650391e+02 2.1422060960e-10 5.9167134964e-11 1.5505347464e-10
1.5197753906e+02 2.1353001979e-10 5.8971210257e-11 1.5455880953e-10
1.5203857422e+02 2.1460454982e-10 5.9419691675e-11 1.5518485815e-10
1.5209960938e+02 2.1226663654e-10 5.8815388158e-11 1.5345124838e-10
1.5216064453e+02 2.1163177758e-10 5.8506379791e-11 1.5312539779e-10
1.5222167969e+02 2.1233061824e-10 5.8977846189e-11 1.5335277205e-10
1.5228271484e+02 2.1243238151e-10 5.9065396012e-11 1.5336698550e-10
1.5234375000e+02 2.1226489934e-10 5.8933126298e-11 1.5333177304e-10
1.5240478516e+02 2.1168757133e-10 5.8845825777e-11 1.5284174556e-10
1.5246582031e+02 2.1042296432e-10 5.8555570618e-11 1.5186739371e-10
1.5252685547e+02 2.1104256468e-10 5.8777555457e-11 1.5226500922e-10
1.5258789062e+02 2.1186364554e-10 5.9135237540e-11 1.5272840800e-10
1.5264892578e+02 2.1055495437e-10 5.9002285136e-11 1.5155266924e-10
1.5270996094e+02 2.0991640861e-10 5.8405059868e-11 1.5151134874e-10
1.5277099609e+02 2.0902081748e-10 5.7999481377e-11 1.5102133611e-10
1.5283203125e+02 2.0837570178e-10 5.7835440832e-11 1.5054026095e-10
1.5289306641e+02 2.0739871787e-10 5.7887237136e-11 1.4951148073e-10
1.5295410156e+02 2.0742547850e-10 5.7845012522e-11 1.4958046598e-10
1.5301513672e+02 2.0599578291e-10 5.7286791620e-11 1.4870899129e-10
1.5307617188e+02 2.0530659300e-10 5.6827701479e-11 1.4847889152e-10
1.5313720703e+02 2.0534446440e-10 5.6740410083e-11 1.4860405432e-10
1.5319824219e+02 2.0508778604e-10 5.6744556566e-11 1.4834322947e-10
1.5325927734e+02 2.0493871120e-10 5.7041647579e-11 1.4789706362e-10
1.5332031250e+02 2.0346409185e-10 5.6542301640e-11 1.4692179021e-10
1.5338134766e+02 2.0397095497e-10 5.6942597817e-11 1.4702835715e-10
1.5344238281e+02 2.0237599404e-10 5.6544818745e-11 1.4583117530e-10
1.5350341797e+02 2.0202853584e-10 5.6519321966e-11 1.4550921388e-10
1.5356445312e+02 2.0240463084e-10 5.6833424633e-11 1.4557120620e-10
1.5362548828e+02 2.0017810974e-10 5.6365483557e-11 1.4381262619e-10
1.5368652344e+02 1.9949851953e-10 5.6024198588e-11 1.4347432094e-10
1.5374755859e+02 1.9854419218e-10 5.5803339737e-11 1.4274085244e-10
1.5380859375e+02 1.9734985105e-10 5.5473601428e-11 1.4187624963e-10
1.5386962891e+02 1.9628380036e-10 5.5292033091e-11 1.4099176727e-10
1.5393066406e+02 1.9718979178e-10 5.5717034270e-11 1.4147275751e-10
1.5399169922e+02 1.9570368250e-10 5.5419799251e-11 1.4028388325e-10
1.5405273438e+02 1.9441976964e-10 5.4954072940e-11 1.3946569670e-10
1.5411376953e+02 1.9398063038e-10 5.4658308501e-11 1.3932232188e-10
1.5417480469e+02 1.9319564597e-10 5.4631147057e-11 1.3856449892e-10
1.5423583984e+02 1.9103310027e-10 5.4063277773e-11 1.3696982250e-10
1.5429687500e+02 1.9027265684e-10 5.3745329675e-11 1.3652732716e-10
1.5435791016e+02 1.8951595207e-10 5.3397064410e-11 1.3611888766e-10
1.5441894531e+02 1.8600965571e-10 5.1963982601e-11 1.3404567311e-10
1.5447998047e+02 1.8620575721e-10 5.2119552589e-11 1.3408620462e-10
1.5454101562e+02 1.8652825161e-10 5.2200280063e-11 1.3432797155e-10
1.5460205078e+02 1.8494305169e-10 5.1558644535e-11 1.3338440716e-10
1.5466308594e+02 1.8365750906e-10 5.1066664030e-11 1.3259084503e-10
1.5472412109e+02 1.8304994882e-10 5.0805067523e-11 1.3224488130e-10
1.5478515625e+02 1.8116376647e-10 5.0282542950e-11 1.3088122352e-10
1.5484619141e+02 1.8066044186e-10 5.0393907457e-11 1.3026653440e-10
1.5490722656e+02 1.8019381847e-10 5.0144742670e-11 1.3004907579e-10
1.5496826172e+02 1.7837718098e-10 4.9576951433e-11 1.2880022954e-10
1.5502929688e+02 1.7631440223e-10 4.8696936010e-11 1.2761746622e-10
1.5509033203e+02 1.7615306545e-10 4.8756457442e-11 1.2739660801e-10
1.5515136719e+02 1.7630885232e-10 4.9003474259e-11 1.2730537806e-10
1.5521240234e+02 1.7506696497e-10 4.8701231080e-11 1.2636573389e-10
1.5527343750e+02 1.7415427876e-10 4.8200289211e-11 1.2595398955e-10
1.5533447266e+02 1.7367528621e-10 4.7967805945e-11 1.2570748027e-10
1.5539550781e+02 1.7268858459e-10 4.8013823388e-11 1.2467476120e-10
1.5545654297e+02 1.7314859410e-10 4.8443627288e-11 1.2470496681e-10
1.5551757812e+02 1.7214816213e-10 4.8297434670e-11 1.2385072746e-10
1.5557861328e+02 1.7033988661e-10 4.7612089221e-11 1.2272779739e-10
1.5563964844e+02 1.6900405753e-10 4.7184193412e-11 1.2181986412e-10
1.5570068359e+02 1.6843786388e-10 4.6820349829e-11 1.2161751405e-10
1.5576171875e+02 1.6706477998e-10 4.6563940231e-11 1.2050083975e-10
1.5582275391e+02 1.6589143119e-10 4.6398031601e-11 1.1949339959e-10
1.5588378906e+02 1.6425940213e-10 4.6065614960e-11 1.1819378717e-10
1.5594482422e+02 1.6184363134e-10 4.5266740506e-11 1.1657689084e-10
1.5600585938e+02 1.6012367849e-10 4.4794424899e-11 1.1532925359e-10
1.5606689453e+02 1.6005716925e-10 4.4901785250e-11 1.1515538400e-10
1.5612792969e+02 1.5801385093e-10 4.4306786895e-11 1.1370706403e-10
1.5618896484e+02 1.5587174748e-10 4.3649654489e-11 1.1222209299e-10
1.5625000000e+02 1.5381137643e-10 4.2928595291e-11 1.1088278114e-10
1.5631103516e+02 1.5188306333e-10 4.2164606922e-11 1.0971845641e-10
1.5637207031e+02 1.5037056710e-10 4.1751893386e-11 1.0861867372e-10
1.5643310547e+02 1.4927961615e-10 4.1667902475e-11 1.0761171368e-10
1.5649414062e+02 1.4735647093e-10 4.1237869449e-11 1.0611860148e-10
1.5655517578e+02 1.4520106998e-10 4.0584351192e-11 1.0461671879e-10
1.5661621094e+02 1.4341385989e-10 4.0102288607e-11 1.0331157128e-10
1.5667724609e+02 1.4194650038e-10 3.9929552192e-11 1.0201694819e-10
1.5673828125e+02 1.4129154886e-10 3.9567767449e-11 1.0172378141e-10
1.5679931641e+02 1.4022764805e-10 3.9337773653e-11 1.0088987440e-10
1.5686035156e+02 1.3902003553e-10 3.9291358566e-11 9.9728676967e-11
1.5692138672e+02 1.3610071752e-10 3.8284540036e-11 9.7816177482e-11
1.5698242188e+02 1.3469860515e-10 3.7916179718e-11 9.6782425430e-11
1.5704345703e+02 1.3338166074e-10 3.7782566847e-11 9.5599093896e-11
1.5710449219e+02 1.3224693436e-10 3.7526972749e-11 9.4719961615e-11
1.5716552734e+02 1.3185471017e-10 3.7496507151e-11 9.4358203019e-11
1.5722656250e+02 1.3055373413e-10 3.7049338264e-11 9.3504395866e-11
1.5728759766e+02 1.2907725038e-10 3.6669510283e-11 9.2407740102e-11
1.5734863281e+02 1.2804601639e-10 3.6406432096e-11 9.1639584294e-11
1.5740966797e+02 1.2746849859e-10 3.6178951152e-11 9.1289547440e-11
1.5747070312e+02 1.2599967193e-10 3.5687131673e-11 9.0312540258e-11
1.5753173828e+02 1.2586738466e-10 3.5770094531e-11 9.0097290128e-11
1.5759277344e+02 1.2518738533e-10 3.5562341542e-11 8.9625043790e-11
1.5765380859e+02 1.2389614343e-10 3.5094812538e-11 8.8801330894e-11
1.5771484375e+02 1.2366129927e-10 3.5114288192e-11 8.8547011079e-11
1.5777587891e+02 1.2385441391e-10 3.5006677346e-11 8.8847736564e-11
1.5783691406e+02 1.2294489455e-10 3.4528123458e-11 8.8416771093e-11
1.5789794922e+02 1.2262188248e-10 3.4357489970e-11 8.8264392507e-11
1.5795898438e+02 1.2242519163e-10 3.4293707776e-11 8.8131483851e-11
1.5802001953e+02 1.2302480858e-10 3.4338321647e-11 8.8686486938e-11
1.5808105469e+02 1.2293796298e-10 3.4359114931e-11 8.8578848048e-11
1.5814208984e+02 1.2348285639e-10 3.4535208267e-11 8.8947648125e-11
1.5820312500e+02 1.2287668908e-10 3.4232647352e-11 8.8644041726e-11
1.5826416016e+02 1.2334377779e-10 3.4323293878e-11 8.9020483914e-11
1.5832519531e+02 1.2396699813e-10 3.4553149799e-11 8.9413848332e-11
1.5838623047e+02 1.2494298586e-10 3.4679836399e-11 9.0263149459e-11
1.5844726562e+02 1.2407292233e-10 3.4414449692e-11 8.9658472636e-11
1.5850830078e+02 1.2496437925e-10 3.4675484557e-11 9.0288894693e-11
1.5856933594e+02 1.2509256704e-10 3.4505707788e-11 9.0586859251e-11
1.5863037109e+02 1.2469327147e-10 3.4653424679e-11 9.0039846789e-11
1.5869140625e+02 1.2540463167e-10 3.4963488717e-11 9.0441142952e-11
1.5875244141e+02 1.2551885180e-10 3.5134754876e-11 9.0384096928e-11
1.5881347656e+02 1.2503766445e-10 3.4996126985e-11 9.0041537461e-11
1.5887451172e+02 1.2401345206e-10 3.4671405692e-11 8.9342046369e-11
1.5893554688e+02 1.2423808028e-10 3.4755223927e-11 8.9482856353e-11
1.5899658203e+02 1.2417732474e-10 3.4884876370e-11 8.9292448367e-11
1.5905761719e+02 1.2436355604e-10 3.4953817350e-11 8.9409738691e-11
1.5911865234e+02 1.2432512095e-10 3.4862209732e-11 8.9462911218e-11
1.5917968750e+02 1.2358620718e-10 3.4604303391e-11 8.8981903791e-11
1.5924072266e+02 1.2247007516e-10 3.4175462945e-11 8.8294612216e-11
1.5930175781e+02 1.2325876973e-10 3.4315381056e-11 8.8943388671e-11
1.5936279297e+02 1.2340764830e-10 3.4432066375e-11 8.8975581921e-11
1.5942382812e+02 1.2209711996e-10 3.3968471211e-11 8.8128648749e-11
1.5948486328e+02 1.2230322443e-10 3.3883281025e-11 8.8419943406e-11
1.5954589844e+02 1.2229381460e-10 3.3986078320e-11 8.8307736277e-11
1.5960693359e+02 1.2186882984e-10 3.3921482825e-11 8.7947347019e-11
1.5966796875e+02 1.2278064713e-10 3.4386046865e-11 8.8394600262e-11
1.5972900391e+02 1.2248031808e-10 3.4192290099e-11 8.8288027982e-11
1.5979003906e+02 1.2243420960e-10 3.3973679878e-11 8.8460529720e-11
1.5985107422e+02 1.2216549394e-10 3.3837188485e-11 8.8328305458e-11
1.5991210938e+02 1.2226705372e-10 3.3990903087e-11 8.8276150636e-11
1.5997314453e+02 1.2291010927e-10 3.4288811693e-11 8.8621297578e-11
1.6003417969e+02 1.2284026579e-10 3.4593685486e-11 8.8246580304e-11
1.6009521484e+02 1.2270701467e-10 3.4505259724e-11 8.8201754948e-11
1.6015625000e+02 1.2263276379e-10 3.4227844136e-11 8.8404919651e-11
1.6021728516e+02 1.2251170994e-10 3.4188108609e-11 8.8323601332e-11
1.6027832031e+02 1.2322187821e-10 3.4428205983e-11 8.8793672224e-11
1.6033935547e+02 1.2317633960e-10 3.4487715557e-11 8.8688624048e-11
1.6040039062e+02 1.2254591231e-10 3.4511157167e-11 8.8034755140e-11
1.6046142578e+02 1.2208294196e-10 3.4216765520e-11 8.7866176442e-11
1.6052246094e+02 1.2172317565e-10 3.3882688947e-11 8.7840486699e-11
1.6058349609e+02 1.2209945879e-10 3.4064042932e-11 8.8035415854e-11
1.6064453125e+02 1.2174480775e-10 3.4009621513e-11 8.7735186237e-11
1.6070556641e+02 1.2247577767e-10 3.4307903447e-11 8.8167874219e-11
1.6076660156e+02 1.2170954214e-10 3.4277313756e-11 8.7432228382e-11
1.6082763672e+02 1.2159079540e-10 3.4126146530e-11 8.7464648873e-11
1.6088867188e+02 1.2162303512e-10 3.4027586404e-11 8.7595448712e-11
1.6094970703e+02 1.2141594651e-10 3.4023026779e-11 8.7392919734e-11
1.6101074219e+02 1.2092183682e-10 3.3799317417e-11 8.7122519399e-11
1.6107177734e+02 1.2016737714e-10 3.3446637791e-11 8.6720739351e-11
1.6113281250e+02 1.1948260801e-10 3.3192194501e-11 8.6290413508e-11
1.6119384766e+02 1.1938132071e-10 3.3098829840e-11 8.6282490865e-11
1.6125488281e+02 1.1961228787e-10 3.3386293894e-11 8.6225993973e-11
1.6131591797e+02 1.1923534044e-10 3.3385670440e-11 8.5849669996e-11
1.6137695312e+02 1.1906268024e-10 3.3018176026e-11 8.6044504211e-11
1.6143798828e+02 1.1789879757e-10 3.2538000244e-11 8.5360797331e-11
1.6149902344e+02 1.1731279477e-10 3.2348814955e-11 8.4963979814e-11
1.6156005859e+02 1.1693050257e-10 3.2114378606e-11 8.4816123963e-11
1.6162109375e+02 1.1696631131e-10 3.2189287256e-11 8.4777024059e-11
1.6168212891e+02 1.1580861555e-10 3.1985126932e-11 8.3823488617e-11
1.6174316406e+02 1.1513552499e-10 3.1916457972e-11 8.3219067022e-11
1.6180419922e+02 1.1494133463e-10 3.2023829851e-11 8.2917504777e-11
1.6186523438e+02 1.1421573271e-10 3.1896674644e-11 8.2319058068e-11
1.6192626953e+02 1.1361630709e-10 3.1757990767e-11 8.1858316326e-11
1.6198730469e+02 1.1291616855e-10 3.1760939350e-11 8.1155229202e-11
1.6204833984e+02 1.1167469061e-10 3.1418004808e-11 8.0256685806e-11
1.6210937500e+02 1.1055049654e-10 3.1172219858e-11 7.9378276680e-11
1.6217041016e+02 1.1047660974e-10 3.1406148559e-11 7.9070461182e-11
1.6223144531e+02 1.0917146160e-10 3.1112898517e-11 7.8058563085e-11
1.6229248047e+02 1.0805626452e-10 3.0752974828e-11 7.7303289690e-11
