# freq_THz  G_total_s  G_Ga_s  G_S_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
9.1552734375e+00 1.1529699316e+00 4.0064578562e-01 7.5232414597e-01
9.2163085938e+00 1.1337445278e+00 3.8902620640e-01 7.4471832137e-01
9.2773437500e+00 1.1375865022e+00 3.8729066019e-01 7.5029584197e-01
9.3383789062e+00 1.1512448820e+00 3.9076066702e-01 7.6048421497e-01
9.3994140625e+00 1.1571090094e+00 3.9321325484e-01 7.6389575455e-01
9.4604492188e+00 1.1385956043e+00 3.8823282258e-01 7.5036278170e-01
9.5214843750e+00 1.0868339797e+00 3.7136204818e-01 7.1547193154e-01
9.5825195312e+00 1.0034581064e+00 3.4154198797e-01 6.6191611840e-01
9.6435546875e+00 9.0075027959e-01 3.0190512658e-01 5.9884515301e-01
9.7045898438e+00 8.0001061385e-01 2.5960469643e-01 5.4040591741e-01
9.7656250000e+00 7.2482363729e-01 2.2337928287e-01 5.0144435442e-01
9.8266601562e+00 6.9030747861e-01 1.9951645365e-01 4.9079102496e-01
9.8876953125e+00 6.9677487386e-01 1.8934914415e-01 5.0742572970e-01
9.9487304688e+00 7.3286319617e-01 1.9009196910e-01 5.4277122708e-01
1.0009765625e+01 7.8369344990e-01 1.9751228074e-01 5.8618116916e-01
1.0070800781e+01 8.3730544684e-01 2.0807685052e-01 6.2922859632e-01
1.0131835938e+01 8.8664902116e-01 2.1959351043e-01 6.6705551073e-01
1.0192871094e+01 9.2827625659e-01 2.3073753165e-01 6.9753872495e-01
1.0253906250e+01 9.6109068670e-01 2.4058711820e-01 7.2050356850e-01
1.0314941406e+01 9.8710520283e-01 2.4886894878e-01 7.3823625406e-01
1.0375976562e+01 1.0125131577e+00 2.5649669278e-01 7.5601646489e-01
1.0437011719e+01 1.0468248194e+00 2.6567185052e-01 7.8115296884e-01
1.0498046875e+01 1.1003034125e+00 2.7932313233e-01 8.2098028022e-01
1.0559082031e+01 1.1808003535e+00 3.0000883417e-01 8.8079151933e-01
1.0620117188e+01 1.2909212509e+00 3.2874876720e-01 9.6217248372e-01
1.0681152344e+01 1.4276284298e+00 3.6463409184e-01 1.0629943380e+00
1.0742187500e+01 1.5845843076e+00 4.0544638727e-01 1.1791379204e+00
1.0803222656e+01 1.7541007960e+00 4.4863394684e-01 1.3054668491e+00
1.0864257812e+01 1.9267373852e+00 4.9196394124e-01 1.4347734439e+00
1.0925292969e+01 2.0892583278e+00 5.3330774353e-01 1.5559505843e+00
1.0986328125e+01 2.2240595824e+00 5.6987369959e-01 1.6541858828e+00
1.1047363281e+01 2.3149871869e+00 5.9862441288e-01 1.7163627740e+00
1.1108398438e+01 2.3573925187e+00 6.1827018992e-01 1.7391223287e+00
1.1169433594e+01 2.3599451373e+00 6.2996445975e-01 1.7299806775e+00
1.1230468750e+01 2.3346717768e+00 6.3536611838e-01 1.6993056585e+00
1.1291503906e+01 2.2885498532e+00 6.3501934498e-01 1.6535305082e+00
1.1352539062e+01 2.2235439293e+00 6.2860862365e-01 1.5949353056e+00
1.1413574219e+01 2.1390485353e+00 6.1555330405e-01 1.5234952313e+00
1.1474609375e+01 2.0347200866e+00 5.9562234721e-01 1.4390977394e+00
1.1535644531e+01 1.9136631758e+00 5.6964865703e-01 1.3440145187e+00
1.1596679688e+01 1.7805405191e+00 5.3884229200e-01 1.2416982271e+00
1.1657714844e+01 1.6364553183e+00 5.0331391882e-01 1.1331413995e+00
1.1718750000e+01 1.4809258235e+00 4.6278378338e-01 1.0181420401e+00
1.1779785156e+01 1.3187675322e+00 4.1867199110e-01 9.0009554109e-01
1.1840820312e+01 1.1586595470e+00 3.7355404134e-01 7.8510550562e-01
1.1901855469e+01 1.0040201995e+00 3.2828364711e-01 6.7573655239e-01
1.1962890625e+01 8.5060161468e-01 2.8134713102e-01 5.6925448366e-01
1.2023925781e+01 6.9510514043e-01 2.3180675082e-01 4.6329838960e-01
1.2084960938e+01 5.4336608511e-01 1.8204697881e-01 3.6131910629e-01
1.2145996094e+01 4.0835365107e-01 1.3699971633e-01 2.7135393474e-01
1.2207031250e+01 3.0118822872e-01 1.0092746437e-01 2.0026076435e-01
1.2268066406e+01 2.2469016397e-01 7.5110492148e-02 1.4957967182e-01
1.2329101562e+01 1.7394207331e-01 5.8030351307e-02 1.1591172200e-01
1.2390136719e+01 1.4097600237e-01 4.7022535031e-02 9.3953467343e-02
1.2451171875e+01 1.1886039314e-01 3.9725453172e-02 7.9134939969e-02
1.2512207031e+01 1.0311763779e-01 3.4595862566e-02 6.8521775223e-02
1.2573242188e+01 9.1261497500e-02 3.0768699490e-02 6.0492798010e-02
1.2634277344e+01 8.1940924270e-02 2.7777033167e-02 5.4163891103e-02
1.2695312500e+01 7.4356533331e-02 2.5353766587e-02 4.9002766743e-02
1.2756347656e+01 6.7986824162e-02 2.3327974404e-02 4.4658849758e-02
1.2817382812e+01 6.2514875786e-02 2.1592334166e-02 4.0922541620e-02
1.2878417969e+01 5.7794268796e-02 2.0094917027e-02 3.7699351769e-02
1.2939453125e+01 5.3748847439e-02 1.8811394660e-02 3.4937452780e-02
1.3000488281e+01 5.0258672129e-02 1.7705233394e-02 3.2553438735e-02
1.3061523438e+01 4.7160266650e-02 1.6722891533e-02 3.0437375116e-02
1.3122558594e+01 4.4344224319e-02 1.5826809554e-02 2.8517414764e-02
1.3183593750e+01 4.1793043288e-02 1.5011957541e-02 2.6781085747e-02
1.3244628906e+01 3.9516107495e-02 1.4285516081e-02 2.5230591414e-02
1.3305664062e+01 3.7490946085e-02 1.3643571234e-02 2.3847374850e-02
1.3366699219e+01 3.5666153665e-02 1.3067009691e-02 2.2599143974e-02
1.3427734375e+01 3.3985176151e-02 1.2531520480e-02 2.1453655671e-02
1.3488769531e+01 3.2408871478e-02 1.2022696393e-02 2.0386175086e-02
1.3549804688e+01 3.0932372151e-02 1.1543380261e-02 1.9388991890e-02
