# q_distance branch_1_THz branch_2_THz branch_3_THz branch_4_THz branch_5_THz branch_6_THz branch_7_THz branch_8_THz branch_9_THz branch_10_THz branch_11_THz branch_12_THz
1.174355493643259585e-01 2.030005338628682043e+00 2.713797008583632486e+00 2.838430896475198306e+00 3.322223776859650535e+00 4.465723956389345162e+00 5.302845051711807756e+00 7.982776861942782354e+00 8.419626860282875214e+00 1.018927919161923334e+01 1.055171448892241237e+01 1.081554631624813290e+01 1.137026861384807930e+01
1.189411333305352703e-01 2.052194136948602754e+00 2.712919605047380056e+00 2.856205516824754653e+00 3.337531908529831615e+00 4.481745508937498457e+00 5.318973291454482499e+00 8.001831174099626409e+00 8.437076762142451614e+00 1.016425860022970795e+01 1.052219319290935573e+01 1.080811360888878880e+01 1.136316670643131488e+01
1.204467172967445820e-01 2.073636372912150971e+00 2.712165716156119899e+00 2.873222582091945476e+00 3.352207685348872257e+00 4.496712036466838036e+00 5.333821102133108560e+00 8.021015849337921111e+00 8.455085140315992120e+00 1.013957623801704599e+01 1.049296165888010002e+01 1.080095744208880859e+01 1.135633041118306608e+01
1.219523012629538938e-01 2.094298447631284699e+00 2.711526641007938387e+00 2.889472848783047887e+00 3.366240189129249494e+00 4.510658396851686014e+00 5.347442198543171266e+00 8.040249271788821872e+00 8.473557659427726207e+00 1.011529330807126748e+01 1.046408813061585263e+01 1.079408703525560398e+01 1.134976838350613093e+01
1.234578852291632056e-01 2.114146944246575011e+00 2.710993425428029013e+00 2.904947378282233483e+00 3.379618930741945082e+00 4.523619970437180449e+00 5.359892719670079408e+00 8.059444717491230037e+00 8.492391396038939888e+00 1.009147544608570257e+01 1.043564712127622762e+01 1.078751130980772643e+01 1.134348899212256612e+01
1.249634691953725174e-01 2.133148759689667440e+00 2.710556937935322708e+00 2.919637555576847010e+00 3.392333862714155934e+00 4.535632358491999305e+00 5.371230609143510470e+00 8.078510450349396521e+00 8.511474848069982002e+00 1.006819286247991485e+01 1.040771989195749470e+01 1.078123886959154376e+01 1.133750030141679588e+01
1.264690531615818014e-01 2.151271245438275415e+00 2.710207947140464313e+00 2.933535107754757565e+00 3.404375391868722289e+00 4.546731085901803304e+00 5.381514983024860754e+00 8.097349874631520450e+00 8.530687975167813519e+00 1.004552042317613392e+01 1.038039490308081625e+01 1.077527798157014693e+01 1.133181005406442132e+01
1.279746371277911132e-01 2.168482356613747886e+00 2.709937200144688418e+00 2.946632122186084057e+00 3.415734391918486601e+00 4.556951310853024850e+00 5.390805494834521205e+00 8.115861764124085553e+00 8.549902291503711282e+00 1.002353764640745659e+01 1.035376820784804330e+01 1.076963655687196209e+01 1.132642565402227142e+01
1.294802210940004250e-01 2.184750808528931110e+00 2.709735501443415018e+00 2.958921064300014780e+00 3.426402215928471051e+00 4.566327543929948440e+00 5.399161706796918203e+00 8.133940592405339842e+00 8.568981044176119610e+00 1.000232858897630095e+01 1.032794374648529789e+01 1.076432213228854096e+01 1.132135414995629041e+01
1.309858050602097368e-01 2.200046239539942494e+00 2.709593791781380379e+00 2.970394794866342281e+00 3.436370708558942333e+00 4.574893378709962377e+00 5.406642475206462350e+00 8.151476992664594690e+00 8.587779523944188753e+00 9.981981591812788324e+00 1.030303348777508887e+01 1.075934185231169415e+01 1.131660221918442666e+01
1.324913890264190486e-01 2.214339378795917135e+00 2.709503226357533823e+00 2.981046586690995870e+00 3.445632218003122471e+00 4.582681235607054759e+00 5.413305356683097536e+00 8.168358378445313761e+00 8.606145569711095789e+00 9.962588852115322524e+00 1.027915735107968409e+01 1.075470245180073370e+01 1.131217615221166639e+01
1.339969729926283604e-01 2.227602217224496250e+00 2.709455251739010251e+00 2.990870140635442542e+00 3.454179607534758389e+00 4.589722120395304472e+00 5.419206040965937277e+00 8.184469757795636013e+00 8.623920342632747094e+00 9.944245788610706072e+00 1.025644282898079318e+01 1.075041023936995899e+01 1.130808183793355148e+01
1.355025569588376722e-01 2.239808179846957348e+00 2.709441680814112630e+00 2.999859600871050080e+00 3.462006266582760006e+00 4.596045398550169914e+00 5.424397814843906929e+00 8.199694771546948147e+00 8.640939457653749045e+00 9.927050168561498467e+00 1.023502422002823309e+01 1.074647108158518094e+01 1.130432474958336897e+01
1.370081409250469839e-01 2.250932297296881934e+00 2.709454765095907103e+00 3.008009569281668405e+00 3.469106121252778507e+00 4.601678586283501460e+00 5.428931060884964133e+00 8.213916980681792879e+00 8.657034566278152710e+00 9.911100971195219600e+00 1.021504137624446784e+01 1.074289038805611263e+01 1.130090993149585898e+01
1.385137248912562957e-01 2.260951374230188993e+00 2.709487263680589564e+00 3.015315118930653515e+00 3.475473644218931124e+00 4.606647158920826435e+00 5.432852793820734050e+00 8.227021416929565234e+00 8.672035479980905848e+00 9.896496973294846455e+00 1.019663787542453193e+01 1.073967309750824128e+01 1.129784198675792872e+01
1.400193088574656075e-01 2.269844152174257612e+00 2.709532508169423703e+00 3.021771806512437042e+00 3.481103863913015850e+00 4.610974377078639108e+00 5.436206236779967504e+00 8.238896394108602195e+00 8.685772903681613144e+00 9.883335059506560327e+00 1.017995854906057573e+01 1.073682366491420481e+01 1.129512506581320075e+01
1.415248928236749193e-01 2.277591464279442146e+00 2.709584462879635058e+00 3.027375683713303900e+00 3.485992372942946282e+00 4.614681130944260801e+00 5.439030439035775544e+00 8.249435555265870690e+00 8.698081808285774486e+00 9.871708282537126067e+00 1.016514633775022425e+01 1.073434604975987305e+01 1.129276285608328401e+01
1.430304767898842311e-01 2.284176379416682057e+00 2.709637779698610416e+00 3.032123307411592084e+00 3.490135335677669648e+00 4.617785802839364351e+00 5.441359936524324148e+00 8.258540103372286723e+00 8.708805407688720024e+00 9.861703725811691967e+00 1.015233850998588672e+01 1.073224370551498374e+01 1.129075857266399474e+01
1.445360607560935151e-01 2.289584333117147708e+00 2.709687846976828851e+00 3.036011748653693942e+00 3.493529494941541635e+00 4.620304148157297064e+00 5.443224456086321439e+00 8.266121133599591886e+00 8.717799620498823288e+00 9.853400250957848883e+00 1.014166236561574230e+01 1.073051957037185389e+01 1.128911495014940591e+01
1.460416447223028269e-01 2.293803242977398238e+00 2.709730831907772863e+00 3.039038600349162955e+00 3.496172177767560729e+00 4.622249194700509101e+00 5.444648664155954165e+00 8.272101956844036152e+00 8.724937798437531811e+00 9.846866240868129339e+00 1.013323064366622006e+01 1.072917605930894958e+01 1.128783423563090516e+01
1.475472286885121387e-01 2.296823606357723424e+00 2.709763715906940984e+00 3.041201983635834605e+00 3.498061300165757448e+00 4.623631160403468776e+00 5.445651960452425833e+00 8.276420282060104938e+00 8.730115408018855661e+00 9.842157471187276130e+00 1.012713694953661836e+01 1.072821505752830440e+01 1.128691818291188831e+01
1.490528126547214505e-01 2.298638578478505945e+00 2.709784322575893079e+00 3.042500552873875552e+00 3.499195370870385347e+00 4.624457389404473595e+00 5.446248317098772773e+00 8.279030114267838414e+00 8.733254281935538543e+00 9.839315253734383759e+00 1.012345158660620470e+01 1.072763791530790378e+01 1.128636804797209514e+01
1.505583966209307623e-01 2.299244029363476383e+00 2.709791337919733145e+00 3.042933499236517569e+00 3.499573494037246491e+00 4.624732306423132933e+00 5.446446163485171077e+00 8.279903229988466506e+00 8.734306034885277015e+00 9.838364990419751877e+00 1.012221819875201057e+01 1.072744544430129032e+01 1.128618458570853633e+01
1.505583966209307623e-01 2.299244029363476383e+00 2.709791337919733145e+00 3.042933499236517569e+00 3.499573494037246491e+00 4.624732306423132933e+00 5.446446163485171077e+00 8.279903229988466506e+00 8.734306034885277015e+00 9.838364990419751877e+00 1.012221819875201057e+01 1.072744544430129032e+01 1.128618458570853633e+01
1.514276460061265706e-01 2.299244822278557088e+00 2.709763551477695653e+00 3.043223473845727778e+00 3.499894644930979126e+00 4.624701703269947117e+00 5.446396708159855216e+00 8.279866180129763720e+00 8.734250317237483685e+00 9.838314375207961149e+00 1.012217046432451184e+01 1.072744207532698191e+01 1.128617910379360012e+01
1.522968953913223789e-01 2.299247275737539731e+00 2.709680241644307763e+00 3.044093009887539836e+00 3.500857703746850902e+00 4.624609922278510865e+00 5.446248354600378150e+00 8.279755061685092343e+00 8.734083209629210032e+00 9.838162568371885186e+00 1.012202728952402353e+01 1.072743195641005443e+01 1.128616265129479679e+01
1.531661447765181872e-01 2.299251613099659863e+00 2.709541556087370129e+00 3.045540945764117158e+00 3.502461490421147516e+00 4.624457048863242825e+00 5.446001140050559464e+00 8.279569968068337005e+00 8.733804848083796202e+00 9.837909686252098496e+00 1.012178875976868042e+01 1.072741505162979792e+01 1.128613520798956138e+01
1.540353941617139955e-01 2.299258204038891584e+00 2.709347738265114991e+00 3.047565351289926117e+00 3.504704043267778957e+00 4.624243225415066938e+00 5.445655126565004167e+00 8.279311055034451527e+00 8.733415459366762335e+00 9.837555922558642862e+00 1.012145501732900321e+01 1.072739130132254637e+01 1.128609674030523280e+01
1.549046435469098038e-01 2.299267560709586711e+00 2.709099123602484838e+00 3.050163536221542682e+00 3.507582626535952652e+00 4.623968651352169168e+00 5.445210400981393306e+00 8.278978540776741113e+00 8.732915361075436422e+00 9.837101548085783520e+00 1.012102626118896609e+01 1.072736062238696775e+01 1.128604720151584395e+01
1.557738929321056121e-01 2.299280332482189326e+00 2.708796134439618530e+00 3.053332061841824707e+00 3.511093740848135969e+00 4.623633583191748109e+00 5.444667074881617275e+00 8.278572706062343300e+00 8.732304961763736273e+00 9.836546910314780234e+00 1.012050274685254614e+01 1.072732290870937355e+01 1.128598653201688862e+01
1.566431423173014204e-01 2.299297299348525669e+00 2.708439274021235743e+00 3.057066755275012149e+00 3.515233136380316648e+00 4.623238334643565928e+00 5.444025284541663012e+00 8.278093894405165187e+00 8.731584761101515824e+00 9.835892432906909733e+00 1.011988478609691455e+01 1.072727803170721117e+01 1.128591465967683050e+01
1.575123917024972287e-01 2.299319364119090991e+00 2.708029119830019482e+00 3.061362726160508529e+00 3.519995828613644573e+00 4.622783276726193158e+00 5.443285190870168933e+00 8.277542512275189779e+00 8.730755350067513021e+00 9.835138615089331182e+00 1.011917274667366229e+01 1.072722584098804610e+01 1.128583150026431881e+01
1.583816410876930370e-01 2.299347543553566631e+00 2.707566316577393994e+00 3.066214385289438571e+00 3.525376116458206255e+00 4.622268837907196115e+00 5.442446979335533008e+00 8.276919029343003942e+00 8.729817411174916941e+00 9.834286030937224865e+00 1.011836705195976194e+01 1.072716616512109056e+01 1.128573695794969467e+01
1.592508904728888453e-01 2.299382958580273417e+00 2.707051569152743475e+00 3.071615464808283846e+00 3.531367602526521043e+00 4.621695504268531707e+00 5.441510859881368845e+00 8.276223978758119770e+00 8.728771718728170370e+00 9.833335328555939725e+00 1.011746818056034058e+01 1.072709881251766362e+01 1.128563092587897820e+01
1.601201398580846536e-01 2.299426823770216011e+00 2.706485635800826017e+00 3.077559039614327752e+00 3.537963215316375809e+00 4.621063819698884245e+00 5.440477066830254671e+00 8.275457957459304126e+00 8.727619139109529911e+00 9.832287229167553377e+00 1.011647666586552674e+01 1.072702357241661808e+01 1.128551328681848709e+01
1.609893892432804618e-01 2.299480436236578829e+00 2.705869321751662060e+00 3.084037549603497297e+00 3.545155233050616861e+00 4.620374386114607823e+00 5.439345858775483933e+00 8.274621626514967687e+00 8.726360631093552200e+00 9.831142526106633639e+00 1.011539309556397903e+01 1.072694021597029668e+01 1.128538391386791595e+01
1.618586386284762701e-01 2.299545164131121755e+00 2.705203473473829501e+00 3.091042822476791851e+00 3.552935308914765056e+00 4.619627863711432525e+00 5.438117518460733102e+00 8.273715711491398395e+00 8.724997246187474076e+00 9.829902083730523543e+00 1.011421811111604541e+01 1.072684849742611135e+01 1.128524267123955127e+01
1.627278880136720784e-01 2.299622434905304047e+00 2.704488973665558404e+00 3.098566096861284702e+00 3.561294497432062833e+00 4.618824971249121170e+00 5.436792352647366044e+00 8.272741002846251135e+00 8.723530128995202304e+00 9.828566836249855498e+00 1.011295240718965971e+01 1.072674815539868298e+01 1.128508941510091113e+01
1.635971373988678867e-01 2.299713723496468631e+00 2.703726737044048090e+00 3.106598045551193898e+00 3.570223281719213659e+00 4.617966486371476442e+00 5.435370691969155565e+00 8.271698356344456826e+00 8.721960517602120433e+00 9.827137786485355520e+00 1.011159673106242884e+01 1.072663891422694427e+01 1.128492399447831573e+01
1.644663867840636950e-01 2.299820540588641382e+00 2.702917706944934828e+00 3.115128798719581038e+00 3.579711601374057750e+00 4.617053245964521935e+00 5.433852890774287125e+00 8.270588693493392540e+00 8.720289743977929220e+00 9.825616004557437222e+00 1.011015188199369419e+01 1.072652048541045744e+01 1.128474625221809902e+01
1.653356361692595033e-01 2.299944421083834456e+00 2.702062852703437823e+00 3.124147966989929248e+00 3.589748880758223404e+00 4.616086146555579361e+00 5.432239326954300118e+00 8.269413001993775936e+00 8.718519234394081607e+00 9.824002626515266456e+00 1.010861871057035088e+01 1.072639256911893924e+01 1.128455602600271490e+01
1.662048855544553116e-01 2.300086912904479863e+00 2.701163167757973493e+00 3.133644664287790427e+00 3.600324057452733761e+00 4.615066144756444722e+00 5.430530401759853909e+00 8.268172336202434636e+00 8.716650509852122752e+00 9.822298852912403788e+00 1.010699811803083215e+01 1.072625485576886284e+01 1.128435314941822298e+01
1.670741349396511199e-01 2.300249566230326614e+00 2.700219668395290817e+00 3.143607530415474027e+00 3.611425610681838538e+00 4.613994257753890160e+00 5.428726539602980239e+00 8.266867817602680191e+00 8.714685186518918769e+00 9.820505947336217289e+00 1.010529105557158758e+01 1.072610702766061763e+01 1.128413745306991878e+01
1.679433843248469282e-01 2.300433923255844171e+00 2.699233393043448448e+00 3.154024753308173779e+00 3.623041589519311323e+00 4.612871563851024703e+00 5.426828187845758045e+00 8.265500635277613029e+00 8.712624976164114798e+00 9.818625234898583187e+00 1.010349852364070422e+01 1.072594876067002723e+01 1.128390876574257184e+01
1.688126337100427365e-01 2.300641508535975710e+00 2.698205402013750476e+00 3.164884090939415362e+00 3.635159640711652873e+00 4.611699203063104768e+00 5.424835816575051872e+00 8.264072046381302883e+00 8.710471686594930318e+00 9.816658100695491385e+00 1.010162157122370630e+01 1.072577972598749163e+01 1.128366691560159474e+01
1.696818830952385448e-01 2.300873819970973955e+00 2.697136777593481138e+00 3.176172892847688001e+00 3.647767035973163097e+00 4.610478377771705993e+00 5.422749918363355626e+00 8.262583376602320229e+00 8.708227222082781438e+00 9.814605988243332746e+00 1.009966129512651989e+01 1.072559959189836398e+01 1.128341173143160070e+01
1.705511324804343531e-01 2.301132320464122305e+00 2.696028624396618056e+00 3.187878121257053277e+00 3.660850698628339561e+00 4.609210353441127062e+00 5.420571008015408587e+00 8.261036020613573783e+00 8.705893583775646150e+00 9.812470397899732077e+00 1.009761883926096182e+01 1.072540802559792716e+01 1.128314304390837819e+01
1.714203818656301614e-01 2.301418430270865123e+00 2.694882069888178133e+00 3.199986371763055448e+00 3.674397229497188722e+00 4.607896459401202627e+00 5.418299622300684959e+00 8.259431442502018328e+00 8.703472870089674629e+00 9.810252885276891988e+00 1.009549539393831630e+01 1.072520469503458607e+01 1.128286068690064958e+01
1.722896312508259697e-01 2.301733520043704129e+00 2.693698265008027004e+00 3.212483893552696923e+00 3.688392931938158981e+00 4.606538089700582539e+00 5.415936319671649457e+00 8.257771176171180727e+00 8.700967277072827244e+00 9.807955059655428798e+00 1.009329219517668186e+01 1.072498927077474917e+01 1.128256449879753909e+01
1.731588806360217780e-01 2.302078904564983652e+00 2.692478384830973237e+00 3.225356609124538032e+00 3.702823835981480460e+00 4.605136704034801021e+00 5.413481679967840243e+00 8.256056825709016778e+00 8.698379098732722525e+00 9.805578582406724308e+00 1.009101052402798082e+01 1.072476142788321418e+01 1.128225432385795735e+01
1.740281300212175863e-01 2.302455837148806861e+00 2.691223629211041413e+00 3.238590133472730059e+00 3.717675721502449626e+00 4.603693828753242734e+00 5.410936304106041206e+00 8.254290065712913460e+00 8.695710727320257405e+00 9.803125165431827881e+00 1.008865170593073657e+01 1.072452084781279957e+01 1.128193001357798764e+01
1.748973794064133946e-01 2.302865504684651565e+00 2.689935223368179695e+00 3.252169792697565676e+00 3.732934140399503775e+00 4.602211057949093131e+00 5.408300813756672376e+00 8.252472641563169731e+00 8.692964653559723587e+00 9.800596569624905996e+00 1.008621711009485900e+01 1.072426722029721802e+01 1.128159142807210991e+01
1.757666287916092029e-01 2.303309023287953394e+00 2.688614418385197880e+00 3.266080642004820955e+00 3.748584437755570153e+00 4.600690054636380033e+00 5.405575851006940269e+00 8.250606369635738346e+00 8.690143466815600348e+00 9.797994603369172495e+00 1.008370814892484724e+01 1.072400024524136342e+01 1.128123843746462462e+01
1.766358781768050112e-01 2.303787434517556854e+00 2.687262491591074998e+00 3.280307483057492313e+00 3.764611771973569887e+00 4.599132552017605846e+00 5.402762078011264180e+00 8.248693137444140788e+00 8.687249855185177339e+00 9.795321121073305548e+00 1.008112627748799461e+01 1.072371963460334499e+01 1.128087092328704344e+01
1.775051275620008195e-01 2.304301702115965966e+00 2.685880746813929409e+00 3.294834880645765463e+00 3.781001133887513355e+00 4.597540354845473409e+00 5.399860176629755593e+00 8.246734903700119190e+00 8.684286605505628032e+00 9.792578021756073170e+00 1.007847299303429978e+01 1.072342511426275280e+01 1.128048877987772336e+01
1.783743769471966278e-01 2.304852709225987617e+00 2.684470514492892423e+00 3.309647178644811394e+00 3.797737364860023668e+00 4.595915340881468580e+00 5.396870848055896452e+00 8.244733698281807577e+00 8.681256603262998084e+00 9.789767247687130691e+00 1.007574983457499940e+01 1.072311642587005842e+01 1.128009191577977610e+01
1.792436263323924361e-01 2.305441256035937858e+00 2.683033151642918668e+00 3.324728515234364412e+00 3.814805173884828093e+00 4.594259462453362808e+00 5.393794812434491881e+00 8.242691622097334303e+00 8.678162832389880066e+00 9.786890783091473978e+00 1.007295838252664666e+01 1.072279332867194768e+01 1.127968025513336592e+01
1.801128757175882444e-01 2.306068057805831462e+00 2.681570041670432669e+00 3.340062837359980552e+00 3.832189153719697039e+00 4.592574748113006144e+00 5.390632808471763404e+00 8.240610846831476266e+00 8.675008374937632993e+00 9.783950652925373248e+00 1.007010025842797063e+01 1.072245560130794040e+01 1.127925373905875617e+01
1.809821251027840527e-01 2.306733743227498579e+00 2.680082594040579469e+00 3.355633914421708219e+00 3.849873796080393262e+00 4.590863304394408040e+00 5.387385593039446974e+00 8.238493614561992473e+00 8.671796410607866434e+00 9.780948921731152268e+00 1.006717712473669835e+01 1.072210304357364841e+01 1.127881232702607939e+01
1.818513744879798610e-01 2.307438853073427332e+00 2.678572243799065333e+00 3.371425351183200192e+00 3.867843505930979475e+00 4.589127317670863349e+00 5.384053940775463509e+00 8.236342237231571772e+00 8.668530216127205534e+00 9.777887692578293155e+00 1.006419068471375233e+01 1.072173547814639072e+01 1.127835599820847001e+01
1.827206238731756693e-01 2.308183839091404010e+00 2.677040450953010353e+00 3.387420599901469043e+00 3.886082614909089461e+00 4.587369056107958087e+00 5.380638643684132916e+00 8.234159095960887242e+00 8.665213164448068994e+00 9.774769106098164073e+00 1.006114268240228782e+01 1.072135275226903239e+01 1.127788475281464819e+01
1.835898732583714776e-01 2.308969063104564068e+00 2.675488699716506602e+00 3.403602971685415035e+00 3.904575393927384397e+00 4.585590871707157845e+00 5.377140510739556234e+00 8.231946640187167930e+00 8.661848723757341162e+00 9.771595339619574716e+00 1.005803490270914224e+01 1.072095473938819055e+01 1.127739861339760097e+01
1.844591226435672859e-01 2.309794796279843521e+00 2.673918497626979196e+00 3.419955647099483187e+00 3.923306064994499742e+00 4.583795202432088267e+00 5.373560367496629020e+00 8.229707386612474806e+00 8.658440456273803321e+00 9.768368606412256128e+00 1.005486917159642246e+01 1.072054134074314291e+01 1.127689762613572633e+01
1.853283720287630942e-01 2.310661218530917438e+00 2.672331374538960524e+00 3.436461686037243890e+00 3.942258812299652693e+00 4.581984574406202881e+00 5.369899055714779657e+00 8.227443917944741614e+00 8.654992016813970679e+00 9.765091155045173110e+00 1.005164735639084483e+01 1.072011248690198926e+01 1.127638186208324811e+01
1.861976214139589025e-01 2.311568418025281346e+00 2.670728881501969187e+00 3.453104036898758000e+00 3.961417792605944843e+00 4.580161604166704592e+00 5.366157433000707577e+00 8.225158881414385448e+00 8.651507151105187532e+00 9.761765268866573919e+00 1.004837136621871707e+01 1.071966813924186468e+01 1.127585141838628857e+01
1.870668707991547108e-01 2.312516390768639241e+00 2.669112589529151425e+00 3.469865545114799055e+00 3.980767144997228169e+00 4.578329000954986405e+00 5.362336372477567892e+00 8.222854987048501485e+00 8.647989693823552315e+00 9.758393265612463452e+00 1.004504315257441149e+01 1.071920829137012632e+01 1.127530641946170142e+01
1.879361201843505191e-01 2.313505040243148958e+00 2.667484088263168296e+00 3.486728961070842736e+00 4.000291000022896171e+00 4.576489569018059811e+00 5.358436762489154681e+00 8.220535005684102003e+00 8.644443566333416484e+00 9.754977497149980081e+00 1.004166471003010308e+01 1.071873297048370155e+01 1.127474701813522628e+01
1.888053695695463274e-01 2.314534177079707877e+00 2.665844984545730156e+00 3.503676947494248850e+00 4.019973488283985930e+00 4.574646209889003501e+00 5.354459506349601661e+00 8.218201766701470845e+00 8.640872774104156662e+00 9.751520349362220230e+00 1.003823807709475702e+01 1.071824223866392245e+01 1.127417339673610108e+01
1.896746189547421357e-01 2.315603518747333833e+00 2.664196900896714126e+00 3.520692086379028751e+00 4.039798748502374970e+00 4.572801924606522128e+00 5.350405522150487592e+00 8.215858155458150236e+00 8.637281403778953148e+00 9.748024242180575172e+00 1.003476533723015329e+01 1.071773619410434186e+01 1.127358576814511970e+01
1.905438683399379440e-01 2.316712689246273715e+00 2.662541473908793588e+00 3.537756885534853346e+00 4.059750935112817594e+00 4.570959815824577888e+00 5.346275742639840622e+00 8.213507110403760691e+00 8.633673619869478344e+00 9.744491629770713814e+00 1.003124862003173767e+01 1.071721497226919162e+01 1.127298437679319143e+01
1.914131177251337523e-01 2.317861218794066591e+00 2.660880352563071316e+00 3.554853784859905108e+00 4.079814225414954976e+00 4.569123089752289424e+00 5.342071115189665598e+00 8.211151619855685979e+00 8.630053661049620572e+00 9.740925000878023710e+00 1.002769010258217897e+01 1.071667874698035483e+01 1.127236949960775192e+01
1.922823671103295606e-01 2.319048543496573078e+00 2.659215196471054199e+00 3.571965162451637532e+00 4.099972826319262076e+00 4.567295057851923801e+00 5.337792601871679921e+00 8.208794718415292735e+00 8.626425836020535698e+00 9.737326879338011665e+00 1.002409201098505598e+01 1.071612773143071351e+01 1.127174144690425095e+01
1.931516164955253689e-01 2.320274004998700068e+00 2.657547674048143627e+00 3.589073340685406510e+00 4.120210980717048166e+00 4.565479138208343279e+00 5.333441179664392351e+00 8.206439483004514202e+00 8.622794518918952988e+00 9.733699824757104935e+00 1.002045662208633026e+01 1.071556217912207565e+01 1.127110056322021059e+01
1.940208658807211772e-01 2.321536850111432848e+00 2.655879460623514543e+00 3.606160592408342414e+00 4.140512973500064753e+00 4.563678856466883538e+00 5.329017840818469409e+00 8.204089028502663083e+00 8.619164144239984893e+00 9.730046433368718439e+00 1.001678626539084149e+01 1.071498238472581832e+01 1.127044722808932775e+01
1.948901152659169855e-01 2.322836230414371705e+00 2.654212236491264143e+00 3.623209147415284548e+00 4.160863137249821264e+00 4.561897846217841668e+00 5.324523593412096467e+00 8.201746502963453977e+00 8.615539201245534073e+00 9.726369339069339759e+00 1.001308332518082267e+01 1.071438868486462503e+01 1.126978185675329058e+01
1.957593646511127938e-01 2.324171201834348555e+00 2.652547684907504699e+00 3.640201199395060261e+00 4.181245857610531580e+00 4.560139848684665154e+00 5.319959462133485140e+00 8.199415082392942367e+00 8.611924227829247158e+00 9.722671214638868520e+00 1.000935024284328634e+01 1.071378145881375410e+01 1.126910490080900473e+01
1.966286140363086021e-01 2.325540724202882714e+00 2.650887490038109640e+00 3.657118913558701223e+00 4.201645578351900667e+00 4.558408711549139625e+00 5.315326489333953575e+00 8.197097965069419345e+00 8.608323803809161845e+00 9.718954773149008020e+00 1.000558951941257746e+01 1.071316112912039209e+01 1.126841684878914585e+01
1.974978634215044104e-01 2.326943660796044089e+00 2.649233334861598621e+00 3.673944435187013635e+00 4.222046806119392315e+00 4.556708386720839776e+00 5.310625736402534436e+00 8.194798365387228500e+00 8.604742543619366302e+00 9.715222769563045091e+00 1.000180371833409865e+01 1.071252816213980452e+01 1.126771822667388179e+01
1.983671128067002187e-01 2.328378777862350368e+00 2.647586899031926233e+00 3.690659899362526808e+00 4.242434114859274352e+00 4.555042926829367289e+00 5.305858285521902751e+00 8.192519507207654428e+00 8.601185088372881538e+00 9.711478002529752018e+00 9.997995468454593748e+00 1.071188306848693195e+01 1.126700959833193849e+01
1.992363621918960270e-01 2.329844744144836444e+00 2.645949856705707592e+00 3.707247442180385821e+00 4.262792149893672722e+00 4.553416480187236104e+00 5.301025241875731986e+00 8.190264616701181666e+00 8.597656097268780329e+00 9.707723316373492395e+00 9.994167467243858738e+00 1.071122640340242249e+01 1.126629156588916558e+01
2.001056115770918353e-01 2.331340130404697231e+00 2.644323874338606384e+00 3.723689213763580863e+00 4.283105631606702879e+00 4.551833283938769625e+00 5.296127736389772522e+00 8.188036914667060628e+00 8.594160238317902767e+00 9.703961603281854309e+00 9.990322484251878521e+00 1.071055876703196752e+01 1.126556477002285384e+01
2.009748609622876436e-01 2.332863408954677364e+00 2.642710608455649535e+00 3.739967393439425081e+00 4.303359358686162039e+00 4.550297655076967374e+00 5.291166929103479966e+00 8.185839608318138616e+00 8.590702178363290642e+00 9.700195805691446793e+00 9.986463364804816223e+00 1.070988080461800251e+01 1.126482989018036562e+01
2.018441103474834519e-01 2.334412953210962982e+00 2.641111703400323307e+00 3.756064207465172000e+00 4.323538210845565999e+00 4.548813978976984806e+00 5.286144013285894339e+00 8.183675882520837774e+00 8.587286572373514559e+00 9.696428918871323077e+00 9.982593033941975946e+00 1.070919320660295782e+01 1.126408764472048318e+01
2.027133597326792602e-01 2.335987037273161260e+00 2.639528789067421943e+00 3.771961949719823348e+00 4.343627150928424108e+00 4.547386695063364570e+00 5.281060220430122243e+00 8.181548890483089309e+00 8.583918051989723352e+00 9.692663993702725023e+00 9.978714500595062376e+00 1.070849670864329539e+01 1.126333879097630053e+01
2.035826091178750685e-01 2.337583835541931609e+00 2.637963478624729685e+00 3.787643005804297136e+00 4.363611226269319410e+00 4.546020279199900038e+00 5.275916826284312577e+00 8.179461743885456215e+00 8.580601213310330877e+00 9.688904139652493086e+00 9.974830862009648413e+00 1.070779209153364242e+01 1.126258412523848484e+01
2.044518585030708768e-01 2.339201422384785900e+00 2.636417366228758663e+00 3.803089881010800699e+00 4.383475569154276386e+00 4.544719222369407063e+00 5.270715158106222376e+00 8.177417502454471077e+00 8.577340603900927007e+00 9.685152527936322642e+00 9.970945308407296537e+00 1.070708018104055625e+01 1.126182448265781666e+01
2.053211078882666851e-01 2.340837771860259320e+00 2.634892024739925454e+00 3.818285232631150716e+00 4.403205396184873166e+00 4.543488005198226709e+00 5.265456603362262733e+00 8.175419162980315235e+00 8.574140709021145668e+00 9.681412394866518056e+00 9.967061127885248339e+00 1.070636184764545007e+01 1.126106073706620059e+01
2.061903572734624934e-01 2.342490757511278332e+00 2.633389003442633047e+00 3.833211907069211222e+00 4.422786006305477358e+00 4.542331067881149487e+00 5.260142620133059665e+00 8.173469647785520209e+00 8.571005937065271141e+00 9.677687045377439290e+00 9.963181711548662278e+00 1.070563800619638251e+01 1.126029380071548402e+01
2.070596066586583017e-01 2.344158152238256854e+00 2.631909825775876843e+00 3.847852982199762906e+00 4.442202777199460328e+00 4.541252775081421333e+00 5.254774749536279543e+00 8.171571792655454303e+00 8.567940604218545531e+00 9.673979856719965298e+00 9.959310558868310181e+00 1.070490961546856035e+01 1.125952462393345321e+01
